,id_recipe,name,Prep Time:,Cook Time:,Additional Time:,Total Time:,Servings:,Yield:,Servings Per Recipe,Calories,Total Fat,Saturated Fat,Cholesterol,Sodium,Total Carbohydrate,Dietary Fiber,Total Sugars,Protein,Vitamin C,Calcium,Iron,Potassium,Average_Review,Review_Count
0,6604325,Pasties, 1 hr 50 mins, 1 hr,30 mins, 3 hrs 20 mins,6 ,6 pasties,6,887,55g,14g,48mg,762mg,72g,5g,3g,25g,20mg,41mg,6mg,754mg,4.6,187
1,6603576,Vegetable Pasties,30 mins,45 mins,, 1 hr 15 mins,8 ,8 individual pasties,8,581,31g,7g,23mg,330mg,67g,6g,3g,11g,17mg,43mg,4mg,553mg,4.2,32
2,6570772,Cornish Finnish Michigan Pasties,,,,,8 ,8 to 10 - pasties,8,882,50g,16g,84mg,1459mg,76g,5g,3g,30g,25mg,49mg,6mg,930mg,4.5,169
3,6580510,Vegetable Cornish Pasties,30 mins, 1 hr,, 1 hr 30 mins,4 ,4 servings,4,687,45g,17g,155mg,859mg,55g,5g,5g,17g,25mg,283mg,2mg,799mg,4.8,25
4,6569737,Great Grandma Johns' Pasties,30 mins, 1 hr,, 1 hr 30 mins,4 ,4 servings,4,621,34g,10g,45mg,186mg,57g,4g,2g,21g,23mg,34mg,5mg,728mg,4.5,42
5,6604800,Coal Miners Pasties,30 mins,45 mins,15 mins, 1 hr 30 mins,6 ,6 pasties,6,1186,67g,26g,141mg,2203mg,99g,7g,6g,45g,25mg,62mg,9mg,1578mg,4.2,47
6,6600891,Easy Cabbage Pockets,20 mins,40 mins,, 1 hr,24 ,24 cabbage pockets,24,170,5g,2g,13mg,227mg,23g,2g,4g,8g,19mg,89mg,2mg,184mg,4.4,5
7,6576630,Vegetarian Pasties,40 mins,30 mins,, 1 hr 10 mins,6 ,6 servings,6,777,38g,21g,174mg,1092mg,88g,14g,3g,21g,24mg,100mg,7mg,903mg,4.0,27
8,6585442,Cornish Pastie II,30 mins, 1 hr,, 1 hr 30 mins,6 ,6 pasties,6,518,32g,10g,33mg,1015mg,44g,4g,1g,14g,11mg,19mg,3mg,415mg,4.3,9
