,id_recipe,name,Prep Time:,Cook Time:,Total Time:,Servings:,Servings Per Recipe,Calories,Total Fat,Saturated Fat,Cholesterol,Sodium,Total Carbohydrate,Dietary Fiber,Total Sugars,Protein,Vitamin C,Calcium,Iron,Potassium,Average_Review,Review_Count,Yield:,Additional Time:
18,6589106,Potato Latkes from Simply Potatoes,5 mins,5 mins,25 mins,6 ,6,114,0g,,,500mg,24g,3g,0g,4g,1mg,18mg,0mg,64mg,4.3,6,,15 mins
19,6737826,Chef John's Classic Potato Pancakes,15 mins,10 mins,45 mins,4 ,4,315,8g,2g,93mg,633mg,52g,6g,3g,9g,53mg,53mg,3mg,1161mg,4.7,54,,20 mins
20,6578339,Crispy Potato Pancakes,20 mins,20 mins,40 mins,6 ,6,268,12g,2g,93mg,214mg,35g,4g,3g,7g,33mg,134mg,2mg,732mg,4.2,25,12 pancakes,
21,6737432,Loaded Mashed Potato Cakes,20 mins,35 mins,55 mins,8 ,8,203,12g,6g,50mg,428mg,16g,1g,1g,7g,3mg,101mg,1mg,195mg,4.3,129,8 servings,
22,6595322,Roesti,10 mins, 1 hr, 9 hrs 10 mins,6 ,6,186,6g,4g,16mg,436mg,31g,3g,2g,3g,20mg,16mg,1mg,590mg,4.1,18,6 servings, 8 hrs
23,6584419,Bacon Potato Pancakes,20 mins,25 mins,45 mins,6 ,6,257,12g,4g,75mg,188mg,30g,3g,1g,8g,29mg,33mg,2mg,675mg,4.3,26,6 servings,
24,6583934,Dad's Potato Pancakes,15 mins,30 mins,45 mins,15 ,15,197,2g,1g,37mg,652mg,39g,2g,2g,5g,13mg,114mg,1mg,448mg,4.6,100,15 servings,
25,6586515,Delicious Stuffed Potato Pancakes,20 mins,40 mins, 1 hr,6 ,6,389,10g,3g,148mg,240mg,58g,7g,3g,18g,57mg,88mg,4mg,1345mg,4.0,91,,
26,6738085,Vegetable and Feta Latkes,,,,6 ,6,225,15g,4g,104mg,390mg,17g,2g,3g,8g,21mg,100mg,2mg,375mg,4.5,97,8 to 12 latkes,
27,6576080,Anne's Potato Pancakes,15 mins,25 mins,40 mins,10 ,10,182,5g,1g,56mg,754mg,31g,4g,3g,6g,16mg,49mg,2mg,829mg,3.9,30,10 servings,
28,6664315,Sausage-Stuffed Potato Pancakes,15 mins,20 mins,35 mins,6 ,6,242,13g,4g,45mg,590mg,23g,3g,1g,8g,25mg,33mg,2mg,565mg,3.0,1,6 potato pancakes,
29,6598003,Kay Dee's Recipe for Potato Latkes,20 mins,25 mins,45 mins,12 ,12,176,10g,2g,47mg,217mg,18g,2g,1g,4g,19mg,19mg,1mg,415mg,4.3,29,12 latkes,
30,6580384,Reibekuchen (German Potato Pancakes),20 mins,10 mins,30 mins,10 ,10,399,7g,1g,19mg,33mg,78g,10g,4g,10g,85mg,59mg,4mg,1831mg,,,10 potato pancakes,
31,6578653,Boxty,20 mins, 1 hr, 1 hr 20 mins,6 ,6,249,5g,3g,13mg,307mg,44g,3g,4g,7g,16mg,87mg,2mg,451mg,3.9,14,12 to 3 - inch cakes,
32,6574021,Cajun Potato Latkes,15 mins,20 mins,35 mins,6 ,6,113,5g,1g,62mg,146mg,13g,2g,1g,4g,12mg,22mg,1mg,279mg,4.3,16,6 servings,
33,6593864,Potato Leek Latkes,20 mins,20 mins,40 mins,5 ,5,184,8g,3g,119mg,640mg,20g,4g,2g,10g,19mg,140mg,2mg,487mg,4.0,1,10 latkes,
34,6595325,Chorizo Latkes,30 mins,12 mins,42 mins,18 ,18,164,11g,4g,43mg,331mg,8g,1g,1g,8g,8mg,12mg,1mg,276mg,5.0,4,18 to 24 latkes,
35,6562992,Scallion Mashed Potato Pancakes,15 mins,30 mins,45 mins,10 ,10,144,9g,2g,38mg,143mg,13g,1g,1g,3g,5mg,24mg,1mg,173mg,4.5,2,10 pancakes,
36,6585171,Easy Air Fryer Latkes,10 mins,10 mins,20 mins,4 ,4,157,3g,1g,93mg,174mg,26g,3g,2g,7g,24mg,44mg,2mg,549mg,3.0,2,4 servings,
37,6583037,"Bacon Potato Cakes with Ham Steak, Egg, and Sliced Avocado",20 mins,30 mins,50 mins,4 ,4,794,60g,19g,374mg,2332mg,37g,6g,1g,42g,21mg,124mg,3mg,1040mg,5.0,2,4 potato cakes,
38,6603989,Backyard Skillet Smashed Potatoes and Onions,10 mins,20 mins,30 mins,4 ,4,258,7g,1g,,74mg,45g,6g,4g,5g,49mg,42mg,2mg,1046mg,4.8,4,4 servings,
39,6578831,Family Latkes,20 mins,45 mins, 1 hr 20 mins,12 ,12,114,4g,1g,62mg,320mg,17g,2g,1g,4g,18mg,20mg,1mg,400mg,5.0,2,12 latkes,15 mins
40,6598493,Kicked-Up Potato Pancakes,15 mins,20 mins,35 mins,4 ,4,365,15g,7g,176mg,674mg,35g,4g,3g,22g,46mg,326mg,3mg,959mg,4.1,9,4 servings,
41,6584278,Apple-Potato Latkes,15 mins,5 mins,20 mins,4 ,4,164,8g,2g,47mg,241mg,20g,2g,5g,3g,12mg,18mg,4mg,290mg,,,8 small latkes,
42,6603260,"Potato Latkes with Caramelized Pears, Goat Cheese, and Sherry Vinegar Drizzle",15 mins,10 mins,25 mins,6 ,6,329,18g,9g,123mg,818mg,30g,3g,16g,13g,13mg,147mg,2mg,402mg,4.5,2,6 servings,
43,6562415,Red Potato and Apple Vegan Latkes,15 mins,10 mins,25 mins,4 ,4,239,2g,0g,,55mg,51g,5g,6g,6g,24mg,28mg,2mg,1207mg,,,4 small latkes,
44,6590608,Rainbow Potato Pancakes with Harissa and Eggs,20 mins,45 mins, 1 hr 5 mins,4 ,4,485,19g,6g,378mg,1198mg,62g,5g,3g,18g,46mg,115mg,5mg,1146mg,,,16 potato pancakes,
