,id_recipe,name,Prep Time:,Cook Time:,Total Time:,Servings:,Yield:,Servings Per Recipe,Calories,Total Fat,Saturated Fat,Cholesterol,Sodium,Total Carbohydrate,Dietary Fiber,Total Sugars,Protein,Vitamin C,Calcium,Iron,Potassium,Average_Review,Review_Count,Additional Time:
0,6581171,Vicki's Hush Puppies,10 mins,15 mins,25 mins,8 ,24 hush puppies,8,277,13g,2g,47mg,407mg,37g,2g,13g,5g,1mg,119mg,2mg,103mg,4.3,656,
1,6586323,Air Fryer Hush Puppies,15 mins,10 mins,30 mins,12 ,,12,85,1g,0g,16mg,181mg,16g,1g,1g,3g,2mg,54mg,1mg,38mg,1.7,3,5 mins
2,6569952,Simple Hush Puppies,10 mins,20 mins,30 mins,12 ,2 dozen hush puppies,12,162,10g,2g,17mg,333mg,16g,1g,1g,3g,0mg,36mg,1mg,61mg,4.5,59,
3,6586206,Hush Puppies,15 mins,10 mins,25 mins,4 ,4 servings,4,372,25g,4g,49mg,405mg,32g,2g,2g,6g,2mg,83mg,2mg,134mg,4.1,45,
4,6737106,Buttermilk Hush Puppies,15 mins,10 mins,25 mins,8 ,8 servings,8,339,20g,3g,48mg,277mg,35g,2g,9g,6g,3mg,53mg,2mg,141mg,4.4,126,
5,6593693,Quick and Easy Hush Puppies,20 mins,15 mins,35 mins,20 ,20 servings,20,176,9g,2g,30mg,461mg,22g,2g,2g,4g,1mg,38mg,1mg,90mg,4.0,30,
6,6580045,Mom's Cajun Hush Puppies,20 mins,10 mins,30 mins,24 ,24 servings,24,348,10g,2g,42mg,411mg,57g,3g,12g,8g,29mg,192mg,3mg,208mg,4.8,10,
7,6602964,Hawaiian Hush Puppies,5 mins,20 mins,25 mins,50 ,50 hush puppies,50,79,3g,1g,10mg,83mg,12g,1g,4g,2g,1mg,31mg,1mg,43mg,5.0,2,
