,id_recipe,name,Prep Time:,Cook Time:,Total Time:,Servings:,Yield:,Servings Per Recipe,Calories,Total Fat,Saturated Fat,Cholesterol,Sodium,Total Carbohydrate,Dietary Fiber,Total Sugars,Protein,Vitamin C,Calcium,Iron,Potassium,Average_Review,Review_Count,Additional Time:
15,6737006,Apple Cake with Caramel Glaze,30 mins, 1 hr 20 mins, 1 hr 50 mins,12 ,1 (9- inch) Bundt cake,12,682,43g,10g,67mg,374mg,71g,2g,46g,7g,2mg,34mg,2mg,139mg,4.6,425,
16,6572935,One Egg Lemon Pound Cake,,,,10 ,1 - 8x4 inch loaf pan,10,272,10g,6g,45mg,413mg,41g,1g,21g,4g,,92mg,1mg,75mg,4.0,178,
17,6649989,Battenburg Cake,30 mins,30 mins, 1 hr 30 mins,12 ,2 layer cake,12,646,32g,11g,103mg,209mg,86g,4g,59g,11g,3mg,115mg,3mg,278mg,4.6,30,30 mins
18,6738857,Chocolate Pound Cake III,30 mins, 1 hr, 1 hr 30 mins,16 ,1 to 10 - inch bundt pan,16,394,20g,12g,105mg,318mg,53g,2g,39g,5g,0mg,46mg,2mg,133mg,4.6,377,
19,6586112,Yogurt Cake,20 mins, 1 hr, 1 hr 30 mins,12 ,1 10-inch bundt pan,12,386,17g,10g,88mg,289mg,55g,1g,37g,5g,0mg,48mg,1mg,90mg,4.7,233,10 mins
20,6576537,Classic Sour Cream Pound Cake,15 mins, 1 hr, 1 hr 15 mins,10 ,1 (8x4-inch) cake,10,312,13g,8g,85mg,120mg,45g,1g,30g,4g,0mg,27mg,1mg,60mg,4.4,446,
21,6587523,Pineapple Pound Cake,30 mins, 1 hr 30 mins, 2 hrs,14 ,1 to 10 - inch tube pan,14,500,26g,14g,128mg,175mg,61g,1g,40g,6g,2mg,54mg,2mg,109mg,4.0,41,
22,6602373,Brown Sugar Pound Cake I,30 mins, 1 hr, 1 hr 30 mins,16 ,1 to 10 - inch tube pan,16,469,24g,12g,105mg,170mg,59g,1g,40g,6g,0mg,69mg,2mg,139mg,4.5,127,
23,6596419,Cream Cheese Pound Cake with Lemon Glaze,30 mins, 1 hr 20 mins, 2 hrs,14 ,1 10-inch cake,14,512,28g,17g,150mg,218mg,60g,1g,36g,7g,,35mg,3mg,87mg,4.7,90,10 mins
24,6584116,Pound Cake Cupcakes,15 mins,20 mins,35 mins,24 ,24 cupcakes,24,204,8g,5g,51mg,78mg,29g,0g,17g,3g,0mg,34mg,1mg,49mg,5.0,1,
25,6577820,Pecan Sour Cream Pound Cake,30 mins, 1 hr 30 mins, 2 hrs 20 mins,12 ,1 - 10-inch Bundt or tube pan,12,594,24g,13g,142mg,171mg,90g,1g,61g,7g,2mg,48mg,3mg,123mg,4.6,383,20 mins
26,6591297,German Marble Cake,,,,14 ,1 to 10 - inch tube cake,14,346,15g,9g,89mg,247mg,46g,1g,22g,6g,,96mg,2mg,104mg,4.3,84,
27,6561863,Cream Cheese Pound Cake I,,,,14 ,1 to 10 - inch tube pan,14,541,28g,17g,150mg,218mg,68g,1g,43g,7g,,35mg,3mg,88mg,4.7,691,
28,6568635,Old-Fashioned Lemon Pound Cake,15 mins,30 mins,45 mins,12 ,2 loaves,12,391,19g,5g,78mg,40mg,50g,1g,34g,5g,,20mg,1mg,53mg,4.0,24,
29,6739031,Zesty Lemon Loaf,20 mins,50 mins, 1 hr 40 mins,20 ,2 loaves,20,284,11g,6g,62mg,174mg,44g,1g,29g,4g,4mg,58mg,1mg,70mg,4.6,120,30 mins
30,6595376,Cherry Pound Cake,20 mins, 1 hr 20 mins, 1 hr 40 mins,12 ,1 to 8 inch tube pan,12,433,24g,14g,123mg,375mg,50g,1g,25g,6g,,85mg,2mg,102mg,4.7,178,
31,6581743,Orange Pound Cake,20 mins, 1 hr 15 mins, 1 hr 45 mins,12 ,1 bundt cake,12,628,25g,15g,150mg,192mg,96g,1g,70g,8g,19mg,64mg,2mg,177mg,4.8,10,10 mins
32,6593740,Whipping Cream Pound Cake,30 mins, 1 hr 10 mins, 3 hrs 10 mins,14 ,1 10-inch tube pan,14,487,22g,13g,138mg,131mg,68g,1g,44g,6g,0mg,31mg,3mg,79mg,4.4,154, 1 hr 30 mins
33,6588288,Cherry Cream Cheese Cake,,,,14 ,1 tube cake,14,418,23g,13g,106mg,242mg,47g,1g,28g,6g,,60mg,2mg,90mg,4.6,39,
34,6576024,Lemon Poppy Seed Loaf,,,,24 ,2 - 9x5 inch loaves,24,203,8g,4g,39mg,207mg,30g,1g,18g,3g,4mg,64mg,1mg,72mg,4.2,186,
35,6571840,World's Best Sweet Potato Pound Cake, 1 hr, 1 hr 15 mins, 2 hrs 15 mins,16 ,16 servings,16,367,11g,6g,67mg,322mg,63g,1g,35g,6g,2mg,81mg,3mg,165mg,4.7,13,
36,6595137,Mom's Margarine Cake,10 mins, 1 hr, 1 hr 10 mins,12 ,1 to 9 - inch tube cake,12,567,26g,6g,84mg,570mg,77g,1g,53g,8g,1mg,113mg,2mg,139mg,4.3,23,
37,6592997,Caramel Pound Cake,30 mins, 1 hr 30 mins, 2 hrs,14 ,10 inch tube cake,14,743,36g,16g,123mg,214mg,102g,2g,80g,7g,0mg,121mg,2mg,213mg,4.4,75,
38,6569717,Cold Oven Pound Cake,30 mins, 1 hr 30 mins, 2 hrs 10 mins,16 ,1 10-inch tube pan,16,410,19g,4g,36mg,151mg,56g,1g,39g,4g,0mg,31mg,1mg,68mg,4.4,74,10 mins
39,6580453,English Pound Cake,20 mins, 1 hr 10 mins, 1 hr 30 mins,12 ,1 10-inch tube pan,12,521,22g,13g,142mg,229mg,75g,1g,50g,7g,0mg,45mg,2mg,100mg,4.6,33,
40,6589948,Ultimate Butter Pound Cake,10 mins,45 mins, 1 hr 25 mins,8 ,1 loaf,8,460,26g,15g,154mg,247mg,51g,1g,30g,6g,,63mg,2mg,79mg,4.8,17,30 mins
41,6604205,Marble Swirl Pound Cake,,,,14 ,1 tube cake,14,391,15g,9g,89mg,215mg,59g,1g,30g,6g,,68mg,3mg,112mg,4.0,193,
42,6602914,Strawberry Cream Cheese Pound Cake,15 mins, 1 hr, 1 hr 20 mins,12 ,1 Bundt cake,12,454,19g,11g,137mg,445mg,62g,2g,36g,10g,23mg,64mg,2mg,163mg,4.1,33,5 mins
43,6589344,Sour Cream Lemon Pound Cake,10 mins, 1 hr, 1 hr 40 mins,10 ,1 8x4-inch loaf,10,291,15g,9g,88mg,63mg,36g,1g,21g,5g,0mg,34mg,1mg,69mg,3.9,13,30 mins
44,6590343,Seven-Up Pound Cake,20 mins, 1 hr 10 mins, 2 hrs,14 ,1 10-inch Bundt cake,14,417,22g,11g,88mg,116mg,51g,1g,29g,5g,,16mg,2mg,53mg,4.6,98,30 mins
45,6579747,The Best Pound Cake,15 mins, 1 hr 15 mins, 1 hr 30 mins,14 ,,14,498,24g,7g,76mg,228mg,65g,1g,45g,7g,0mg,86mg,2mg,125mg,4.5,79,
46,6574158,Pineapple Upside-Down Pound Cake,25 mins,45 mins, 1 hr 10 mins,14 ,1 cake,14,488,21g,13g,145mg,411mg,70g,1g,54g,6g,3mg,108mg,2mg,111mg,4.4,7,
47,6663504,Peach Cobbler Upside-Down Pound Cake,30 mins, 2 hrs 25 mins, 2 hrs 55 mins,14 ,1 fluted tube cake,14,746,38g,21g,154mg,279mg,95g,1g,74g,7g,24mg,100mg,2mg,148mg,3.9,7,
48,6568597,Barbadian Plain Cake,25 mins, 1 hr 15 mins, 1 hr 40 mins,12 ,1 9- or 10-inch Bundt cake,12,530,33g,20g,145mg,230mg,52g,1g,28g,7g,0mg,176mg,2mg,131mg,4.4,71,
49,6649236,Butter Pound Cake,30 mins, 1 hr 30 mins, 2 hrs,14 ,1 10-inch tube cake,14,532,28g,17g,161mg,137mg,65g,1g,43g,6g,0mg,42mg,2mg,90mg,4.4,221,
50,6739306,Amazing Strawberry Pound Cake,20 mins, 1 hr, 2 hrs 20 mins,12 ,2 loaves,12,330,17g,10g,72mg,124mg,42g,1g,26g,4g,8mg,23mg,1mg,71mg,4.0,57, 1 hr
51,6576361,Butternut Pound Cake,15 mins, 1 hr 45 mins, 2 hrs,14 ,1 to 10 - inch tube pan,14,461,24g,11g,105mg,215mg,58g,1g,38g,6g,0mg,51mg,2mg,97mg,4.9,13,
52,6597408,Greek Lemon Cake,30 mins,50 mins, 1 hr 30 mins,12 ,1 (10-inch) tube pan,12,443,19g,11g,136mg,307mg,63g,1g,35g,7g,2mg,49mg,3mg,112mg,4.4,216,10 mins
53,6595039,Strawberry Pound Cake,15 mins, 1 hr, 1 hr 20 mins,10 ,1 Bundt(R) cake,10,666,38g,23g,172mg,124mg,76g,1g,47g,8g,18mg,61mg,3mg,148mg,3.7,3,5 mins
54,6586508,Apricot Brandy Pound Cake III,30 mins, 1 hr, 1 hr 30 mins,15 ,1 to 10 - inch tube pan,15,436,18g,10g,114mg,222mg,60g,1g,40g,6g,0mg,36mg,2mg,81mg,4.9,22,
55,6568372,Grandma Ruby's Buttermilk Pound Cake,15 mins, 1 hr 15 mins, 1 hr 45 mins,16 ,16 servings,16,382,15g,4g,70mg,135mg,56g,1g,38g,5g,0mg,32mg,1mg,76mg,4.2,12,15 mins
56,6578426,Yellow Pound Cake,,,,14 ,1 tube cake,14,556,30g,18g,177mg,231mg,67g,1g,39g,7g,,39mg,3mg,98mg,4.3,119,
57,6596848,Jan's Dark Chocolate Swirl Pound Cake,15 mins, 1 hr 30 mins, 1 hr 45 mins,12 ,1 large cake,12,636,33g,20g,175mg,329mg,80g,1g,50g,8g,,66mg,4mg,162mg,4.8,16,
58,6564724,Peanut Butter Pound Cake,15 mins, 1 hr, 1 hr 25 mins,10 ,1 10-inch cake,10,597,35g,17g,173mg,411mg,63g,2g,42g,11g,,62mg,2mg,190mg,4.5,8,10 mins
59,6601408,Poppy Seed Cake III,30 mins, 1 hr, 2 hrs 30 mins,14 ,1 to 10 - inch tube pan,14,420,21g,4g,62mg,180mg,53g,1g,32g,7g,1mg,123mg,2mg,154mg,4.4,29, 1 hr
