,id_recipe,name,Prep Time:,Cook Time:,Total Time:,Servings:,Yield:,Servings Per Recipe,Calories,Total Fat,Saturated Fat,Cholesterol,Sodium,Total Carbohydrate,Dietary Fiber,Total Sugars,Protein,Vitamin C,Calcium,Iron,Potassium,Average_Review,Review_Count,Additional Time:
10,6738751,Spicy Dorito® Taco Salad,25 mins,10 mins,35 mins,10 ,10 servings,10,561,40g,12g,54mg,844mg,34g,4g,16g,18g,11mg,54mg,2mg,318mg,4.5,89,
11,6605752,Easy Keto Taco Salad Bowl for 2,15 mins,10 mins,25 mins,2 ,2 servings,2,548,45g,14g,82mg,303mg,16g,9g,2g,23g,30mg,80mg,3mg,1023mg,5.0,3,
12,6599905,Quick Taco Salad,35 mins,20 mins,55 mins,8 ,8 servings,8,638,41g,16g,101mg,1611mg,37g,4g,6g,30g,11mg,253mg,3mg,654mg,4.5,44,
13,6580486,Broccoli Slaw with Spicy Dressing,10 mins,,10 mins,4 ,4 servings,4,143,11g,2g,11mg,255mg,12g,3g,7g,1g,6mg,10mg,0mg,49mg,5.0,4,
14,6591788,Grilled Chicken Fajita Salad,20 mins,15 mins, 1 hr 35 mins,4 ,4 servings,4,283,10g,2g,65mg,1738mg,20g,5g,13g,27g,119mg,80mg,3mg,781mg,4.9,8, 1 hr
15,6571845,Italian Taco Salad,15 mins,10 mins,25 mins,6 ,6 servings,6,610,47g,18g,110mg,1186mg,14g,2g,3g,33g,8mg,622mg,3mg,412mg,4.1,42,
16,6568178,Taco Pasta Salad with French Dressing,15 mins,20 mins,45 mins,12 ,12 servings,12,523,34g,9g,42mg,881mg,39g,4g,8g,18g,5mg,189mg,3mg,325mg,,,10 mins
17,6592723,Grandma's Easy Turkey Taco Salad,20 mins,10 mins,30 mins,6 ,6 servings,6,553,33g,5g,69mg,1130mg,49g,4g,12g,20g,8mg,116mg,3mg,473mg,4.4,22,
18,6737576,Turkey Taco Salad,15 mins,20 mins, 1 hr 5 mins,12 ,12 servings,12,343,11g,5g,50mg,980mg,46g,6g,7g,17g,3mg,219mg,2mg,226mg,4.6,33,30 mins
19,6588304,Quick Turkey Taco Salad,10 mins,10 mins,20 mins,2 ,2 servings,2,541,27g,12g,119mg,1888mg,40g,6g,8g,36g,51mg,378mg,4mg,961mg,4.6,7,
20,6576350,Taco Bean Salad,30 mins,35 mins, 1 hr 5 mins,12 ,12 servings,12,986,80g,18g,93mg,1352mg,43g,13g,3g,28g,11mg,260mg,6mg,631mg,4.2,5,
21,6741814,Low-Fat Taco Salad,15 mins,15 mins,30 mins,2 ,2 servings,2,687,15g,1g,16mg,3465mg,49g,10g,25g,80g,23mg,1169mg,6mg,863mg,4.3,4,
22,6601824,Mom's Hot Mexican Salad,10 mins,20 mins,30 mins,8 ,8 servings,8,617,33g,10g,80mg,1630mg,50g,5g,10g,33g,31mg,454mg,4mg,828mg,4.0,14,
23,6601769,Dana's Taco Salad,25 mins,50 mins, 1 hr 15 mins,4 ,4 servings,4,584,31g,5g,42mg,2057mg,56g,20g,11g,26g,15mg,183mg,9mg,849mg,4.6,14,
24,6592488,Healthier Taco Salad,15 mins,20 mins,35 mins,8 ,8 servings,8,479,17g,6g,83mg,1053mg,51g,5g,4g,33g,14mg,181mg,4mg,573mg,,,
25,6582037,Fish Taco Salad,15 mins,25 mins,45 mins,2 ,2 main dish salads,2,813,57g,12g,80mg,1247mg,49g,11g,7g,33g,44mg,185mg,5mg,1646mg,,,5 mins
26,6664979,Vegetarian Taco Salad,30 mins,,30 mins,7 ,6 to 8 servings,7,676,26g,9g,34mg,1851mg,81g,19g,8g,32g,20mg,441mg,6mg,804mg,4.3,15,
27,6581143,Rio Grande Especial,5 mins,50 mins,55 mins,4 ,4 servings,4,424,15g,6g,69mg,3169mg,50g,7g,20g,27g,66mg,100mg,9mg,1637mg,4.4,5,
28,6737566,Taco Salad,15 mins,20 mins,35 mins,8 ,,8,846,57g,15g,70mg,1580mg,60g,7g,14g,26g,7mg,341mg,3mg,681mg,4.3,516,
