,id_recipe,Prep Time:,Cook Time:,Total Time:,Servings:,Servings Per Recipe,Calories,Total Fat,Saturated Fat,Cholesterol,Sodium,Total Carbohydrate,Dietary Fiber,Total Sugars,Protein,Vitamin C,Calcium,Iron,Potassium,Average_Review,Review_Count,Additional Time:,Yield:
17,6570580,10 mins,10 mins,45 mins,8 ,8,343,29g,5g,28mg,561mg,12g,2g,8g,10g,34mg,31mg,1mg,300mg,4.9,9,25 mins,
18,6606374,25 mins,, 2 hrs 25 mins,6 ,6,119,3g,2g,12mg,267mg,20g,2g,15g,5g,42mg,129mg,1mg,309mg,4.7,55, 2 hrs,
19,6586526,20 mins,, 3 hrs 20 mins,6 ,6,507,43g,6g,17mg,374mg,28g,4g,21g,8g,48mg,50mg,1mg,332mg,4.5,6, 3 hrs,6 servings
20,6590015,15 mins,, 8 hrs 15 mins,12 ,12,274,22g,5g,20mg,292mg,15g,2g,10g,6g,35mg,81mg,1mg,268mg,2.0,1, 8 hrs,12 servings
21,6569542,15 mins,10 mins,25 mins,6 ,6,612,43g,8g,28mg,660mg,51g,5g,33g,13g,136mg,111mg,3mg,837mg,4.8,13,,
22,6598810,15 mins,, 4 hrs 15 mins,10 ,10,299,21g,3g,8mg,201mg,27g,3g,18g,4g,82mg,54mg,1mg,411mg,4.8,28, 4 hrs,10 servings
23,6594148,15 mins,10 mins,25 mins,8 ,8,78,5g,1g,,254mg,8g,3g,3g,3g,76mg,63mg,1mg,288mg,3.9,106,,8 servings
24,6586452,15 mins,,45 mins,12 ,12,190,14g,2g,4mg,70mg,15g,3g,,4g,42mg,35mg,2mg,238mg,4.4,19,30 mins,
25,6601569,20 mins,10 mins, 1 hr 35 mins,12 ,12,311,23g,7g,39mg,491mg,18g,1g,13g,11g,23mg,158mg,1mg,286mg,4.5,4, 1 hr 5 mins,12 servings
26,6572194,15 mins,15 mins, 13 hrs 50 mins,7 ,7,412,34g,8g,31mg,431mg,22g,3g,14g,7g,68mg,49mg,1mg,333mg,4.5,51, 13 hrs 20 mins,6 to 8 servings
27,6602609,20 mins,,50 mins,6 ,6,527,33g,4g,,491mg,51g,5g,23g,10g,9mg,60mg,3mg,280mg,4.7,64,30 mins,6 servings
28,6591821,20 mins,5 mins,45 mins,8 ,8,557,43g,8g,15mg,247mg,41g,4g,28g,6g,56mg,73mg,2mg,434mg,4.8,22,20 mins,8 servings
29,6585128,20 mins,10 mins,30 mins,8 ,8,283,24g,4g,15mg,280mg,15g,2g,11g,4g,40mg,27mg,1mg,216mg,4.8,5,,8 servings
30,6604136,20 mins,,20 mins,8 ,8,397,27g,6g,42mg,887mg,27g,3g,20g,15g,43mg,63mg,1mg,520mg,4.8,5,,8 servings
31,6592826,25 mins,10 mins, 1 hr 35 mins,4 ,4,474,41g,10g,60mg,1106mg,10g,3g,3g,19g,65mg,110mg,2mg,605mg,4.8,5, 1 hr,4 servings
32,6600245,10 mins,15 mins,25 mins,8 ,8,540,45g,10g,39mg,547mg,29g,4g,21g,9g,73mg,76mg,2mg,568mg,4.7,124,,8 servings
33,6571658,,,,8 ,8,468,19g,3g,29mg,3120mg,54g,5g,7g,24g,50mg,55mg,4mg,633mg,4.6,80,,8 servings
34,6595895,15 mins, 3 hrs, 3 hrs 15 mins,8 ,8,120,11g,2g,4mg,572mg,4g,1g,1g,3g,34mg,76mg,0mg,139mg,4.2,206,,8 servings
35,6581759,15 mins,10 mins,55 mins,8 ,8,199,10g,4g,22mg,358mg,21g,3g,17g,7g,67mg,111mg,1mg,384mg,4.8,19,30 mins,8 servings
36,6582521,10 mins,,30 mins,8 ,8,73,6g,1g,,266mg,5g,2g,2g,1g,32mg,20mg,0mg,170mg,4.2,23,20 mins,8 servings
37,6648573,15 mins,10 mins,25 mins,8 ,8,382,28g,5g,26mg,506mg,28g,3g,21g,8g,68mg,46mg,1mg,412mg,4.6,49,,8 servings
38,6577730,25 mins,15 mins, 8 hrs 40 mins,6 ,6,297,28g,4g,103mg,793mg,8g,3g,3g,6g,84mg,73mg,2mg,336mg,4.2,25, 8 hrs,1 salad
39,6573514,20 mins,,20 mins,8 ,8,331,25g,4g,10mg,227mg,28g,3g,18g,4g,76mg,48mg,1mg,327mg,4.7,27,,8 servings
40,6738307,15 mins,35 mins, 1 hr 50 mins,11 ,11,382,31g,6g,38mg,760mg,14g,2g,10g,13g,31mg,46mg,1mg,372mg,4.8,228, 1 hr,10 to 12 servings
41,6583241,10 mins,,40 mins,16 ,16,349,28g,9g,51mg,833mg,10g,1g,7g,15g,34mg,125mg,1mg,307mg,5.0,4,30 mins,16 servings
42,6568152,25 mins,, 2 hrs 25 mins,6 ,6,350,26g,3g,,208mg,31g,4g,25g,3g,71mg,60mg,1mg,358mg,4.8,6, 2 hrs,6 servings
43,6648301,20 mins,, 1 hr 20 mins,10 ,10,261,24g,3g,4mg,107mg,11g,4g,3g,5g,90mg,63mg,1mg,413mg,4.0,1, 1 hr,10 servings
44,6593538,10 mins,15 mins,25 mins,6 ,6,397,19g,6g,21mg,461mg,43g,4g,4g,14g,45mg,208mg,3mg,286mg,5.0,1,,6 servings
45,6570773,15 mins,, 1 hr 15 mins,6 ,6,418,30g,8g,43mg,584mg,24g,3g,15g,15g,44mg,184mg,2mg,484mg,4.8,10, 1 hr,6 servings
46,6650748,,,,8 ,8,49,1g,0g,1mg,43mg,8g,2g,5g,2g,44mg,41mg,1mg,226mg,3.9,55,,8 servings
47,6649876,15 mins,10 mins,30 mins,8 ,8,289,25g,4g,19mg,427mg,12g,4g,4g,7g,102mg,57mg,1mg,542mg,4.5,2,5 mins,8 servings
48,6584977,15 mins,,15 mins,8 ,8,183,13g,6g,31mg,479mg,11g,3g,2g,10g,83mg,106mg,1mg,372mg,4.6,14,,4 servings
49,6578470,20 mins,, 1 hr 20 mins,12 ,12,257,22g,7g,25mg,268mg,10g,2g,5g,7g,68mg,40mg,1mg,249mg,4.5,6, 1 hr,12 servings
50,6576314,20 mins,10 mins, 3 hrs 30 mins,20 ,20,255,22g,4g,18mg,383mg,11g,2g,5g,5g,27mg,43mg,1mg,243mg,4.7,3, 3 hrs,20 servings
51,6571389,15 mins,10 mins,55 mins,8 ,8,519,41g,10g,39mg,521mg,34g,2g,30g,6g,35mg,28mg,1mg,247mg,4.5,12,30 mins,8 servings
52,6561658,20 mins,5 mins,25 mins,6 ,6,148,9g,1g,4mg,178mg,15g,3g,10g,3g,46mg,38mg,1mg,230mg,,,,6 servings
53,6594918,10 mins,,40 mins,6 ,6,413,26g,4g,,811mg,45g,6g,33g,5g,127mg,64mg,1mg,690mg,3.9,20,30 mins,6 servings
54,6586746,25 mins,10 mins, 1 hr 5 mins,12 ,12,643,51g,16g,65mg,504mg,38g,5g,24g,15g,67mg,201mg,2mg,715mg,5.0,3,30 mins,12 servings
55,6574984,5 mins,, 2 hrs 5 mins,4 ,4,227,18g,6g,27mg,833mg,9g,2g,4g,10g,76mg,145mg,1mg,360mg,,, 2 hrs,4 servings
56,6583324,20 mins,,20 mins,6 ,6,346,27g,7g,34mg,555mg,21g,3g,14g,8g,54mg,56mg,1mg,437mg,4.7,38,,6 servings
57,6566963,10 mins,, 1 hr 40 mins,8 ,8,322,28g,4g,,309mg,18g,2g,14g,3g,40mg,31mg,1mg,342mg,5.0,1, 1 hr 30 mins,8 servings
58,6605771,15 mins,10 mins,25 mins,6 ,6,348,28g,9g,45mg,549mg,14g,2g,10g,12g,46mg,196mg,1mg,279mg,4.6,14,,6 servings
59,6590098,20 mins,, 2 hrs 30 mins,8 ,8,244,10g,4g,,1285mg,32g,4g,6g,8g,64mg,40mg,2mg,318mg,4.3,9, 2 hrs 10 mins,8 servings
60,6589444,15 mins,10 mins,25 mins,8 ,8,359,28g,5g,26mg,536mg,16g,4g,8g,13g,68mg,58mg,2mg,486mg,3.7,3,,8 servings
