,id_recipe,Quantity,Unit of Measure,Ingredient
0,6648668,6,large,egg yolks
1,6648668,¾,cup,white sugar
2,6648668,⅔,cup,milk
3,6648668,1 ¼,cups,heavy cream
4,6648668,½,teaspoon,vanilla extract
5,6648668,1,pound,"mascarpone cheese, at room temperature"
6,6648668,¼,cup,"strong brewed coffee, at room temperature"
7,6648668,2,tablespoons,rum
8,6648668,2,(3 ounce) packages,ladyfinger cookies
9,6648668,1,tablespoon,unsweetened cocoa powder
10,6738351,1,(15.25 ounce) package,moist white cake mix
11,6738351,1,cup,water
12,6738351,3,large,egg whites
13,6738351,⅓,cup,vegetable oil
14,6738351,1,teaspoon,instant coffee powder
15,6825597,4,large,"eggs, separated"
16,6825597,2 ½,teaspoons,instant dark roast coffee
17,6825597,½,cup,white sugar
18,6825597,1,tablespoon,marsala wine
19,6825597,¼,pinch,salt
20,6825597,1 ¼,cups,heavy cream
21,6648247,1,(12 ounce) package,ladyfingers
22,6648247,¼,cup,"unsalted butter, melted"
23,6648247,2,tablespoons,coffee-flavored liqueur
24,6651157,6,,egg yolks
25,6651157,1 ¼,cups,white sugar
26,6651157,1 ¼,cups,mascarpone cheese
27,6651157,1 ¾,cups,heavy whipping cream
28,6651157,2,(12 ounce) packages,ladyfingers
29,6651157,⅓,cup,coffee flavored liqueur
30,6651157,1,teaspoon,"unsweetened cocoa powder, for dusting"
31,6651157,1,(1 ounce) square,semisweet chocolate
32,6571422,3,,egg yolks
33,6571422,¼,cup,white sugar
34,6571422,2,teaspoons,vanilla extract
35,6571422,1 ⅛,cups,mascarpone cheese
36,6571422,24,,ladyfingers
37,6571422,1 ½,cups,brewed coffee
38,6571422,1,tablespoon,unsweetened cocoa powder
39,6650639,3,large,"eggs, separated, divided"
40,6650639,½,cup,white sugar
41,6650639,2,tablespoons,brandy
42,6650639,2,cups,"brewed espresso, cooled, divided"
43,6650639,2,(8 ounce) packages,mascarpone cheese
44,6650639,1,pinch,white sugar
45,6650639,30,,ladyfingers (such as Savoiardi®)
46,6650639,3,tablespoons,unsweetened cocoa powder
47,6601860,1,cup,heavy whipping cream
48,6601860,3,tablespoons,white sugar
49,6601860,1,(12 ounce) container,ricotta cheese
50,6601860,1,cup,sour cream
51,6601860,1,cup,white sugar
52,6601860,2,fluid ounces,dark rum (Optional)
53,6601860,2,cups,strong brewed coffee
54,6601860,1,(12 ounce) package,ladyfingers
55,6648583,½,cup,brewed espresso
56,6648583,3,tablespoons,"Marsala wine, divided"
57,6648583,2,large,"eggs, separated"
58,6648583,2,tablespoons,white sugar
59,6648583,1,teaspoon,white sugar
60,6648583,¾,cup,mascarpone cheese
61,6648583,½,teaspoon,vanilla extract
62,6648583,1,pinch,salt
63,6648583,10,,"ladyfinger cookies, broken in half, or more as needed"
64,6648583,1,tablespoon,cocoa powder
65,6648583,½,ounce,"dark chocolate, grated"
66,6586567,1,cup,heavy whipping cream
67,6586567,½,cup,confectioners' sugar
68,6586567,¼,teaspoon,salt
69,6586567,1 ½,cups,mascarpone
70,6586567,¾,cup,"Baileys® Irish Cream, divided"
71,6586567,2,cups,cold coffee
72,6586567,24,,ladyfingers
73,6586567,2,tablespoons,"cocoa powder, for dusting the top"
74,6576767,1 ¾,cups,milk
75,6576767,1,(3.4 ounce) package,instant vanilla pudding mix
76,6576767,1,(8 ounce) container,"frozen whipped topping, thawed"
77,6576767,2,cups,strongly brewed coffee
78,6576767,1,(12 ounce) package,small powdered sugar donuts
79,6576767,1,tablespoon,unsweetened cocoa powder
80,6573988,1,pound,mascarpone cheese
81,6573988,1,cup,white sugar
82,6573988,2,tablespoons,"amaretto liqueur, or more to taste"
83,6573988,1,cup,heavy whipping cream
84,6573988,1,cup,cold espresso
85,6573988,24,,"ladyfingers, lightly toasted"
86,6573988,2,(1 ounce) squares,"unsweetened chocolate, divided"
87,6739409,1,(16.25 ounce) package,moist white cake mix (such as Betty Crocker® SuperMoist®)
88,6739409,1 ¼,cups,water
89,6739409,3,,eggs
90,6739409,⅓,cup,vegetable oil
91,6589099,2 ½,cups,"brewed espresso coffee, cooled"
92,6589099,1 ¼,cups,Marsala wine
93,6589099,4,medium,"eggs, separated"
94,6589099,½,cup,"white sugar, divided"
95,6589099,14,ounces,mascarpone cheese
96,6589099,40,,Savoiardi biscuits (ladyfingers)
97,6589099,3,tablespoons,"cocoa powder, or more to taste"
98,6589099,1,tablespoon,"chocolate shavings, or to taste"
99,6737241,1,(10.75 ounce) package,"frozen prepared pound cake, thawed and cut into 9 slices"
100,6737241,¾,cup,strong brewed coffee
101,6737241,1,(8 ounce) package,cream cheese
102,6737241,1,cup,white sugar
103,6737241,½,cup,chocolate syrup
104,6737241,2,cups,heavy whipping cream
105,6737241,2,(1.4 ounce) bars,"chocolate covered English toffee, chopped"
106,6737865,2,tablespoons,brewed espresso
107,6737865,1,tablespoon,unsalted butter
108,6737865,3 ½,ounces,"dark chocolate, broken into small pieces"
109,6737865,2,tablespoons,Marsala wine or rum (Optional)
110,6737865,2,,egg yolks
111,6737865,4,teaspoons,white sugar
112,6737865,2,tablespoons,mascarpone cheese
113,6737865,¾,cup,heavy cream
114,6600229,3 ½,cups,"fresh strawberries, hulled, divided"
115,6600229,7,tablespoons,"white sugar, divided"
116,6600229,2,,"lemon, juiced, divided"
117,6600229,2,tablespoons,"water, or as needed (Optional)"
118,6600229,2,(8 ounce) packages,"cream cheese, softened"
119,6600229,1,cup,heavy whipping cream
120,6600229,½,(12 ounce) package,"ladyfinger cookies, or more as needed"
121,6599988,1,(9 inch),sponge cake
122,6599988,⅜,cup,"strong brewed coffee, room temperature"
123,6599988,⅜,cup,brandy
124,6599988,1 ½,pounds,"mascarpone cheese, room temperature"
125,6599988,1 ½,cups,confectioners' sugar
126,6599988,3,tablespoons,"unsweetened cocoa powder, for dusting"
127,6593727,1,pound,"mascarpone cheese, room temperature"
128,6593727,¼,cup,"orange-flavored liqueur (such as Grand Marnier), divided"
129,6593727,2,cups,heavy whipping cream
130,6593727,¼,cup,white sugar
131,6593727,1,teaspoon,vanilla extract
132,6593727,2,cups,orange juice (such as Simply®)
133,6593727,3,(3 ounce) packages,soft ladyfingers
134,6593727,¼,cup,"unsweetened cocoa powder, or as needed, divided"
135,6572576,5,,"eggs, separated"
136,6572576,¾,cup,"white sugar, divided"
137,6572576,1,cup,all-purpose flour
138,6572576,1,teaspoon,vanilla extract
139,6572576,¾,cup,confectioners' sugar for dusting
140,6573817,1,tablespoon,instant coffee granules (such as Nescafe®)
141,6573817,¼,cup,hot water
142,6573817,1,cup,cottage cheese
143,6573817,¾,cup,heavy whipping cream
144,6573817,½,cup,confectioners' sugar
145,6573817,1,(5.3 ounce) package,ladyfinger cookies
146,6573817,½,(16 ounce) package,"fresh strawberries, hulled and sliced"
147,6573817,4,,whole fresh strawberries
148,6586694,2,cups,heavy whipping cream
149,6586694,2,cups,white sugar
150,6586694,1,pound,mascarpone cheese
151,6586694,2,cups,"brewed espresso, chilled"
152,6586694,50,,"ladyfinger cookies, or more as needed"
153,6738613,1,cup,white sugar
