,id_recipe,Quantity,Unit of Measure,Ingredient
0,6808558,2,fluid ounces,vodka
1,6808558,2,fluid ounces,freshly squeezed grapefruit juice
2,6808558,1 ½,fluid ounces,freshly squeezed pomegranate juice
3,6808558,½,fluid ounce,sweet French vermouth
4,6808558,½,ounce,cream of balsamic (balsamic glaze)
5,6808558,¼,fluid ounce,cold-pressed cranberry juice
6,6808558,⅛,teaspoon,freshly ground pink peppercorns
7,6808558,,,ice cubes
8,6808558,1,pinch,freshly grated orange zest
9,7966103,1,tablespoon,chili-lime seasoning (such as Tajin®)
10,7966103,1,,lime wedge
11,7966103,2,cups,"ice, or as needed"
12,7966103,2,ounces,tamarind paste concentrate
13,7966103,1 1/2,fluid ounces,tequila
14,7966103,1,,agave nectar
15,7966103,1,,lime juice
16,7966103,1/2,ounce,triple sec
17,7963518,1,cup,ice
18,7963518,1 1/2,cups,peaches
19,7963518,1/4,cup,peach schnapps
20,7963518,1/4,cup,vodka
21,7963518,,,
22,7963518,,,peach slice for garnish
23,7814457,1,cup,"ice, or as needed"
24,7814457,1,ounce,orange juice
25,7814457,1 1/2,ounces,tequila
26,7814457,4,ounces,water
27,7814457,1,wedge,orange
28,7814457,,,flaked salt (optional)
29,7686376,1/2,teaspoon,"honey, or as needed"
30,7686376,2,teaspoons,sugar
31,7686376,1,teaspoon,cinnamon
32,7686376,1,cup,"ice cubes, or as needed"
33,7686376,1/2,cup,apple cider
34,7686376,1/2,cup,tequila
35,7686376,1/4,cup,whiskey
36,7686376,2,tablespoons,butterscotch schnapps
37,7686376,2,,limes
38,7686376,6,slices,"apple, for garnish"
39,7642408,,,"star anise, cardamom pods, cloves, or cinnamon sticks"
40,7642408,2,ounces,gin
41,7642408,4,ounces,"tonic water, to taste"
42,7642408,,,"lemon, orange, lime, or blood orange"
43,7642408,,,"fresh herbs, such as"
44,7570310,1,cup,mango chunks
45,7570310,2,ounces,rum
46,7570310,2,ounces freshly squeezed,lime juice
47,7570310,2,ounces,agave syrup
48,7567979,1 1/2,ounces aged,rum
49,7567979,1/2,ounce,orange liqueur (such as Cointreau
50,7567979,1/2,ounce pure,maple syrup
51,7567979,1,,whole egg
52,7567979,,,ice as needed
53,7567979,1,,fresh rosemary
54,7567979,,,"nutmeg, for garnish"
55,7562213,1/4,cup,honey
56,7562213,2,tablespoons,water
57,7506839,1 1/2,cups chopped,fresh pineapple
58,7506839,1 (750-,ml) bottle,vodka
59,7506839,1/2,cup,"basil leaves, plus more for garnish"
60,7505118,1,tablespoon,"salt, or as needed"
61,7505118,1,,lemon wedge
62,7505118,1 1/2,ounces,freshly-squeezed lemon juice
63,7505118,1 1/2,ounces,vodka
64,7505118,4,fluid ounces,sparkling mineral water
65,7501505,1,cup,ice
66,7501505,3,ounces,gin
67,7501505,1,ounce,dry vermouth
68,7501505,1 1/2,ounces,passion fruit juice
69,7497208,1,ounce,vodka
70,7497208,2,ounces,pineapple juice
71,7497208,1/2,ounce,lime juice
72,7497208,1/4,teaspoon,matcha powder
73,7497208,1,cup,ice
74,7497208,1,sprig,mint
75,7497208,1,wedge for garnish,lime
76,6565651,,,ice cubes
77,6565651,1 ½,fluid ounces,vodka
78,6565651,⅓,cup,cranberry juice
79,6565651,1,wedge,lime
80,6944443,2,cups,ice
81,6944443,2,fluid ounces,silver tequila
82,6944443,¾,fluid ounce,triple sec (orange-flavored liqueur)
83,6944443,¾,fluid ounce,freshly squeezed lime juice
84,6944443,1,tablespoon,"coarse salt, or as needed"
85,6944443,,,1 lime wedge
86,6944443,3,ounces,"citrus flavored kombucha, or your favorite flavor"
87,6891020,½,fluid ounce,tequila (such as Reposado®)
88,6891020,1 ½,fluid ounces,triple sec (orange-flavored liqueur)
89,6891020,2 ½,fluid ounces,blood orange sparkling water
90,6891020,1,,"blood orange, juiced"
91,6891020,½,,"lime, juiced"
92,6891020,,,ice cubes
93,6743129,1,liter,vodka
94,6743129,4,fluid ounces,vermouth
95,6743129,2,fluid ounces,olive brine
96,6743129,2,fluid ounces,water
97,6743129,,,olives for garnish
98,6739026,1 ½,fluid ounces,vodka
99,6739026,5,fluid ounces,cranberry juice
100,6739026,1,cup,ice cubes
101,6739026,1,,lime wedge for garnish
102,6752794,2,cups,"ice, or as needed"
103,6752794,3,fluid ounces,pineapple juice
104,6752794,2,fluid ounces,silver tequila
105,6752794,¾,fluid ounce,triple sec
106,6752794,¾,fluid ounce,freshly squeezed lime juice
107,6752794,1,tablespoon,"coarse salt, or as needed"
108,6752794,,,2 lime wedges
109,6752794,,,pineapple wedge for garnish (optional)
110,6566490,1,(16 ounce) can,frozen pineapple juice concentrate
111,6566490,1,(12 fluid ounce) can,frozen orange juice concentrate
112,6566490,12,fluid ounces,vodka
113,6566490,2,(2 liter) bottles,"lemon-lime flavored carbonated beverage, chilled"
114,6566490,1,(4 ounce) jar,maraschino cherries
115,6566490,4,,"oranges, sliced into rounds"
116,6566490,2,trays,ice cubes
117,6664149,2,teaspoons,simple syrup
118,6664149,1,teaspoon,water
119,6664149,2,dashes,bitters
120,6664149,1,cup,ice cubes
121,6664149,1,(1.5 fluid ounce) jigger,bourbon whiskey
122,6664149,1,slice,orange
123,6664149,1,,maraschino cherry
124,6663482,½,fluid ounce,vodka
125,6663482,½,fluid ounce,rum
126,6663482,½,fluid ounce,gin
127,6663482,½,fluid ounce,tequila
128,6663482,½,fluid ounce,triple sec (orange-flavored liqueur)
129,6663482,1,fluid ounce,sweet and sour mix
130,6663482,1,fluid ounce,"cola, or to taste"
131,6663482,1,,lemon slice
132,6650935,1 ½,fluid ounces,vodka
133,6650935,½,fluid ounce,lime juice
134,6650935,,,ice cubes
135,6650935,½,cup,ginger beer
136,6650935,1,,lime wedge for garnish
137,6650355,10,,fresh mint leaves
138,6650355,½,medium,"lime, cut into 3 wedges, divided"
139,6650355,2,tablespoons,"white sugar, or to taste"
140,6650355,1,cup,"ice cubes, or as needed"
141,6650355,1 ½,fluid ounces,white rum
142,6650355,½,cup,"club soda, or as needed"
143,6649101,4,ounces,frozen strawberries
144,6649101,½,cup,white sugar
145,6649101,½,cup,lemon juice
146,6649101,⅛,cup,lime juice
147,6649101,¾,cup,rum
148,6649101,¼,cup,lemon-lime flavored carbonated beverage
149,6649101,6,cups,"ice, or as needed"
150,6741031,1,cup,crushed ice
151,6741031,1,fluid ounce,orange juice
152,6741031,1,fluid ounce,pineapple juice
153,6741031,½,fluid ounce,rum
154,6741031,½,fluid ounce,coconut-flavored rum
155,6741031,½,fluid ounce,grenadine syrup
156,6664300,1,(750 milliliter) bottle,dry red wine
157,6664300,½,cup,brandy
158,6664300,½,cup,triple sec
159,6664300,⅓,cup,frozen lemonade concentrate
160,6664300,⅓,cup,orange juice
161,6664300,¼,cup,lemon juice
162,6664300,¼,cup,white sugar (Optional)
163,6664300,1,medium,"orange, sliced into rounds"
164,6664300,1,medium,"lemon, sliced into rounds"
165,6664300,1,medium,"lime, sliced into rounds"
166,6664300,8,,maraschino cherries
167,6664300,2,cups,carbonated water (Optional)
168,6663358,2,cups,water
169,6663358,2,cups,white sugar
170,6663358,½,cup,roughly chopped fresh mint leaves
171,6649787,2 ½,cups,"ice, divided"
172,6649787,2,fluid ounces,gin
173,6649787,¾,fluid ounce,lemon juice
174,6649787,½,fluid ounce,simple syrup
175,6649787,2,fluid ounces,club soda
176,6649787,1,,lemon wedge
177,7567985,1,,lemon
178,7567985,1,pinch,sugar
179,7567985,,,ice
180,7567985,3/4,ounce,bourbon
181,7567985,3/4,ounces,perol
182,7567985,3/4,ounce,amaro
183,7567985,,,"lemon twist, for garnish"
184,7568006,1 1/2,cups,ampari
185,7568006,1 1/2,cups,sweet vermouth
186,7568006,1,(750-,prosecco or other
187,7568006,12,,orange twists
188,7567970,,,ice as needed
189,7567970,2,,apple slices
190,7567970,1,,fresh sage leaf
191,7567970,3,ounces,cider
192,7567970,2,ounces,perol
193,7567970,,splash,club soda
194,7111123,½,cup,freshly squeezed lemon juice
195,7111123,¼,cup,warm water
196,7111123,¼,cup,white sugar
197,7111123,½,cup,cold water
198,7111123,3,(1.5 fluid ounce) jiggers,coconut-flavored rum
199,7111123,,,"ice cubes, as needed"
200,7110903,6,,"fresh raspberries, divided"
201,7110903,1,tablespoon,raspberry flavored liqueur
202,7110903,2,tablespoons,vodka
203,7110903,¾,cup,lemonade
204,7091970,,,ice as needed
205,7091970,1,fluid ounce,Campari
206,7091970,1,fluid ounce,dry vermouth
207,7091970,½,teaspoon,agave nectar
208,7091970,,,sparkling wine or Prosecco
209,7091970,,,2 orange twists
210,6891462,1 ½,cups,ice
211,6891462,½,fluid ounce,freshly squeezed lime juice
212,6891462,2,fluid ounces,vodka
213,6891462,4,ounces,ginger-flavored Kombucha (such as KeVita®Master Brew Ginger)
214,6891462,,,1 thin lime slice (optional)
215,6832136,2,fluid ounces,whiskey
216,6832136,1 ½,fluid ounces,cranberry juice
217,6832136,1,fluid ounce,sour apple schnapps (such as DeKuyper® Sour Apple Pucker)
218,6832136,1,teaspoon,agave nectar
219,6832136,,,ice cubes as needed
220,6832136,,,2 apple slices for garnish
221,6831391,¼,cup,dried hibiscus petals
222,6831391,1 ½,cups,boiling water
223,6831391,½,cup,fresh lime juice
224,6831391,½,cup,ginger liqueur (such as Domaine de Canton®)
225,6831391,½,cup,ginger beer
226,6831391,4,sprigs,fresh mint for garnish
227,6831391,,,"fresh ginger, peeled and thinly sliced"
228,6749308,¼,,"pear, chopped"
229,6749308,2,sprigs,"fresh rosemary, divided"
230,6749308,,,1 lemon twist
231,6749308,1,teaspoon,pure maple syrup
232,6749308,3,dashes,cardamom bitters
233,6749308,1 ½,fluid ounces,bourbon
234,6749308,½,fluid ounce,ginger liqueur (such as Domaine de Canton®)
235,6749308,1,cup,ice cubes
236,6749308,3,ounces,"club soda, chilled"
237,6749308,,,1 very large ice cube
238,6749308,,,1 pear wedge for garnish
239,6742041,6,large,fresh basil leaves
240,6742041,¾,fluid ounce,simple syrup
241,6742041,1,cup,ice
242,6742041,¾,fluid ounce,fresh lime juice
243,6742041,2,fluid ounces,gin
244,6742041,,,1 small basil leaf for garnish
245,6741102,1,cup,"ice, or as needed"
246,6741102,½,fluid ounce,freshly squeezed lemon juice
247,6741102,2,fluid ounces,white grapefruit juice
248,6741102,2,fluid ounces,gin
249,6741102,3,ounces,grapefruit flavored soda (such as Fresca®)
250,6741102,1,splash,"club soda, or as needed"
251,6741102,,,1 slice grapefruit for garnish
252,6774216,2,cups,seedless watermelon cubes
253,6774216,1,,lime wedge
254,6774216,1,pinch,kosher salt
255,6774216,,,ice cubes
