,id_recipe,Quantity,Unit of Measure,Ingredient
0,7508367,2 1/2,cups,all-purpose flour
1,7508367,1 1/4,cups,"unsalted butter, cut into cubes"
2,7508367,1/4,cup,sugar
3,7508367,2,large,egg yolks
4,7508367,2,tablespoons,sour cream
5,7508367,1,tablespoon,plum brandy
6,6601872,1,cup,all-purpose flour
7,6601872,¾,cup,chopped pecans
8,6601872,½,cup,"butter, melted"
9,6601872,4,cups,blueberries
10,6601872,1,cup,white sugar
11,6601872,2,tablespoons,cornstarch
12,6601872,1,teaspoon,lemon juice
13,6601872,1,(8 ounce) package,"cream cheese, softened"
14,6601872,1,(14 ounce) can,sweetened condensed milk
15,6601872,⅓,cup,lemon juice
16,6594629,2,cups,graham cracker crumbs
17,6594629,¼,cup,white sugar
18,6594629,½,cup,"butter, softened"
19,6594629,1,(12 ounce) container,"frozen whipped topping, thawed"
20,6594629,¾,cup,white sugar
21,6594629,8,ounces,"cream cheese, softened"
22,6594629,1,(3.9 ounce) package,instant chocolate pudding mix
23,6594629,1,(3.4 ounce) package,instant butterscotch pudding mix
24,6594629,3,cups,milk
25,6603520,1,cup,all-purpose flour
26,6603520,⅔,cup,butter
27,6603520,1,cup,chopped walnuts
28,6603520,1,(8 ounce) package,cream cheese
29,6603520,1,cup,white sugar
30,6603520,2,(8 ounce) containers,"frozen whipped topping, thawed"
31,6603520,1,(5.9 ounce) package,instant chocolate pudding mix
32,6603520,1,(5.1 ounce) package,instant vanilla pudding mix
33,6603520,3,cups,milk
34,6603520,⅛,cup,grated semisweet chocolate
35,6739162,1 ½,cups,all-purpose flour
36,6739162,1 ½,tablespoons,white sugar
37,6739162,½,teaspoon,baking powder
38,6739162,¼,teaspoon,salt
39,6739162,½,cup,butter
40,6739162,2,,"egg yolks, beaten"
41,6739162,4,tablespoons,water
42,6739162,8,,"apples - peeled, cored and cut into thin wedges"
43,6739162,2,tablespoons,lemon juice
44,6739162,1 ¾,cups,white sugar
45,6739162,2,tablespoons,all-purpose flour
46,6739162,½,teaspoon,ground cinnamon
47,6739162,2,tablespoons,butter
48,6739162,1,cup,all-purpose flour
49,6739162,⅔,cup,brown sugar
50,6739162,1,teaspoon,ground cinnamon
51,6739162,⅔,cup,butter
52,6579176,1,(16 ounce) package,"graham crackers, divided"
53,6579176,6,cups,milk
54,6579176,2,(5 ounce) packages,non-instant chocolate pudding mix
55,6601730,2,cups,crushed pretzels
56,6601730,½,cup,"butter, melted"
57,6601730,3,tablespoons,white sugar
58,6601730,1,(8 ounce) package,"cream cheese, softened"
59,6601730,1,cup,confectioners' sugar
60,6601730,1,(12 ounce) container,"frozen whipped topping (such as Cool Whip®), thawed"
61,6601730,1,(21 ounce) can,cherry pie filling
62,6575607,1,cup,chopped walnuts
63,6575607,½,cup,all-purpose flour
64,6575607,½,cup,"butter, softened"
65,6575607,2,(3.9 ounce) packages,instant chocolate pudding mix
66,6575607,2,cups,cold milk
67,6575607,1,(8 ounce) package,"cream cheese, softened"
68,6575607,1,cup,confectioners' sugar
69,6575607,½,cup,heavy whipping cream
70,6567996,¾,cup,white sugar
71,6567996,¾,cup,"butter, softened"
72,6567996,1,,egg
73,6567996,1,teaspoon,baking powder
74,6567996,2 ¼,cups,all-purpose flour
75,6567996,½,cup,milk
76,6567996,2,pints,fresh blueberries
77,6567996,½,cup,"white sugar, or more to taste"
78,6601572,5,cups,all-purpose flour
79,6601572,1 ¾,cups,white sugar
80,6601572,½,teaspoon,ground cinnamon
81,6601572,1 ½,cups,"butter, at room temperature"
82,6600319,½,cup,chopped walnuts
83,6600319,1,cup,all-purpose flour
84,6600319,½,cup,butter
85,6600319,1,(8 ounce) package,cream cheese
86,6600319,1,cup,confectioners' sugar
87,6600319,1,(12 ounce) container,"frozen whipped topping, thawed"
88,6600319,1,(3.9 ounce) package,instant chocolate pudding mix
89,6600319,1,(3.4 ounce) package,instant vanilla pudding mix
90,6600319,½,cup,chopped walnuts
91,6583208,2,tablespoons,all-purpose flour
92,6583208,2,,9-inch pie crusts
93,6583208,7,cups,"frozen mixed berries (blackberries, blueberries, and raspberries)"
94,6583208,¾,cup,granulated sugar
95,6583208,⅓,cup,arrowroot powder
96,6583208,½,teaspoon,salt
97,6584176,4,cups,all-purpose flour
98,6584176,1,teaspoon,baking powder
99,6584176,1,teaspoon,salt
100,6584176,1,cup,shortening
101,6584176,4,,egg yolks
102,6584176,8,tablespoons,"cold water, or more as needed"
103,6584176,2,tablespoons,lemon juice
104,6583593,3 ¾,cups,all-purpose flour
105,6583593,1 ½,cups,"unsalted butter, cut into pieces and frozen"
106,6583593,¾,teaspoon,salt
107,6583593,½,cup,ice water
108,6583593,2,tablespoons,"ice water, or more if needed"
109,6583593,1,tablespoon,apple cider vinegar
110,6583593,1 ½,teaspoons,apple cider vinegar
111,6603601,1,(20 ounce) package,chocolate sandwich cookies
112,6603601,½,cup,"butter, melted"
113,6603601,2,(8 ounce) packages,"cream cheese, softened"
114,6603601,2,cups,white sugar
115,6603601,2,(16 ounce) jars,crunchy peanut butter
116,6603601,1,(16 ounce) package,"frozen whipped topping, thawed"
117,6603601,⅛,cup,grated semisweet chocolate
118,6562021,2 ½,cups,all-purpose flour
119,6562021,¼,teaspoon,salt
120,6562021,½,cup,butter
121,6562021,½,cup,shortening
122,6562021,1,,egg
123,6562021,¼,cup,cold water
124,6562021,1,tablespoon,white vinegar
125,6649467,1 ¼,cups,all-purpose flour
126,6649467,1,cup,whole wheat flour
127,6649467,1,cup,almond meal
128,6649467,1,tablespoon,white sugar
129,6649467,1,teaspoon,lemon zest
130,6649467,½,teaspoon,salt
131,6649467,¾,cup,butter
132,6649467,3,tablespoons,buttermilk
