,id_recipe,Quantity,Unit of Measure,Ingredient
0,7563489,,,cooking spray
1,7563489,1,stick,"salted butter, softened"
2,7563489,2,cloves,"garlic, minced"
3,7563489,2,tablespoons,"fresh chopped herbs, such as basil and/or parsley"
4,7563489,2,(11-oz package),refrigerated French bread loaf dough
5,7563489,1/4,cup,grated Parmesan cheese
6,7563489,2,cups,shredded mozzarella cheese
7,7108606,1 ¾,cups,"self-rising flour, plus more for kneading"
8,7108606,¾,teaspoon,garlic powder
9,7108606,½,teaspoon,salt
10,7108606,¼,teaspoon,Italian seasoning
11,7108606,1,cup,plain whole-milk Greek-style yogurt
12,7108606,1,tablespoon,"unsalted butter, melted"
13,7108606,1,tablespoon,olive oil
14,7108606,½,teaspoon,dried parsley
15,7108606,,,"flaky sea salt, for garnish"
16,6738026,3,heads,garlic
17,6738026,2,tablespoons,olive oil
18,6738026,1,(1 pound) loaf,Italian bread
19,6738026,½,cup,"butter, softened"
20,6738026,2,tablespoons,grated Parmesan cheese (Optional)
21,6738026,1,tablespoon,chopped fresh parsley (Optional)
22,6663280,½,cup,"butter, softened"
23,6663280,¼,cup,grated Parmesan cheese
24,6663280,2,cloves,"garlic, minced"
25,6663280,¼,teaspoon,dried marjoram
26,6663280,¼,teaspoon,dried basil
27,6663280,¼,teaspoon,fines herbs
28,6663280,¼,teaspoon,dried oregano
29,6663280,¼,teaspoon,"dried parsley, or to taste"
30,6663280,,,ground black pepper to taste
31,6663280,1,loaf,unsliced Italian bread
32,6739796,1,(1 pound) loaf,Italian bread
33,6739796,5,tablespoons,"butter, softened"
34,6739796,3,cloves,"garlic, crushed"
35,6739796,2,teaspoons,extra virgin olive oil
36,6739796,1,teaspoon,dried oregano
37,6739796,,,salt and pepper to taste
38,6739796,1,cup,shredded mozzarella cheese
39,6650883,½,cup,"butter, softened"
40,6650883,⅓,cup,grated Parmesan cheese
41,6650883,1,teaspoon,dried parsley
42,6650883,½,teaspoon,garlic powder
43,6650883,18,thick slices,Italian bread
44,6582348,4,,hot dog buns
45,6582348,4,teaspoons,"butter, softened, or as needed"
46,6582348,2,teaspoons,"garlic powder, or to taste"
47,6602290,½,cup,"butter, softened"
48,6602290,3,tablespoons,olive oil
49,6602290,4,cloves,"garlic, minced"
50,6602290,1,tablespoon,garlic powder
51,6602290,1,tablespoon,chopped fresh parsley
52,6602290,½,teaspoon,salt
53,6602290,1,loaf,French bread
54,6578782,2,tablespoons,grated Parmesan cheese
55,6578782,1,teaspoon,garlic powder
56,6578782,1,teaspoon,"dried basil, crushed"
57,6578782,4,,"hot dog buns, split"
58,6578782,2,tablespoons,"margarine, softened"
59,6574586,½,cup,"butter, melted"
60,6574586,1,tablespoon,"grated Parmesan cheese, or more to taste"
61,6574586,1,teaspoon,garlic salt
62,6574586,¼,teaspoon,dried rosemary
63,6574586,⅛,teaspoon,dried basil
64,6574586,⅛,teaspoon,dried thyme
65,6574586,⅛,teaspoon,garlic powder
66,6574586,1,(1 pound) loaf,"French bread, halved lengthwise"
67,6577032,1,(8 ounce) loaf,French bread
68,6577032,⅓,cup,grated Parmesan cheese
69,6577032,½,cup,"butter, softened"
70,6577032,2,tablespoons,garlic powder
71,6577032,1,teaspoon,dried parsley
72,6583621,½,cup,"butter, softened"
73,6583621,¾,cup,mayonnaise
74,6583621,1,bunch,"green onions, chopped"
75,6583621,3,cloves,"garlic, minced"
76,6583621,1 ¼,cups,Parmesan cheese
77,6583621,1 ½,cups,shredded Monterey Jack cheese
78,6583621,1,(1 pound) loaf,"French bread, halved lengthwise"
79,6664625,1,(10 ounce) package,"pita bread, cut in half"
80,6664625,3,tablespoons,butter
81,6664625,1,teaspoon,crushed garlic
82,6664625,1,teaspoon,dried Italian-style seasoning
83,6664625,2,tablespoons,grated Parmesan cheese
84,6595272,½,cup,"butter, melted"
85,6595272,3,tablespoons,chopped fresh parsley
86,6595272,2,tablespoons,olive oil
87,6595272,3,cloves,"garlic, minced"
88,6595272,1,loaf,Italian bread
89,6595272,12,ounces,shredded Italian cheese blend
90,6581674,1,cup,warm water (110 degrees F)
91,6581674,1,tablespoon,butter
92,6581674,1,tablespoon,dry milk powder
93,6581674,1,tablespoon,white sugar
94,6581674,1 ½,teaspoons,salt
95,6581674,1 ½,tablespoons,dried parsley
96,6581674,2,teaspoons,garlic powder
97,6581674,3,cups,bread flour
98,6581674,2,teaspoons,active dry yeast
99,6580667,½,cup,"butter, softened"
100,6580667,2,tablespoons,mayonnaise
101,6580667,3,cloves,"garlic, chopped"
102,6580667,2,teaspoons,dried oregano
103,6580667,½,teaspoon,salt
104,6580667,½,teaspoon,black pepper
105,6580667,¼,teaspoon,sage
106,6580667,1,,"French baguette, halved lengthwise"
107,6580667,2,tablespoons,"grated Parmesan cheese, or to taste"
108,6739696,1,(10 ounce) can,refrigerated pizza crust dough
109,6739696,⅓,cup,olive oil
110,6739696,6,tablespoons,finely chopped fresh garlic
111,6739696,5,tablespoons,grated Parmesan cheese
112,6739696,3,tablespoons,chopped fresh parsley
113,6739696,1,teaspoon,crushed red pepper
114,6739696,1,teaspoon,salt
115,6578484,½,(1 pound) loaf,"French baguette, cut into 1/2 inch slices"
116,6578484,6,cloves,"garlic, halved"
117,6649480,,,cooking spray
118,6649480,½,cup,"butter, melted"
119,6649480,2,teaspoons,dried parsley
120,6649480,2,teaspoons,"dried rosemary, crushed"
121,6649480,2,teaspoons,dried basil
122,6649480,7,cloves,"garlic, crushed and chopped"
123,6649480,2,(10 ounce) cans,refrigerated biscuit dough
124,6573258,¼,cup,"butter, melted"
125,6573258,2,tablespoons,grated Parmesan cheese
126,6573258,1,tablespoon,minced garlic
127,6573258,1,(8 ounce) package,refrigerated crescent roll dough (such as Pillsbury®
128,6573258,½,teaspoon,Italian seasoning
129,6573258,¼,teaspoon,ground black pepper to taste
130,6573258,⅛,teaspoon,paprika
131,6571008,2,,"French baguettes, cut into 3/4 inch diagonal slices"
132,6571008,1,large,minced onion
133,6571008,8,cloves,minced garlic
134,6571008,¼,cup,butter
135,6571008,2,cups,shredded mozzarella cheese
136,6571008,½,cup,grated Parmesan cheese
137,6571008,1,cup,mayonnaise
138,6570915,1 ⅜,cups,water
139,6570915,3,tablespoons,olive oil
140,6570915,1,teaspoon,minced garlic
141,6570915,4,cups,bread flour
142,6570915,3,tablespoons,white sugar
143,6570915,2,teaspoons,salt
144,6570915,¼,cup,grated Parmesan cheese
145,6570915,1,teaspoon,dried basil
146,6570915,1,teaspoon,garlic powder
147,6570915,3,tablespoons,chopped fresh chives
148,6570915,1,teaspoon,coarsely ground black pepper
149,6570915,2 ½,teaspoons,bread machine yeast
150,6571914,2,tablespoons,"butter, divided"
151,6571914,1,tablespoon,olive oil
152,6571914,2,tablespoons,"fresh lemon juice, divided"
153,6571914,2,tablespoons,finely chopped garlic
154,6571914,½,tablespoon,garlic powder
155,6571914,2,small (4 inch),"pita bread rounds, cut in half"
156,6570241,1,cup,mayonnaise
157,6570241,6,cloves,"garlic, peeled and minced"
158,6570241,¾,cup,grated Parmesan cheese
159,6570241,½,cup,shredded Cheddar cheese
160,6570241,1,tablespoon,half-and-half
161,6570241,¼,teaspoon,paprika
162,6570241,1,(1 pound) loaf,"French bread, halved lengthwise"
163,6664469,1,cup,self-rising flour
164,6664469,1.00,cup,whole fat plain Greek yogurt
165,6664469,¼,teaspoon,granulated garlic
166,6664469,¼,teaspoon,Italian seasoning
167,6664469,1,pinch,salt
168,6572345,½,cup,butter
169,6572345,3,cloves,"garlic, sliced"
170,6572345,1,(16 ounce) loaf,"French bread, halved lengthwise"
171,6648234,2,tablespoons,"butter, softened"
172,6648234,1,clove,"garlic, crushed"
173,6648234,2,tablespoons,grated Parmesan cheese
174,6648234,,,ground black pepper to taste
