,id_recipe,Quantity,Unit of Measure,Ingredient
0,6650714,2,cups,"butter, softened"
1,6650714,1,cup,white sugar
2,6650714,2,teaspoons,vanilla extract
3,6650714,4,cups,all-purpose flour
4,6648786,1,cup,butter
5,6648786,1,cup,white sugar
6,6648786,1,,egg
7,6648786,2,teaspoons,vanilla extract
8,6648786,2 ⅔,cups,all-purpose flour
9,6648786,¼,teaspoon,salt
10,6738500,2 ½,cups,all-purpose flour
11,6738500,½,teaspoon,salt
12,6738500,1,cup,"butter, softened"
13,6738500,1 ¼,cups,confectioners' sugar
14,6738500,2,,egg yolks
15,6738500,½,teaspoon,almond extract
16,6738500,1,teaspoon,vanilla extract
17,6596060,1,cup,"butter, softened"
18,6596060,1,(3 ounce) package,"cream cheese, softened"
19,6596060,1,cup,white sugar
20,6596060,1,,egg yolk
21,6596060,½,teaspoon,vanilla extract
22,6596060,2 ½,cups,all-purpose flour
23,6587287,9,tablespoons,"butter, softened"
24,6587287,½,cup,white sugar
25,6587287,2,tablespoons,white sugar
26,6587287,3,,egg whites
27,6587287,1 ½,teaspoons,vanilla extract
28,6587287,1 ½,cups,all-purpose flour
29,6587287,6,(1 ounce) squares,"semisweet chocolate, melted"
30,6591058,1 ½,cups,"unsalted butter, softened"
31,6591058,1,cup,white sugar
32,6591058,2,,egg yolks
33,6591058,2,tablespoons,water
34,6591058,3 ¾,cups,all-purpose flour
35,6591058,1,pinch,salt
36,6591058,1,tablespoon,vanilla extract
37,6591058,2,,egg whites
38,6591058,2,tablespoons,water
39,6569030,1,cup,butter
40,6569030,½,cup,confectioners' sugar
41,6569030,¼,teaspoon,vanilla extract
42,6569030,1 ½,cups,all-purpose flour
43,6569030,½,cup,cornstarch
44,6737065,2 ¼,cups,all-purpose flour
45,6737065,¼,teaspoon,salt
46,6737065,¼,teaspoon,ground cinnamon
47,6737065,1,cup,butter
48,6737065,1,(3 ounce) package,"cream cheese, softened"
49,6737065,1,cup,white sugar
50,6737065,1,,egg yolk
51,6737065,1,teaspoon,vanilla extract
52,6737065,1,teaspoon,orange zest
53,6738029,1,cup,"butter, softened"
54,6738029,3,,egg yolks
55,6738029,2 ½,cups,all-purpose flour
56,6738029,⅔,cup,white sugar
57,6738029,1,teaspoon,vanilla extract
58,6600650,⅝,cup,shortening
59,6600650,1 ¾,cups,white sugar
60,6600650,1,,beaten egg
61,6600650,½,teaspoon,vanilla extract
62,6600650,2,teaspoons,milk
63,6600650,2,cups,all-purpose flour
64,6600650,6,tablespoons,unsweetened cocoa powder
65,6600650,½,teaspoon,salt
66,6600650,¼,cup,multicolored candy sprinkles (Optional)
67,6573833,¾,cup,blanched slivered almonds
68,6573833,1,cup,"butter, softened"
69,6573833,1,cup,sugar
70,6573833,1,,egg
71,6573833,1,teaspoon,almond extract
72,6573833,1,tablespoon,milk
73,6573833,2,cups,all-purpose flour
74,6573833,⅛,teaspoon,baking powder
75,6573833,¼,teaspoon,salt
76,6591038,1 ½,cups,"butter, softened"
77,6591038,1,cup,white sugar
78,6591038,¼,cup,unsweetened cocoa powder
79,6591038,1,teaspoon,baking powder
80,6591038,1,,egg
81,6591038,1,teaspoon,vanilla extract
82,6591038,3 ¼,cups,all-purpose flour
83,6568557,1,cup,"butter, at room temperature"
84,6568557,1,(3 ounce) package,"cream cheese, at room temperature"
85,6568557,½,cup,white sugar
86,6568557,1,teaspoon,vanilla extract
87,6568557,8,drops,"green food coloring, or as desired (Optional)"
88,6568557,2,cups,all-purpose flour
89,6604103,1,cup,"butter, softened"
90,6604103,1,(3 ounce) package,"cream cheese, softened"
91,6604103,1,cup,white sugar
92,6604103,1,,egg yolk
93,6604103,1 ½,teaspoons,finely grated lemon zest
94,6604103,1,teaspoon,lemon extract
95,6604103,1,teaspoon,vanilla extract
96,6604103,2 ½,cups,all-purpose flour
97,6604103,½,teaspoon,salt
98,6573491,1,cup,"unsalted butter, softened"
99,6573491,½,cup,white sugar
100,6573491,2,,egg yolks
101,6573491,½,teaspoon,vanilla extract
102,6573491,2 ¼,cups,all-purpose flour
103,6573491,½,teaspoon,baking powder
104,6604505,1,cup,shortening
105,6604505,½,cup,white sugar
106,6604505,½,cup,packed brown sugar
107,6604505,1,tablespoon,orange juice
108,6604505,1,,egg
109,6604505,1,teaspoon,orange zest
110,6604505,2 ½,cups,sifted all-purpose flour
111,6604505,¼,teaspoon,salt
112,6604505,¼,teaspoon,baking soda
113,6602440,2,cups,"butter, softened"
114,6602440,1,cup,white sugar
115,6602440,1,,egg
116,6602440,2,teaspoons,vanilla extract
117,6602440,1,teaspoon,almond extract
118,6602440,3,cups,sifted all-purpose flour
119,6602440,1,cup,cornstarch
120,6590845,2 ⅓,cups,Pillsbury BEST® All Purpose Flour
121,6590845,¼,teaspoon,salt
122,6590845,¼,teaspoon,baking powder
123,6590845,½,stick,Crisco® Baking Sticks Butter Flavor All-Vegetable Shortening
124,6590845,½,cup,"butter, softened"
125,6590845,1,cup,powdered sugar
126,6590845,1,,large egg
127,6590845,½,teaspoon,almond extract
128,6590845,8,drops,green food color
129,6590845,1,(12 ounce) container,Pillsbury® Funfetti® Garland Green Vanilla Flavored Frosting
130,6604355,1,cup,butter
131,6604355,¾,cup,white sugar
132,6604355,3,,egg yolks
133,6604355,1,teaspoon,almond extract
134,6604355,3,cups,cake flour
135,6604355,½,teaspoon,baking powder
136,6604355,¼,teaspoon,salt
137,6599428,¾,cup,"individually wrapped caramels (such as Kraft®), unwrapped"
138,6599428,¼,cup,half-and-half
139,6599428,1,cup,"butter, softened"
140,6599428,⅓,cup,packed dark brown sugar
141,6599428,1,,egg
142,6599428,¾,teaspoon,sea salt
143,6599428,3,cups,all-purpose flour
144,6664434,½,cup,"unsalted butter, softened"
145,6664434,3,ounces,"cream cheese, softened"
146,6664434,½,cup,white sugar
147,6664434,1,large,egg yolk
148,6664434,1,tablespoon,freshly grated lemon zest
149,6664434,1,teaspoon,lemon extract
150,6664434,1 ¾,cups,all-purpose flour
151,6664434,½,teaspoon,salt
152,6664434,5,drops,yellow food coloring (Optional)
153,6664434,60,,"cinnamon red hot candies, or as needed"
154,6572785,2,cups,all-purpose flour
