,id_recipe,Quantity,Unit of Measure,Ingredient
0,6650801,¼,cup,butter
1,6650801,1,(16 ounce) package,miniature marshmallows
2,6650801,¼,cup,water
3,6650801,1,teaspoon,vanilla extract
4,6650801,2,pounds,"confectioners' sugar, divided"
5,6562206,1,(.25 ounce) package,unflavored gelatin
6,6562206,¼,cup,cold water
7,6562206,½,cup,glucose syrup
8,6562206,1,tablespoon,glycerin
9,6562206,2,tablespoons,shortening
10,6562206,1,teaspoon,vanilla extract
11,6562206,8,cups,sifted confectioners' sugar
12,6565368,½,cup,butter
13,6565368,⅔,cup,sweetened condensed milk
14,6565368,6,cups,"confectioners' sugar, or more as needed"
15,6565368,1,dash,vanilla extract
16,6738980,1,cup,light corn syrup
17,6738980,1,cup,shortening
18,6738980,½,teaspoon,salt
19,6738980,1,teaspoon,clear vanilla extract
20,6738980,2,pounds,confectioners' sugar
21,6594570,1 ½,cups,blanched almond flour
22,6594570,1 ½,cups,confectioners' sugar
23,6594570,2,teaspoons,almond extract
24,6594570,1,teaspoon,rose water
25,6594570,1,,egg white
26,6594566,2,cups,sifted confectioners' sugar
27,6594566,3,tablespoons,"butter, softened"
28,6594566,3,tablespoons,light corn syrup
29,6594566,¼,teaspoon,salt
30,6595349,9,ounces,70% cocoa dark chocolate
31,6595349,1 ½,sticks,butter
32,6595349,1 ¼,tablespoons,rice flour
33,6595349,1 ¼,tablespoons,powdered cocoa
34,6595349,8,,"eggs, separated"
35,6595349,½,cup,sugar
