,id_recipe,Quantity,Unit of Measure,Ingredient
0,6833554,2,cups,all-purpose flour
1,6833554,2,tablespoons,all-purpose flour
2,6833554,1,tablespoon,unsweetened cocoa powder
3,6833554,2,teaspoons,ground ginger
4,6833554,1 ½,teaspoons,ground cinnamon
5,6833554,1 ½,teaspoons,baking soda
6,6833554,½,teaspoon,fine salt
7,6833554,¼,teaspoon,ground cloves
8,6833554,⅛,teaspoon,ground black pepper (Optional)
9,6833554,⅛,teaspoon,cayenne pepper (Optional)
10,6833554,12,tablespoons,"unsalted butter, softened"
11,6833554,⅔,cup,white sugar
12,6833554,¼,cup,molasses
13,6833554,½,teaspoon,vanilla extract
14,6833554,1,large,egg
15,6664203,2,tablespoons,white sugar
16,6664203,2 ¼,cups,all-purpose flour
17,6664203,2,teaspoons,ground ginger
18,6664203,1,teaspoon,baking soda
19,6664203,¾,teaspoon,ground cinnamon
20,6664203,½,teaspoon,ground cloves
21,6664203,¼,teaspoon,salt
22,6664203,¾,cup,"margarine, softened"
23,6664203,1,cup,white sugar
24,6664203,1,large,egg
25,6664203,¼,cup,molasses
26,6664203,1,tablespoon,water
27,6650664,3,cups,flour
28,6650664,2,teaspoons,"McCormick® Ginger, Ground"
29,6650664,1,teaspoon,"McCormick® Cinnamon, Ground"
30,6650664,1,teaspoon,baking soda
31,6650664,¼,teaspoon,"McCormick® Nutmeg, Ground"
32,6650664,¼,teaspoon,salt
33,6650664,¾,cup,"butter, softened"
34,6650664,¾,cup,firmly packed brown sugar
35,6650664,½,cup,molasses
36,6650664,1,,egg
37,6650664,1,teaspoon,McCormick® Pure Vanilla Extract
38,6648922,6,cups,all-purpose flour
39,6648922,1,tablespoon,baking powder
40,6648922,1,tablespoon,ground ginger
41,6648922,1,teaspoon,ground nutmeg
42,6648922,1,teaspoon,ground cloves
43,6648922,1,teaspoon,ground cinnamon
44,6648922,1,cup,"shortening, melted and cooled slightly"
45,6648922,1,cup,molasses
46,6648922,1,cup,packed brown sugar
47,6648922,½,cup,water
48,6648922,1,large,egg
49,6648922,1,teaspoon,vanilla extract
50,6582054,3 ¼,cups,all-purpose flour
51,6582054,1,teaspoon,baking soda
52,6582054,1,teaspoon,ground ginger
53,6582054,½,teaspoon,ground allspice
54,6582054,½,teaspoon,ground cloves
55,6582054,½,teaspoon,ground cinnamon
56,6582054,¾,cup,molasses
57,6582054,⅓,cup,packed brown sugar
58,6582054,⅓,cup,water
59,6582054,⅛,cup,"butter, softened"
60,6588668,⅓,cup,vegetable oil
61,6588668,1,cup,white sugar
62,6588668,3,,eggs
63,6588668,¼,cup,molasses
64,6588668,2 ¼,cups,all-purpose flour
65,6588668,1,cup,whole wheat flour
66,6588668,1,tablespoon,baking powder
67,6588668,1 ½,tablespoons,ground ginger
68,6588668,¾,tablespoon,ground cinnamon
69,6588668,½,tablespoon,ground cloves
70,6588668,¼,teaspoon,ground nutmeg
71,6739430,1,(3.5 ounce) package,cook and serve butterscotch pudding mix
72,6739430,½,cup,butter
73,6739430,½,cup,packed brown sugar
74,6739430,1,,egg
75,6739430,1 ½,cups,all-purpose flour
76,6739430,½,teaspoon,baking soda
77,6739430,1 ½,teaspoons,ground ginger
78,6739430,1,teaspoon,ground cinnamon
79,6581342,1 ½,cups,dark molasses
80,6581342,1,cup,packed brown sugar
81,6581342,⅔,cup,cold water
82,6581342,⅓,cup,shortening
83,6581342,7,cups,all-purpose flour
84,6581342,2,teaspoons,baking soda
85,6581342,1,teaspoon,salt
86,6581342,1,teaspoon,ground allspice
87,6581342,2,teaspoons,ground ginger
88,6581342,1,teaspoon,ground cloves
89,6581342,1,teaspoon,ground cinnamon
90,6581342,1,(16 ounce) package,chocolate frosting
91,6580445,1 ½,cups,all-purpose flour
92,6580445,1,teaspoon,baking powder
93,6580445,1,teaspoon,ground cinnamon
94,6580445,½,teaspoon,baking soda
95,6580445,½,teaspoon,ground ginger
96,6580445,½,teaspoon,ground allspice
97,6580445,¼,teaspoon,salt
98,6580445,½,cup,"coconut oil, at room temperature"
99,6580445,⅓,cup,molasses
100,6580445,¼,cup,white sugar
101,6580445,1,teaspoon,vanilla extract
102,6577544,3,cups,flour
103,6577544,2,teaspoons,McCormick® Ground Ginger
104,6577544,1,teaspoon,McCormick® Ground Cinnamon
105,6577544,1,teaspoon,baking soda
106,6577544,¼,teaspoon,McCormick® Ground Nutmeg
107,6577544,¼,teaspoon,salt
108,6577544,¾,cup,"butter, softened"
109,6577544,¾,cup,firmly packed brown sugar
110,6577544,½,cup,molasses
111,6577544,1,,egg
112,6577544,1,teaspoon,McCormick® Pure Vanilla Extract
113,6738530,¾,cup,butter
114,6738530,⅞,cup,packed light brown sugar
115,6738530,1,teaspoon,lemon zest
116,6738530,1 ½,tablespoons,lemon juice
117,6738530,½,cup,molasses
118,6738530,2,,eggs
119,6738530,3,cups,all-purpose flour
120,6738530,2,teaspoons,baking powder
121,6738530,1,tablespoon,ground ginger
122,6738530,2,teaspoons,ground allspice
123,6738530,6,,egg whites
124,6738530,4,(16 ounce) packages,"confectioners' sugar, sifted"
125,6578431,1,package,Duncan Hines® Moist Deluxe® Spice Cake Mix
126,6578431,1,cup,all-purpose flour
