,id_recipe,Quantity,Unit of Measure,Ingredient
0,6829129,3,cups,water
1,6829129,3,tablespoons,sugar
2,6829129,1,(2 inch),cinnamon stick
3,6829129,2,,whole star anise
4,6829129,6,,oolong tea bags
5,6829129,2 ⅔,cups,fresh orange juice
6,6829129,1 ½,cups,whiskey
7,6829129,3,tablespoons,fresh lemon juice (from 1 lemon)
8,6829129,,,large ice cubes
9,6829129,,,"tangerine, sectioned and seeded"
10,6566490,1,(16 ounce) can,frozen pineapple juice concentrate
11,6566490,1,(12 fluid ounce) can,frozen orange juice concentrate
12,6566490,12,fluid ounces,vodka
13,6566490,2,(2 liter) bottles,"lemon-lime flavored carbonated beverage, chilled"
14,6566490,1,(4 ounce) jar,maraschino cherries
15,6566490,4,,"oranges, sliced into rounds"
16,6566490,2,trays,ice cubes
17,6663228,2 ½,cups,pineapple juice
18,6663228,2 ½,cups,orange juice
19,6663228,1,cup,151 proof rum (such as Bacardi®)
20,6663228,½,cup,dark rum (such as Meyer's®)
21,6663228,¼,cup,coconut-flavored rum (such as Malibu®)
22,6663228,¼,cup,fresh lime juice
23,6663228,3,tablespoons,grenadine syrup
24,6663228,1,,"orange, sliced"
25,6663228,1,,"lime, sliced"
26,6663228,1,,"lemon, sliced"
27,6738485,2,gallons,orange-flavored drink
28,6738485,4,quarts,pink lemonade
29,6738485,4,quarts,pineapple and orange juice blend
30,6738485,4,(750 milliliter) bottles,vodka
31,6738485,2,(750 milliliter) bottles,white rum
32,6738485,2,(46 fluid ounce) cans,fruit punch
33,6736791,5,(750 milliliter) bottles,port wine
34,6736791,1,(750 milliliter) bottle,100 proof bourbon whiskey
35,6736791,1,(750 milliliter) bottle,white rum
36,6736791,1,(3 inch),cinnamon stick
37,6736791,1,(3 inch),strip of orange peel
38,6736791,4,,whole cloves
39,6736791,3,,"whole cardamom pods, cracked"
40,6736791,1,,(8 inch) square of cheesecloth
41,6736791,¾,cup,white sugar
42,6736791,1,(15 ounce) package,dark raisins
43,6736791,1,(6 ounce) package,blanched slivered almonds
44,6737801,1,(2 liter) bottle,"ginger ale, chilled"
45,6737801,1,(64 fluid ounce) bottle,"fruit punch, chilled"
46,6737801,1,(64 fluid ounce) bottle,"unsweetened pineapple juice, chilled"
47,6737801,½,gallon,orange sherbet
48,6738212,1,(2 liter) bottle,"fruit punch, chilled"
49,6738212,1,(64 fluid ounce) bottle,"orange juice, chilled"
50,6738212,1,(2 liter) bottle,"ginger ale, chilled"
51,6597012,4,(2 g) bags,green tea
