,id_recipe,Quantity,Unit of Measure,Ingredient
0,6663365,1 ½,cups,white sugar
1,6663365,½,cup,"butter, softened"
2,6663365,½,cup,shortening
3,6663365,2,large,eggs
4,6663365,2,teaspoons,vanilla extract
5,6663365,2 ¾,cups,all-purpose flour
6,6663365,2,teaspoons,cream of tartar
7,6663365,1,teaspoon,baking soda
8,6663365,¼,teaspoon,salt
9,6648644,1 ½,cups,white sugar
10,6648644,1,cup,softened butter
11,6648644,2,large,eggs
12,6648644,2 ¾,cups,all-purpose flour
13,6648644,2,teaspoons,cream of tartar
14,6648644,1,teaspoon,baking soda
15,6648644,¼,teaspoon,salt
16,6569977,1 ½,cups,white sugar
17,6569977,½,cup,"butter, softened"
18,6569977,1,teaspoon,vanilla extract
19,6569977,2,,eggs
20,6569977,2 ¾,cups,all-purpose flour
21,6569977,1,teaspoon,cream of tartar
22,6569977,½,teaspoon,baking soda
23,6569977,¼,teaspoon,salt
24,6569977,2,tablespoons,white sugar
25,6569977,2,teaspoons,ground cinnamon
26,7255290,1 1/4,cups,all-purpose flour
27,7255290,3/4,teaspoon,cream of tartar
28,7255290,1/2,teaspoon,baking soda
29,7255290,1/4,teaspoon,salt
30,7255290,1/4,teaspoon,ground cinnamon
31,7255290,1/8,teaspoon,ground nutmeg
32,7255290,1/2,cup,"unsalted butter, softened"
33,7255290,1/2,cup,white sugar
34,7255290,1/4,cup,brown sugar
35,7255290,1/2,cup,banana
36,7255290,2,teaspoons,vanilla extract
37,7108668,½,cup,"unsalted butter, softened"
38,7108668,½,cup,white sugar
39,7108668,¼,cup,firmly packed brown sugar
40,7108668,1,large,"egg, at room temperature"
41,7108668,2,teaspoons,vanilla extract
42,7108668,1 ¼,cups,all-purpose flour
43,7108668,½,teaspoon,cream of tartar
44,7108668,½,teaspoon,baking soda
45,7108668,½,teaspoon,salt
46,7108668,¼,teaspoon,"ground cinnamon, divided"
47,7108668,⅛,teaspoon,ground nutmeg
48,6599779,1 ⅓,cups,gluten-free all-purpose flour
49,6599779,1,teaspoon,baking powder
50,6599779,¼,teaspoon,salt
51,6599779,¼,teaspoon,baking soda
52,6599779,½,cup,butter at room temperature
53,6599779,1,cup,"sugar, divided"
