,id_recipe,Quantity,Unit of Measure,Ingredient
0,6747593,1,cup,flour
1,6747593,½,cup,unsweetened cocoa powder
2,6747593,¾,teaspoon,baking powder
3,6747593,½,teaspoon,baking soda
4,6747593,¼,teaspoon,salt
5,6747593,½,cup,"unsalted butter, softened"
6,6747593,¾,cup,sugar
7,6747593,¼,cup,light brown sugar
8,6747593,2,large,eggs
9,6747593,1,teaspoon,vanilla extract
10,6747593,¾,cup,whole milk
11,6649360,1 ⅓,cups,all-purpose flour
12,6649360,¾,cup,unsweetened cocoa powder
13,6649360,2,teaspoons,baking powder
14,6649360,¼,teaspoon,baking soda
15,6649360,⅛,teaspoon,salt
16,6649360,1 ½,cups,white sugar
17,6649360,3,tablespoons,"butter, softened"
18,6649360,2,large,eggs
19,6649360,¾,teaspoon,vanilla extract
20,6649360,1,cup,milk
21,6601446,2 ½,cups,flour
22,6601446,½,cup,unsweetened cocoa powder
23,6601446,1,teaspoon,baking soda
24,6601446,½,teaspoon,salt
25,6601446,2,cups,sugar
26,6601446,1,cup,"butter, softened"
27,6601446,4,large,eggs
28,6601446,1,cup,sour cream
29,6601446,½,cup,milk
30,6601446,1,(1 ounce) bottle,McCormick® Red Food Color
31,6601446,2,teaspoons,McCormick® Pure Vanilla Extract
32,6581638,1,(8 ounce) package,"cream cheese, softened"
33,6581638,1,large,egg
34,6581638,⅓,cup,white sugar
35,6581638,⅛,teaspoon,salt
36,6581638,1,cup,miniature semisweet chocolate chips
37,6581638,1 ½,cups,all-purpose flour
38,6581638,1,cup,white sugar
39,6581638,¼,cup,unsweetened cocoa powder
40,6581638,1,teaspoon,baking soda
41,6581638,½,teaspoon,salt
42,6581638,1,cup,water
43,6581638,⅓,cup,vegetable oil
44,6581638,1,tablespoon,cider vinegar
45,6581638,1,teaspoon,vanilla extract
46,6663673,2 ¼,cups,all-purpose flour
47,6663673,1,tablespoon,baking powder
48,6663673,1,teaspoon,ground cinnamon
49,6663673,½,teaspoon,ground nutmeg
50,6663673,½,teaspoon,ground ginger
51,6663673,½,teaspoon,ground cloves
52,6663673,½,teaspoon,ground allspice
53,6663673,½,teaspoon,baking soda
54,6663673,½,teaspoon,salt
55,6663673,1,cup,white sugar
56,6663673,½,cup,"butter, softened"
57,6663673,⅓,cup,brown sugar
58,6663673,2,large,"eggs, room temperature"
59,6663673,1,cup,pumpkin puree
60,6663673,¾,cup,milk
61,7375874,2,cups,all-purpose flour
62,7375874,2,teaspoons,baking powder
63,7375874,3/4,teaspoon,salt
64,7375874,1/8,teaspoon,ground nutmeg
65,7375874,1 1/4,cups,white sugar
66,7375874,3/4,cup,"unsalted butter, softened"
67,7375874,3,large,"egg yolks, at room temperature"
68,7375874,2,large,"eggs, at room temperature"
69,7375874,2,teaspoons,vanilla extract
70,7375874,1/4,teaspoon,almond extract
71,7375874,1,(7-inch),vanilla bean
72,7375874,1 1/4,cups,"buttermilk, at room temperature"
73,7182120,,,cooking spray
74,7182120,6,tablespoons,"butter, melted"
75,7182120,1,cup,packed brown sugar
76,7182120,2,cups,chopped fresh or frozen rhubarb
77,7182120,1,(16.25-oz.) pkg.,white cake mix
78,7182120,1,cup,water
79,7182120,3,large,eggs
80,7182120,1/3,cup,vegetable oil
81,7182120,1/2,teaspoon,almond extract
82,6649779,1,tablespoon,apple cider vinegar
