,id_recipe,Quantity,Unit of Measure,Ingredient
0,6650393,,,nonstick cooking spray
1,6650393,4,,"skinless, boneless chicken breast halves"
2,6650393,¼,teaspoon,salt
3,6650393,⅛,teaspoon,ground black pepper
4,6650393,6,slices,Swiss cheese
5,6650393,4,slices,cooked ham
6,6650393,½,cup,seasoned bread crumbs
7,6663775,2,,"boneless, skinless chicken breasts"
8,6663775,,,salt and ground black pepper to taste
9,6663775,1,tablespoon,Dijon mustard
10,6663775,4,slices,deli Swiss cheese
11,6663775,4,slices,deli ham
12,6663775,,,2 toothpicks
13,6663775,¼,cup,all-purpose flour
14,6663775,1,,"egg, beaten"
15,6663775,1,cup,panko bread crumbs
16,6663775,⅓,cup,grated Parmesan cheese
17,6663775,,,cooking spray
18,6648393,8,,"skinless, boneless chicken breasts"
19,6648393,8,slices,cooked ham
20,6648393,4,slices,"Swiss cheese, cut into 1 inch pieces"
21,6648393,1,teaspoon,dried thyme
22,6648393,,,salt and pepper to taste
23,6648393,¼,cup,melted butter
24,6648393,½,cup,cornflakes cereal crumbs
25,6649391,3,tablespoons,all-purpose flour
26,6649391,1,teaspoon,paprika
27,6649391,6,,"skinless, boneless chicken breast halves"
28,6649391,6,slices,Swiss cheese
29,6649391,6,slices,ham
30,6649391,6,tablespoons,butter
31,6649391,½,cup,dry white wine
32,6649391,1,teaspoon,chicken bouillon granules
33,6649391,1,cup,heavy whipping cream
34,6649391,1,tablespoon,cornstarch
35,6664058,1,(8 ounce) package,wide egg noodles
36,6664058,2,cups,chopped cooked chicken breast
37,6664058,8,ounces,"cooked ham, cubed"
38,6664058,8,ounces,"Swiss cheese, cubed"
39,6664058,1,(10.5 ounce) can,"reduced-fat, reduced-sodium cream of chicken soup (such as Campbell's® Healthy Request)"
40,6664058,½,cup,2% milk
41,6664058,½,cup,light sour cream
42,6664058,2,tablespoons,butter
43,6664058,⅓,cup,seasoned bread crumbs
44,6664058,¼,cup,grated Parmesan cheese
45,6739821,6,,"skinless, boneless chicken breast halves"
46,6739821,1,(10.75 ounce) can,condensed cream of chicken soup
47,6739821,1,cup,milk
48,6739821,4,ounces,sliced ham
49,6739821,4,ounces,sliced Swiss cheese
50,6739821,1,(8 ounce) package,herbed dry bread stuffing mix
51,6739821,¼,cup,"butter, melted"
52,6589362,6,,"skinless, boneless chicken breast halves - pounded to 1/2 inch thickness"
53,6589362,6,,string cheese sticks
54,6589362,6,slices,ham
55,6589362,½,cup,"butter, melted"
56,6589362,1,cup,seasoned dry bread crumbs
57,6589362,,,toothpicks
58,6572660,1,pound,"chicken cutlets, pounded to 1/4-inch thickness"
59,6572660,,,salt and freshly ground black pepper to taste
60,6572660,2,large,eggs
61,6572660,1,teaspoon,Dijon mustard
62,6572660,⅔,cup,almond flour
63,6572660,⅓,cup,freshly grated Parmesan cheese
64,6572660,½,teaspoon,garlic powder
65,6572660,¼,cup,avocado oil
66,6572660,¼,pound,shaved deli ham
67,6572660,1,cup,shredded Swiss cheese
68,6572906,1,pound,ground chicken
69,6572906,⅓,cup,blanched almond flour
70,6572906,½,teaspoon,salt
71,6572906,½,teaspoon,garlic powder
72,6572906,½,teaspoon,onion powder
73,6572906,1,,"egg, lightly beaten"
74,6572906,6,ounces,"ham steak, cubed into 20 even pieces"
75,6572906,1,tablespoon,olive oil
76,6572906,1,tablespoon,butter
77,6572906,¾,cup,chicken broth
78,6572906,1,teaspoon,Dijon mustard
79,6572906,½,cup,heavy cream
80,6572906,1,cup,shredded Swiss cheese
81,6572906,1,pinch,cracked black pepper to taste
82,6572906,2,tablespoons,minced fresh parsley (Optional)
83,6601362,1,(8 ounce) package,lasagna noodles
84,6601362,½,cup,butter
85,6601362,1,(8 ounce) package,"cream cheese, softened"
86,6601362,½,teaspoon,salt
87,6601362,½,teaspoon,onion powder
88,6601362,¼,teaspoon,ground black pepper
89,6601362,1 ½,cups,shredded Swiss cheese
90,6601362,1 ¾,cups,warm milk
91,6601362,2 ½,cups,"cooked chicken, chopped"
92,6601362,8,ounces,"deli ham, chopped"
93,6601362,½,cup,shredded Swiss cheese
94,6601362,½,cup,bread crumbs
95,6601362,1,pinch,"Italian seasoning, or to taste"
96,6606064,1,cup,milk
97,6606064,1,cup,dry bread crumbs
98,6606064,6,,"skinless, boneless chicken breast halves, pounded to 1/4-inch thickness"
99,6606064,,,"salt and pepper, to taste"
100,6606064,6,slices,cooked ham
101,6606064,6,slices,Swiss cheese
102,6606064,2,tablespoons,vegetable oil
103,6606064,1,(10 1/2 ounce) can,condensed cream of chicken soup
104,6606064,½,cup,heavy cream
105,6594632,1,,egg
106,6594632,½,cup,milk
107,6594632,2,pounds,"skinless, boneless chicken breast halves - cut into chunks"
108,6594632,1,cup,plain dried bread crumbs
109,6594632,1,cup,oil for frying
110,6594632,8,ounces,"Swiss cheese, cubed"
111,6594632,8,ounces,cubed ham
112,6594632,1,(10.75 ounce) can,condensed cream of chicken soup
113,6594632,1,cup,milk
114,6737291,2,tablespoons,dry bread crumbs
115,6737291,1,teaspoon,"butter, melted"
116,6737291,2,tablespoons,butter
117,6737291,½,cup,diced smoked ham
118,6737291,½,cup,diced onion
119,6737291,¼,teaspoon,dried thyme
120,6737291,2,tablespoons,all-purpose flour
121,6737291,½,cup,milk
122,6737291,1,tablespoon,milk
123,6737291,½,cup,shredded Gruyere cheese
124,6737291,1 ½,teaspoons,Dijon mustard
125,6737291,,,salt and freshly ground black pepper to taste
126,6737291,1,pinch,"cayenne pepper, or more to taste"
127,6737291,1,pinch,ground nutmeg
128,6737291,1,cup,diced cooked chicken breast
129,6737291,¼,cup,diced dill pickles
130,6737291,4,(1/2 inch thick) slices,toasted French bread
131,6737291,¼,cup,shredded Gruyere cheese
132,6737291,1,tablespoon,"melted butter, divided"
133,6599563,8,,"skinless, boneless chicken breast halves"
134,6599563,8,slices,ham
135,6599563,8,slices,Swiss cheese
136,6599563,1,(10.75 ounce) can,condensed cream of chicken soup
137,6599563,1,cup,sour cream
138,6599563,½,cup,white wine
139,6599563,1,teaspoon,garlic powder
140,6599563,1,teaspoon,dried parsley
