,id_recipe,Quantity,Unit of Measure,Ingredient
0,6650159,⅓,cup,cinnamon sugar
1,6650159,2,cups,sifted all-purpose flour
2,6650159,1,tablespoon,ground ginger
3,6650159,2,teaspoons,baking soda
4,6650159,1,teaspoon,ground cinnamon
5,6650159,½,teaspoon,salt
6,6650159,¾,cup,shortening
7,6650159,1,cup,white sugar
8,6650159,1,large,egg
9,6650159,¼,cup,dark molasses
10,6584237,1,cup,packed brown sugar
11,6584237,¾,cup,vegetable oil
12,6584237,¼,cup,molasses
13,6584237,1,large,egg
14,6584237,2,cups,all-purpose flour
15,6584237,2,teaspoons,baking soda
16,6584237,1,teaspoon,ground ginger
17,6584237,1,teaspoon,ground cinnamon
18,6584237,½,teaspoon,ground cloves
19,6584237,¼,teaspoon,salt
20,6584237,⅓,cup,white sugar for decoration
21,6737683,1 ½,cups,"white sugar, divided"
22,6737683,¾,cup,margarine
23,6737683,1,large,egg
24,6737683,¼,cup,molasses
25,6737683,2,cups,all-purpose flour
26,6737683,2,teaspoons,baking soda
27,6737683,1,tablespoon,ground ginger
28,6737683,1,teaspoon,ground cinnamon
29,6737683,½,teaspoon,salt
30,6595772,¾,cup,"unsalted butter, softened"
31,6595772,½,cup,brown sugar
32,6595772,½,cup,unbleached cane sugar
33,6595772,1,,egg
34,6595772,¼,cup,blackstrap molasses
35,6595772,1,teaspoon,vanilla extract
36,6595772,1,cup,oat flour
37,6595772,½,cup,almond flour
38,6595772,⅓,cup,coconut flour
39,6595772,1,(1/4 inch thick) slice,"fresh ginger, grated"
40,6595772,1,tablespoon,ground ginger
41,6595772,1,teaspoon,baking soda
42,6595772,1,teaspoon,ground cinnamon
43,6595772,1,teaspoon,ground nutmeg
44,6595772,½,teaspoon,ground cloves
45,6595772,¼,cup,"unbleached cane sugar, or as needed"
46,6595772,½,teaspoon,"ground cinnamon, or as needed"
47,6595772,¼,teaspoon,"ground nutmeg, or as needed"
48,6586886,1,cup,"all-purpose flour, divided"
49,6586886,1,cup,brown sugar
50,6586886,¾,cup,shortening
51,6586886,¼,cup,molasses
52,6586886,1,,egg
53,6586886,1,teaspoon,baking soda
54,6586886,1,teaspoon,ground ginger
55,6586886,1,teaspoon,ground cinnamon
56,6586886,½,teaspoon,ground cloves
57,6586886,1 ¼,cups,all-purpose flour
58,6586886,¼,cup,white sugar
59,6585921,1,cup,"butter, softened"
60,6585921,1,cup,white sugar
61,6585921,1,,egg
62,6585921,¼,cup,molasses
63,6585921,2 ½,cups,all-purpose flour
64,6585921,2,teaspoons,baking soda
65,6585921,1,teaspoon,ground ginger
66,6585921,1,teaspoon,ground cinnamon
67,6585921,½,teaspoon,salt
68,6585921,¼,teaspoon,ground cloves
69,6585921,½,cup,white sugar
70,6599664,1,cup,butter or margarine
71,6599664,1 ½,cups,white sugar
72,6599664,2,,"eggs, beaten"
73,6599664,1,cup,molasses
74,6599664,4,cups,whole wheat flour
75,6599664,1,tablespoon,baking soda
76,6599664,2,teaspoons,baking powder
77,6599664,1,tablespoon,ground ginger
78,6599664,1 ½,teaspoons,ground nutmeg
79,6599664,1 ½,teaspoons,ground cinnamon
80,6599664,1 ½,teaspoons,ground cloves
81,6599664,1 ½,teaspoons,ground allspice
82,6599664,1,cup,white sugar for decoration
83,6575617,2,cups,all-purpose flour
84,6575617,1,cup,white sugar
85,6575617,⅔,cup,canola oil
86,6575617,¼,cup,unsulfured molasses
87,6575617,1,,egg
88,6575617,2,teaspoons,baking soda
89,6575617,1,teaspoon,ground cinnamon
90,6575617,1,teaspoon,ground ginger
91,6575617,½,teaspoon,salt
92,6575617,¼,cup,"white sugar, or as needed"
93,6577590,½,cup,"butter, melted"
94,6577590,½,cup,packed light brown sugar
95,6577590,⅓,cup,molasses
96,6577590,1,tablespoon,water
97,6577590,1 ½,cups,all-purpose flour
98,6577590,4,teaspoons,baking cocoa
99,6577590,1,teaspoon,baking soda
100,6577590,1,teaspoon,ground cinnamon
101,6577590,¾,teaspoon,ground ginger
102,6577590,¼,teaspoon,ground nutmeg
103,6577590,1 ¼,cups,"milk chocolate chips, divided"
104,6577590,⅛,cup,white sugar
105,6589858,6,cups,all-purpose flour
106,6589858,1,teaspoon,baking soda
107,6589858,½,teaspoon,baking powder
108,6589858,1 ½,teaspoons,salt
109,6589858,4,teaspoons,ground ginger
110,6589858,4,teaspoons,ground cinnamon
111,6589858,1 ½,teaspoons,ground cloves
112,6589858,1,teaspoon,ground black pepper
113,6589858,1,cup,"unsalted butter, softened"
