,id_recipe,Quantity,Unit of Measure,Ingredient
0,7554374,,,cooking spray
1,7554374,1/2,cup,white sugar
2,7554374,1,tablespoon,cinnamon
3,7554374,2,(7.5-ounce) packages,brown sugar and cinnamon spreadable cream cheese
4,7554374,1,large,egg
5,7554374,2,teaspoons,vanilla extract
6,7554374,1,teaspoon,orange zest (optional)
7,7554374,2,(8-ounce) packages,refrigerated crescent sheets (2 sheets)
8,7554374,1/4,cup,"salted butter, melted"
9,7554374,,,"caramel), warmed (optional) to taste"
10,6592588,½,cup,butter
11,6592588,9,,graham crackers
12,6592588,¼,cup,packed dark brown sugar
13,6592588,1/4,teaspoon,sea salt
14,7499206,1,cup,graham cracker crumbs
15,7499206,2,tablespoons,brown sugar
16,7499206,1/4,cup,butter
17,7485249,1,cup,graham cracker crumbs
18,7485249,1/4,cup,"salted butter, melted"
19,7485249,1/2,cup,"white sugar, divided"
20,7485249,5,ounces,"dark chocolate, chopped"
21,7485249,2,tablespoons,"unsweetened cocoa powder, sifted"
22,7485249,2 or 3,tablespoons,"hot water, or as needed"
23,7485249,1,(8-ounce) package,"cream cheese, softened"
24,7485249,1/2,cup,heavy cream
25,6950778,,,cooking spray
26,6950778,1,(9 ounce) box,chocolate wafer cookies (such as Nabisco® Famous Chocolate Wafers)
27,6950778,5,tablespoons,"unsalted butter, melted"
28,6950778,3,tablespoons,granulated sugar
29,6650351,2,(8 ounce) packages,"cream cheese, softened"
30,6650351,½,cup,white sugar
31,6650351,½,teaspoon,vanilla extract
32,6650351,2,large,eggs
33,6650351,1,(9 inch),prepared graham cracker crust
34,6649867,,,cooking spray
35,6649867,2,(8 ounce) packages,"cream cheese, softened"
36,6649867,1 ¾,cups,"white sugar, divided"
37,6649867,1,teaspoon,Mexican vanilla extract
38,6649867,2,(8 ounce) cans,refrigerated crescent rolls
39,6649867,½,cup,"butter, room temperature"
40,6649867,1,teaspoon,ground cinnamon
41,6649867,¼,cup,honey
42,6664518,1 ¼,cups,graham cracker crumbs
43,6664518,¼,cup,"unsalted butter, melted"
44,6664518,¼,cup,white sugar
45,7970804,,,cooking spray with flour
46,7970804,1 1/2,cups,cake flour
47,7970804,1,teaspoon,baking powder
48,7970804,1/2,teaspoon,baking soda
49,7970804,1/2,teaspoon,salt
50,7970804,3,large,"eggs, at room temperature"
51,7970804,1,cup,white sugar
52,7970804,15,ounces,"whole milk ricotta cheese, at room temperature"
53,7970804,1/2,cup,olive oil
54,7970804,1/4,cup,limoncello
55,7970804,2,tablespoons,lemon zest
56,7970804,2,tablespoons freshly squeezed,lemon juice
57,7970804,1,teaspoon,vanilla extract
58,7554460,1/2,cup,crushed graham cracker crumbs
59,7554460,1,tablespoon,white sugar
60,7554460,2,tablespoons,butter
61,7554460,1/8,teaspoon,vanilla extract
62,7511366,1,cup,graham cracker crumbs
63,7511366,1,tablespoon,sugar
64,7511366,6,tablespoons,"butter, melted"
65,7511366,12,ounces,"cream cheese, softened"
66,7511366,1/3,cup,sour cream
67,7511366,1/3,cup,sugar
68,7511366,1,teaspoon,lemon juice
69,7511366,1,teaspoon,vanilla extract
70,7511366,1,pinch,salt
71,7511366,2,large,eggs
72,7511366,2,tablespoons,2
73,7511366,2,tablespoons,"caramel ice cream topping, or to taste"
74,7511366,2,tablespoons,"pecans, or to taste"
75,7255780,,,cooking spray
76,7255780,20,,java chip flavored creme chocolate sandwich cookies (such as Oreo)
77,7255780,2,tablespoons,"butter, melted"
78,7096822,3,ounces,chocolate wafer cookies
79,7096822,¾,cup,"raw unsalted pistachios, divided, plus more for garnish"
80,7096822,2,tablespoons,granulated sugar
81,7096822,2,tablespoons,"butter, melted"
82,7096822,2,(8 ounce) packages,"reduced-fat cream cheese (Neufchâtel), softened"
83,7096822,1,,"avocado, peeled, seeded, and mashed until smooth (1/2 cup)"
84,7096822,2,cups,fat-free plain Greek-style yogurt
85,7096822,2,tablespoons,cornstarch
86,7096822,¾,cup,granulated sugar
87,7096822,2,large,egg whites
88,7096822,1,teaspoon,almond extract
89,7096822,⅛,teaspoon,salt
90,7096822,¼,cup,whipping cream
91,7096822,2,tablespoons,powdered sugar
92,7096822,1,teaspoon,vanilla extract
93,7096822,1,(16 ounce) container,"frozen nondairy low-fat whipped topping, thawed, plus more for garnish"
94,7089580,,,cooking spray
95,7089580,1,cup,graham cracker crumbs
96,7089580,3,tablespoons,"unsalted butter, melted"
97,7089580,1,tablespoon,granulated sugar
98,7089580,⅛,teaspoon,kosher salt
99,6827655,1 ½,cups,crushed graham crackers
100,6827655,¼,cup,finely chopped toasted pecans
101,6827655,¼,cup,granulated sugar
102,6827655,½,teaspoon,ground cinnamon
103,6827655,⅛,teaspoon,kosher salt
104,6827655,5,tablespoons,"unsalted butter, melted"
105,6737741,1,(12 ounce) package,vanilla wafers
106,6737741,2,(8 ounce) packages,cream cheese
107,6737741,¾,cup,white sugar
108,6737741,2,,eggs
109,6737741,1,teaspoon,vanilla extract
110,6737741,1,(21 ounce) can,cherry pie filling
111,6740843,1 ½,cups,HONEY MAID Graham Cracker Crumbs
112,6740843,⅓,cup,"butter or margarine, melted"
113,6740843,3,tablespoons,sugar
114,6740843,4,(8 ounce) packages,"PHILADELPHIA Cream Cheese, softened"
115,6740843,1,cup,sugar
116,6740843,1,teaspoon,vanilla
117,6740843,4,,eggs
118,6663945,1 ¾,cups,HONEY MAID Graham Cracker Crumbs
119,6663945,⅓,cup,"butter, melted"
120,6663945,1 ¼,cups,"sugar, divided"
121,6663945,3,(8 ounce) packages,"PHILADELPHIA Cream Cheese, softened"
122,6663945,1,cup,BREAKSTONE'S or KNUDSEN Sour Cream
123,6663945,2,teaspoons,vanilla
124,6663945,3,,eggs
125,6663945,1,(21 ounce) can,cherry pie filling
126,6648936,15,,"graham crackers, crushed"
127,6648936,2,tablespoons,"butter, melted"
128,6648936,4,(8 ounce) packages,cream cheese
129,6648936,1 ½,cups,white sugar
130,6648936,¾,cup,milk
131,6648936,4,,eggs
132,6648936,1,cup,sour cream
133,6648936,¼,cup,all-purpose flour
134,6648936,1,tablespoon,vanilla extract
135,6664218,24,,"OREO Cookies, divided"
136,6664218,3,tablespoons,"butter, melted"
137,6664218,3,(250 g) packages,"PHILADELPHIA Brick Cream Cheese, softened"
138,6664218,¾,cup,sugar
139,6664218,1,teaspoon,vanilla
140,6664218,3,large,eggs
141,6648999,1 ¼,cups,graham cracker crumbs
142,6648999,⅓,cup,"butter, melted"
143,6648999,¼,cup,white sugar
144,6648999,2,teaspoons,ground cinnamon
145,6739623,2,(8 ounce) packages,"cream cheese, softened"
146,6739623,1,(16 ounce) container,ricotta cheese
147,6739623,4,large,eggs
148,6739623,1 ½,cups,white sugar
149,6739623,½,cup,"butter, melted and cooled"
150,6739623,3,tablespoons,flour
151,6739623,3,tablespoons,cornstarch
152,6739623,1,tablespoon,lemon juice
153,6739623,1,teaspoon,vanilla extract
154,6739623,1,pint,sour cream
155,6649559,2,(8 ounce) packages,"cream cheese, softened to room temperature"
156,6649559,1,cup,white sugar
157,6649559,3,tablespoons,vanilla extract
158,6649559,1,teaspoon,lemon extract (Optional)
159,6649559,1,(8 ounce) container,"frozen whipped topping (such as Cool Whip®), thawed"
160,6649559,1,(9 inch),prepared graham cracker crust
161,6649559,1,(21 ounce) can,strawberry pie filling
162,6738672,6,,"pecan shortbread cookies (such as Keebler Sandies), finely crushed"
163,6738672,2,tablespoons,"butter, melted"
164,6738672,2,tablespoons,white sugar
165,6738672,6,,(1/2 pint) canning jars with lids
166,6738672,12,ounces,sliced fresh strawberries
167,6738672,1,(8 ounce) package,"cream cheese, softened"
168,6738672,½,cup,white sugar
169,6738672,2,tablespoons,fresh lemon juice
170,6738672,½,cup,"heavy cream, whipped"
171,6663755,1,(14 ounce) can,sweetened condensed milk
172,6663755,1,(8 ounce) package,"cream cheese, softened"
173,6663755,⅓,cup,lemon juice
174,6663755,1,teaspoon,vanilla extract
175,6663755,1,(9 inch),prepared graham cracker crust
176,6663755,1,(21 ounce) can,cherry pie filling
177,6664810,1 ½,cups,graham cracker crumbs
178,6664810,6,tablespoons,"butter, melted"
179,6664810,24,ounces,"cream cheese, softened"
180,6664810,1,cup,white sugar
181,6664810,1,tablespoon,grated lime zest
182,6664810,1,tablespoon,cornstarch
183,6664810,3,large,eggs
184,6664810,⅔,cup,key lime juice
185,6648580,1,cup,chocolate cookie crumbs
186,6648580,¼,cup,"butter, melted"
187,6648580,3,tablespoons,white sugar
188,6570043,1,cup,graham cracker crumbs
189,6570043,¼,cup,melted butter
190,6570043,2,tablespoons,white sugar
191,6570043,2,(8 ounce) packages,"cream cheese, softened"
192,6570043,1,cup,sour cream
193,6570043,¾,cup,white sugar
194,6570043,2,tablespoons,all-purpose flour
195,6570043,1,teaspoon,vanilla extract
196,6570043,4,large,eggs
197,6570043,2,cups,"frozen blueberries, dry pack"
198,6570043,⅓,cup,blueberry jelly
199,6649055,18,,"graham crackers, crushed"
