,id_recipe,Quantity,Unit of Measure,Ingredient
0,6651198,1 ½,cups,raw whole pumpkin seeds
1,6651198,2,teaspoons,"butter, melted"
2,6651198,1,pinch,salt
3,6582412,1,cup,"raw whole pumpkin seeds, washed and dried"
4,6582412,1,teaspoon,paprika (Optional)
5,6582412,¾,teaspoon,"Cajun seasoning, or to taste"
6,6582412,,,salt to taste
7,6582412,2,dashes,Worcestershire sauce
8,6582412,1,tablespoon,"butter, melted"
9,6587720,2,cups,raw whole pumpkin seeds
10,6587720,2,tablespoons,vegetable oil
11,6587720,1,tablespoon,salt
12,6575382,1 ½,cups,pumpkin seeds
13,6575382,3,tablespoons,"butter, melted"
14,6575382,1,teaspoon,ground cinnamon
15,6575382,¼,teaspoon,salt
16,6575382,2,tablespoons,white sugar
17,6663972,1 ¾,cups,pumpkin seeds
18,6663972,2,teaspoons,avocado oil
19,6663972,1,teaspoon,smoked paprika
20,6663972,1,teaspoon,salt
21,6649903,1 ½,tablespoons,"margarine, melted"
22,6649903,½,teaspoon,salt
23,6649903,⅛,teaspoon,garlic salt
24,6649903,2,teaspoons,Worcestershire sauce
25,6649903,2,cups,raw whole pumpkin seeds
26,6591162,2,cups,raw pumpkin seeds
27,6591162,1 ½,teaspoons,Worcestershire sauce
28,6591162,1 ½,tablespoons,"butter, melted"
29,6591162,1 ¼,teaspoons,seasoned salt
30,6586255,1,cup,"raw pumpkin seeds, rinsed and dried"
31,6586255,6,tablespoons,"white sugar, divided"
32,6586255,¼,teaspoon,salt
33,6586255,½,teaspoon,pumpkin pie spice
34,6586255,1,tablespoon,vegetable oil
35,6588119,¼,cup,butter
36,6588119,2,cups,"raw whole pumpkin seeds, washed and dried"
37,6588119,1,teaspoon,ground cinnamon
38,6588119,¼,teaspoon,ground nutmeg
39,6588119,2,tablespoons,maple syrup
40,6601438,3,cups,raw whole pumpkin seeds
41,6601438,1,teaspoon,salt
42,6601438,2,tablespoons,water
43,6601438,1,tablespoon,butter
44,6605247,,,aluminum foil
