,id_recipe,Quantity,Unit of Measure,Ingredient
0,6738935,,,cooking spray
1,6738935,½,cup,"butter, melted"
2,6738935,1 ½,cups,brown sugar
3,6738935,24,,maraschino cherries
4,6738935,1,(20 ounce) can,crushed pineapple
5,6738935,1,(18.25 ounce) package,pineapple cake mix (such as Duncan Hines® Pineapple Supreme)
6,6738935,1 ⅓,cups,pineapple juice
7,6738935,⅓,cup,vegetable oil
8,6738935,3,,eggs
9,6738935,1,tablespoon,"confectioners' sugar for dusting, or as needed"
10,6739564,½,cup,butter
11,6739564,1,cup,packed light brown sugar
12,6739564,1,(20 ounce) can,sliced pineapple
13,6739564,10,,"maraschino cherries, halved"
14,6739564,1,cup,sifted cake flour
15,6739564,1,teaspoon,baking powder
16,6739564,¼,teaspoon,salt
17,6739564,4,large,eggs
18,6739564,1,cup,white sugar
19,6739564,1,tablespoon,"butter, melted"
20,6739564,1,teaspoon,almond extract
21,6572759,1,stick,butter
22,6572759,1 ½,cups,packed brown sugar
23,6572759,1,(20 ounce) can,sliced pineapple
24,6572759,1,(4 ounce) jar,cherries
25,6572759,1 ½,cups,all-purpose flour
26,6572759,2 ½,teaspoons,baking powder
27,6572759,½,teaspoon,salt
28,6572759,1 ½,cups,white sugar
29,6572759,½,cup,butter
30,6572759,2,large,eggs
31,6572759,1,cup,milk
32,6572759,2,teaspoons,vanilla extract
33,6650170,1 ¼,cups,all-purpose flour
34,6650170,1 ½,teaspoons,baking powder
35,6650170,1/4,teaspoon,salt
36,6650170,1/4,cup,brown sugar
37,6650170,3,tablespoons,butter
38,6650170,1,cup,white sugar
39,6650170,1/3,cup,butter
40,6650170,1,large,egg
41,6650170,1,teaspoon,vanilla extract
42,6650170,3/4,cup,milk
43,6650170,4,,"black plums, pitted and thinly sliced"
44,6650170,3/4,cup,blueberries
45,6650987,2 ⅓,cups,all-purpose flour
46,6650987,1 ½,cups,white sugar
47,6650987,1,tablespoon,baking powder
48,6650987,¾,teaspoon,salt
49,6650987,½,cup,shortening
50,6650987,1,cup,milk
51,6650987,2,large,eggs
52,6650987,1,teaspoon,vanilla extract
53,6664513,1,(20 ounce) can,pineapple rings
54,6664513,¼,cup,"water, or as needed"
55,6664513,½,cup,unsalted butter
56,6664513,1,(16.25 ounce) package,white cake mix (such as Betty Crocker Super Moist)
57,6664513,½,cup,vegetable oil
58,6664513,3,large,egg whites
59,6664513,1 ½,cups,brown sugar
60,6664513,7,,maraschino cherries
61,6736941,¼,cup,brown sugar
62,6736941,2,tablespoons,butter
63,6736941,2,cups,fresh blackberries
64,6736941,¾,cup,white sugar
65,6664419,¼,cup,butter
66,6664419,½,cup,packed light brown sugar
67,6664419,¼,teaspoon,ground nutmeg
68,6664419,5,,"fresh peaches - peeled, pitted and halved"
69,6664419,½,cup,"butter, softened"
70,6664419,½,cup,white sugar
71,6664419,1,,egg
72,6664419,1 ¼,cups,all-purpose flour
73,6664419,2,teaspoons,baking powder
74,6664419,½,teaspoon,salt
75,6664419,½,cup,milk
76,6650207,⅓,cup,butter
77,6650207,½,cup,"brown sugar, packed"
78,6650207,8,,pineapple rings
79,6650207,8,,pecan halves
80,6650207,1,cup,all-purpose flour
81,6650207,1,teaspoon,baking powder
82,6650207,¼,teaspoon,salt
83,6650207,⅔,cup,white sugar
84,6650207,2,,eggs
85,6650207,¼,cup,pineapple juice
86,6572093,1,(15 ounce) can,crushed pineapple
87,6572093,¼,cup,"butter, melted"
88,6572093,1,cup,packed brown sugar
89,6572093,3,cups,all-purpose flour
90,6572093,5,teaspoons,baking powder
91,6572093,1,cup,shortening
92,6572093,1 ½,cups,white sugar
93,6572093,2,,eggs
94,6572093,1,tablespoon,vanilla extract
95,6739577,1,(10 ounce) jar,"maraschino cherries, drained"
96,6739577,¼,cup,butter
97,6739577,½,cup,packed brown sugar
98,6739577,½,cup,flaked coconut
99,6739577,1,(8 ounce) can,"sliced pineapple, drained with juice reserved"
100,6739577,1,(8 ounce) can,"crushed pineapple, drained with juice reserved"
101,6739577,1,(18.25 ounce) package,yellow cake mix
102,6574629,¼,cup,butter
103,6574629,¼,cup,packed brown sugar
104,6574629,1,(15 ounce) can,"pineapple chunks, drained"
105,6574629,2,tablespoons,chopped pecans (Optional)
