,id_recipe,Quantity,Unit of Measure,Ingredient
0,6769466,1,(4 ounce) ball,"burrata cheese, at room temperature"
1,6769466,1,,"peach, sliced"
2,6769466,1,tablespoon,thinly sliced fresh basil leaves
3,6769466,2,tablespoons,extra-virgin olive oil
4,6769466,3,tablespoons,raspberry balsamic vinegar
5,6769466,,,flaked sea salt to taste
6,6769466,1,pinch,freshly ground black pepper or to taste
7,7092119,2,,pink or ruby-red grapefruits
8,7092119,2,,navel oranges
9,7092119,4,,tangerines
10,7092119,½,cup,pomegranate arils
11,7092119,½,cup,sour cream
12,7092119,¼,cup,"frozen lemonade concentrate, undiluted"
13,7092119,,,fresh mint sprigs for garnish (optional)
14,6746706,2,cups,"red seedless grapes, halved"
15,6746706,2,cups,coarsely chopped walnuts
16,6746706,½,,"red onion, chopped"
17,6746706,3,,"green onions, chopped"
18,6746706,3,,"radishes, diced"
19,6746706,1,cup,raisins
20,6746706,1,cup,balsamic vinaigrette salad dressing
21,6649729,⅔,cup,fresh orange juice
22,6649729,⅓,cup,fresh lemon juice
23,6649729,⅓,cup,packed brown sugar
24,6649729,½,teaspoon,grated orange zest
25,6649729,½,teaspoon,grated lemon zest
26,6649729,1,teaspoon,vanilla extract
27,7511300,1,(3 pound),"watermelon, cut into 1-inch cubes and chilled"
28,7511300,1/4,cup,extra virgin olive oil
29,7511300,2,tablespoons,lemon juice
30,7511300,1,teaspoon,lemon zest
31,7511300,1/2,teaspoon,kosher salt
32,7511300,,freshly ground,ground black pepper to taste
33,7511300,4,ounces,"feta cheese, coarsely crumbled"
34,7511300,1/4,cup,mint leaves
35,6584919,1,large,"seedless watermelon, cut into 1-inch cubes"
36,6584919,4,,"tomatoes, cut into 1-inch dice"
37,6584919,1,cup,crumbled feta cheese
38,6584919,1,large,"sweet onion, thinly sliced"
39,6584919,12,,"mint leaves, sliced thinly"
40,6584919,¼,cup,olive oil
41,6584919,2,tablespoons,white balsamic vinegar
42,6584919,1,pinch,"coarse salt, or to taste"
43,6584919,1,pinch,"ground black pepper, or to taste"
44,6738426,2,cups,cranberries
