,id_recipe,Quantity,Unit of Measure,Ingredient
0,6664032,3,pints,fresh strawberries
1,6664032,½,cup,white sugar
2,6664032,2 ¼,cups,all-purpose flour
3,6664032,4,teaspoons,baking powder
4,6664032,2,tablespoons,white sugar
5,6664032,¼,teaspoon,salt
6,6664032,⅓,cup,shortening
7,6664032,1,,egg
8,6664032,⅔,cup,milk
9,6664032,2,cups,whipped heavy cream
10,6605150,1,quart,"fresh strawberries, sliced"
11,6605150,¼,cup,white sugar
12,6605150,1,(12 ounce) package,prepared sponge cake dessert cups
13,6605150,1,(7 ounce) can,"whipped cream, or to taste"
14,6736523,3,cups,all-purpose flour
15,6736523,4,teaspoons,baking powder
16,6736523,1,teaspoon,baking soda
17,6736523,⅓,cup,white sugar
18,6736523,1 ½,teaspoons,salt
19,6736523,¾,cup,"chilled unsalted butter, cut into small pieces"
20,6736523,1,cup,buttermilk
21,6736523,2,tablespoons,heavy cream
22,6736523,¼,cup,turbinado sugar
23,6736523,8,cups,sliced fresh strawberries
24,6736523,¼,cup,white sugar
25,6736523,1,tablespoon,lemon juice
26,6736624,1,(18.25 ounce) package,yellow cake mix
27,6736624,1,(8 ounce) container,"frozen whipped topping, thawed"
28,6736624,1,pint,"blueberries, rinsed and drained"
29,6736624,2,pints,"fresh strawberries, rinsed and sliced"
30,6587128,,,"strawberries, sliced"
31,6587128,¼,cup,sugar
32,6587128,2 ⅓,cups,Original Bisquick® mix
33,6587128,½,cup,milk
34,6587128,3,tablespoons,sugar
35,6587128,3,tablespoons,"butter or margarine, melted"
36,6587128,½,cup,whipping cream
37,6578075,3,cups,all-purpose flour
38,6578075,½,cup,white sugar
39,6578075,1,tablespoon,baking powder
40,6578075,1,teaspoon,salt
41,6578075,1,cup,cold buttermilk
42,6578075,1,large,egg yolk
43,6578075,1,teaspoon,vanilla extract
44,6578075,12,tablespoons,"cold unsalted butter, cubed"
45,6578075,½,cup,sliced strawberries
46,6581025,2 ½,cups,all-purpose flour
47,6581025,½,cup,white sugar
48,6581025,3,tablespoons,baking powder
49,6581025,1,teaspoon,salt
50,6581025,½,cup,shortening
51,6581025,2,large,eggs
52,6581025,1 ½,cups,milk
53,6592815,1,quart,"strawberries, sliced"
54,6592815,1,cup,white sugar
55,6592815,2,cups,all-purpose flour
56,6592815,2,tablespoons,white sugar
57,6592815,1,tablespoon,baking powder
58,6592815,1,teaspoon,salt
59,6592815,⅓,cup,vegetable shortening
60,6592815,1 ½,cups,milk
61,6592815,2,tablespoons,"butter, softened"
62,6592815,1,cup,whipped cream
63,6569139,2,cups,all-purpose flour
64,6569139,⅓,cup,white sugar
65,6569139,¼,cup,cocoa powder
66,6569139,1,tablespoon,baking powder
67,6569139,1,teaspoon,baking soda
68,6569139,½,teaspoon,salt
69,6569139,½,cup,butter
70,6569139,1,cup,milk
71,6569139,2,pints,"strawberries, sliced"
72,6569139,¼,cup,white sugar
73,6569139,1,(12 ounce) container,"frozen whipped topping, thawed"
74,6569139,2,tablespoons,chocolate syrup
75,6737351,2,cups,heavy whipping cream
76,6737351,½,cup,confectioners' sugar
77,6737351,1,teaspoon,vanilla extract
78,6737351,4,,"glazed doughnuts, halved horizontally"
79,6737351,1,quart,"strawberries, hulled and sliced"
80,6738127,¼,cup,butter
81,6738127,2,cups,self-rising flour
82,6738127,¼,cup,"white sugar, plus more for topping"
83,6738127,½,cup,milk
84,6738127,¼,cup,"heavy whipping cream, plus more for brushing"
85,6738127,4,pints,"fresh strawberries, hulled and quartered"
86,6738127,½,cup,white sugar
87,6738127,¾,cup,heavy whipping cream
88,6738127,1,tablespoon,white sugar
89,6738127,3,drops,vanilla extract
90,6591895,3,cups,all-purpose flour
91,6591895,¼,cup,white sugar
92,6591895,4,teaspoons,baking powder
93,6591895,¾,teaspoon,cream of tartar
94,6591895,1,cup,"cold butter, cubed"
95,6591895,⅔,cup,heavy cream
96,6591895,1,large,"egg, beaten"
97,6591895,3,cups,sliced fresh strawberries
98,6591895,3,tablespoons,white sugar
99,6585117,2,cups,all-purpose flour
100,6585117,2 ½,teaspoons,baking powder
101,6585117,¼,teaspoon,salt
102,6585117,⅓,cup,vegetable shortening
103,6585117,1,cup,white sugar
104,6585117,1,,egg
105,6585117,½,teaspoon,vanilla extract
106,6585117,1,cup,milk
107,6577129,2,pints,"ripe strawberries, hulled and chopped"
108,6577129,2,tablespoons,white sugar
109,6577129,1,cup,sweetened condensed milk
110,6577129,5,,prepared strawberry shortcake cups
111,6577129,1,cup,"whipping cream, whipped"
112,6583942,2 ½,cups,"sliced fresh strawberries, divided"
113,6583942,½,cup,water
114,6583942,3,tablespoons,white sugar
115,6583942,1,tablespoon,cornstarch
116,6583942,2,tablespoons,freshly squeezed lemon juice
117,6583942,1,(8 ounce) package,refrigerated crescent roll dough (such as Pillsbury®
118,6583942,2,teaspoons,heavy whipping cream
119,6583942,2,teaspoons,white sugar
120,6583942,2,cups,whipped cream
121,6584223,⅔,cup,brown rice flour
122,6584223,⅔,cup,cornstarch
123,6584223,⅔,cup,tapioca flour
124,6584223,1,tablespoon,baking powder
125,6584223,¼,teaspoon,baking soda
126,6584223,¼,teaspoon,xanthan gum
127,6584223,½,teaspoon,salt
128,6584223,6,tablespoons,vegetable shortening
129,6584223,⅔,cup,white sugar
130,6584223,¾,cup,skim milk
131,6584223,4,cups,sliced fresh strawberries
132,6584223,2,cups,reduced-fat whipped topping
133,6648868,4,cups,"fresh strawberries, hulled and cut into 1/4-inch thick slices"
134,6648868,½,cup,"white sugar, divided"
135,6648868,2,cups,all-purpose flour
136,6648868,1,tablespoon,baking powder
137,6648868,½,teaspoon,salt
138,6648868,½,cup,cold unsalted butter
139,6648868,⅔,cup,milk
140,6648868,1,cup,heavy cream
141,6648868,¼,cup,confectioners' sugar
142,6578794,2,cups,cake flour
143,6578794,½,teaspoon,salt
144,6578794,1,cup,unsalted butter
145,6578794,1 ⅓,cups,white sugar
146,6578794,1,tablespoon,lemon zest
147,6578794,3,tablespoons,fresh lemon juice
148,6578794,1,teaspoon,vanilla extract
149,6578794,5,,eggs
150,6578794,1,quart,"fresh strawberries, cleaned, hulled and sliced"
151,6578794,⅓,cup,white sugar
152,6578794,1 ½,cups,yogurt
153,6578794,½,cup,heavy cream
154,6578794,2,tablespoons,white sugar
155,6605524,2,pints,"fresh strawberries, hulled and thickly sliced"
156,6605524,½,cup,confectioners' sugar
157,6605524,2,cups,all-purpose flour
158,6605524,2,tablespoons,white sugar
159,6605524,1,tablespoon,baking powder
160,6605524,½,teaspoon,sea salt
161,6605524,6,tablespoons,"chilled unsalted butter, cut into cubes"
162,6605524,2,cups,"heavy whipping cream, or as needed - divided"
163,6605524,2,tablespoons,confectioners' sugar
164,6605524,1,teaspoon,vanilla extract
165,6605524,2,tablespoons,"confectioners' sugar for dusting, or to taste - divided"
166,6605524,6,sprigs,fresh mint for garnish
167,6664594,2,cups,chopped rhubarb
168,6664594,¼,cup,white sugar
169,6664594,2,tablespoons,limoncello
170,6664594,2,teaspoons,cornstarch
171,6664594,2,cups,hulled and sliced strawberries
172,6602908,1,cup,butter
173,6602908,1 ¼,cups,milk
174,6602908,4,,eggs
175,6602908,½,teaspoon,salt
176,6602908,2,cups,white sugar
177,6602908,2 ¼,cups,all-purpose flour
178,6602908,2,teaspoons,baking soda
179,6602908,1,teaspoon,vanilla extract
180,6602908,2,quarts,"fresh strawberries, halved lengthwise"
181,6602908,2,(8 ounce) packages,"cream cheese, at room temperature"
182,6602908,½,cup,white sugar
183,6602908,1,teaspoon,vanilla extract
184,6602908,⅛,teaspoon,salt
185,6602908,2,cups,heavy cream
186,6568848,1,quart,"strawberries, sliced"
187,6568848,½,cup,white sugar
188,6568848,2,cups,all-purpose flour
189,6568848,¼,cup,white sugar
190,6568848,4,teaspoons,baking powder
191,6568848,¼,teaspoon,salt
192,6568848,1,pinch,ground nutmeg
193,6568848,½,cup,butter
194,6568848,½,cup,milk
195,6568848,2,,"eggs, separated"
196,6568848,¼,cup,white sugar
197,6568848,2,cups,sweetened whipped cream
198,6568848,3,sprigs,fresh mint (Optional)
199,6604456,2,pounds,"fresh strawberries, sliced"
200,6604456,1,cup,white sugar
201,6604456,1,cup,all-purpose flour
202,6604456,2,tablespoons,cornstarch
203,6604456,1 ½,teaspoons,baking powder
204,6604456,5,,"eggs, separated"
205,6604456,1,teaspoon,vanilla extract
206,6604456,1 ¼,cups,white sugar
207,6604456,1,cup,heavy cream
208,6604456,2,tablespoons,confectioners' sugar
209,6586000,2,cups,sliced strawberries
210,6586000,¼,cup,balsamic vinegar
211,6586000,1,tablespoon,white sugar
212,6586000,1,pinch,ground black pepper
213,6586000,4,,slices angel food cake
214,6586000,½,cup,whipped cream
215,6566241,4,cups,sliced fresh strawberries
216,6566241,½,cup,white sugar
217,6566241,2,cups,all-purpose flour
218,6566241,1,teaspoon,baking powder
219,6566241,½,teaspoon,salt
220,6566241,½,teaspoon,baking soda
221,6566241,⅓,cup,shortening
222,6566241,¾,cup,buttermilk
223,6566241,2,tablespoons,"unsalted butter, melted"
224,6566241,1,cup,heavy whipping cream
225,6566241,¼,cup,honey
226,6566692,1 ½,cups,white whole-wheat flour
227,6566692,1,tablespoon,white sugar
228,6566692,1,teaspoon,baking soda
229,6566692,¼,teaspoon,salt
230,6566692,2,tablespoons,cold unsalted butter
231,6566692,¾,cup,low-fat buttermilk
232,6566692,2,tablespoons,unsweetened applesauce
233,6566692,12,(6 inch),bamboo skewers
234,6566692,1,quart,"fresh strawberries, hulled and halved horizontally"
235,6566692,¾,cup,"low-fat frozen whipped topping (such as Cool Whip® Lite), thawed (Optional)"
236,6604953,1 ½,cups,sliced fresh strawberries
237,6604953,2,tablespoons,white sugar
238,6604953,1,cup,all-purpose flour
239,6604953,2,tablespoons,white sugar
240,6604953,¾,teaspoon,baking powder
241,6604953,⅛,teaspoon,salt
242,6604953,2,tablespoons,butter
243,6604953,3,tablespoons,2% milk
244,6604953,1,,"egg yolk, beaten"
245,6604953,¾,teaspoon,lemon zest
246,6604953,¼,cup,nonfat plain yogurt
247,6604953,¼,cup,reduced-fat sour cream
248,6604953,1,tablespoon,agave nectar
249,6604953,½,teaspoon,lemon zest
250,6604953,⅓,cup,heavy whipping cream
251,6604953,1,teaspoon,white sugar
252,6574655,2,(1 ounce) squares,"unsweetened chocolate, chopped"
253,6574655,1 ½,cups,all-purpose flour
254,6574655,½,teaspoon,baking powder
255,6574655,1,teaspoon,baking soda
256,6574655,½,teaspoon,salt
257,6574655,½,cup,white sugar
258,6574655,⅓,cup,margarine
259,6574655,1,cup,sour milk
260,6574655,2,tablespoons,orange liqueur
261,6574655,1,(16 ounce) package,"frozen whipped topping, thawed"
262,6574655,1,quart,fresh strawberries
263,6574655,2,(1 ounce) squares,"semisweet chocolate, chopped"
264,6571242,3 ½,cups,self-rising flour
265,6571242,⅓,cup,white sugar
266,6571242,1,tablespoon,ground cinnamon
267,6571242,1 ¼,cups,"chilled butter, cut into pieces"
268,6571242,1,,egg
269,6571242,3 ½,cups,whipped cream
270,6571242,¼,cup,milk
271,6571242,1,tablespoon,"vanilla extract, or to taste"
272,6571242,2,tablespoons,white sugar
273,6571242,1,quart,"fresh strawberries, sliced"
274,6571242,3,tablespoons,white sugar
275,6571242,2,cups,"whipped cream, or as desired"
276,6738287,2,quarts,"ripe strawberries, hulled and quartered"
277,6738287,½,cup,white sugar
278,6738287,1,,"lemon, zested and juiced"
279,6595360,,,cooking spray
280,6595360,1 ½,cups,graham cracker crumbs
281,6595360,4,,"eggs at room temperature, separated"
282,6595360,½,cup,honey
283,6595360,1,teaspoon,vanilla extract
284,6595360,½,teaspoon,baking soda
285,6595360,½,teaspoon,salt
286,6595360,3,,"green cardamom pods, crushed"
287,6595360,1,,"whole clove, crushed"
288,6595360,1,tablespoon,white sugar
289,6595360,½,cup,red Zinfandel wine
290,6595360,2,tablespoons,lemon juice
291,6595360,1,pound,"fresh strawberries, quartered"
292,6595360,1,cup,cold heavy cream
