,id_recipe,Quantity,Unit of Measure,Ingredient
0,6649439,2,cups,all-purpose flour
1,6649439,1,cup,"butter, softened"
2,6649439,½,cup,white sugar
3,6664973,,,cooking spray
4,6664973,2,(8 ounce) packages,"refrigerated crescent roll dough (such as Pillsbury® Recipe Creations®), divided"
5,6664973,2,,"lemons, zested and juiced, divided"
6,6664973,2,(8 ounce) packages,"cream cheese, softened"
7,6664973,½,cup,white sugar
8,6664973,2,tablespoons,"butter, melted"
9,6664973,3,tablespoons,white sugar
10,6648940,1,cup,all-purpose flour
11,6648940,½,cup,unsalted butter at room temperature
12,6648940,¼,cup,confectioners' sugar
13,6648940,¼,teaspoon,vanilla extract
14,6648940,¼,teaspoon,salt
15,6737242,2,cups,sifted all-purpose flour
16,6737242,1,cup,confectioners' sugar
17,6737242,1,cup,"butter, melted"
18,6737242,4,,eggs
19,6737242,2,cups,white sugar
20,6737242,1,teaspoon,baking powder
21,6737242,¼,cup,all-purpose flour
22,6737242,⅝,cup,lemon juice
23,6663525,2 ¼,cups,all-purpose flour
24,6663525,½,cup,confectioners' sugar
25,6663525,1,cup,"butter, softened"
26,6663525,4,,eggs
27,6663525,1 ½,cups,white sugar
28,6663525,½,cup,lemon juice
29,6663525,1,tablespoon,lemon zest
30,6597983,1,cup,"butter, softened*"
31,6597983,1,cup,sugar
32,6597983,2 ½,cups,Pillsbury BEST® All Purpose Flour
33,6597983,½,teaspoon,baking soda
34,6597983,¼,teaspoon,salt
35,6597983,2,(10 ounce) jars,Dickinson's® Lemon Curd
36,6597983,¾,cup,flaked coconut
37,6597983,½,cup,"almonds, chopped"
38,6597983,1,tablespoon,powdered sugar
39,6594800,2,cups,all-purpose flour
40,6594800,½,cup,confectioners' sugar
41,6594800,½,teaspoon,salt
42,6594800,1,cup,butter
43,6594800,4,,eggs
44,6594800,⅓,cup,lime juice
45,6594800,¼,cup,all-purpose flour
46,6594800,2,cups,white sugar
47,6594800,2,teaspoons,"grated lime peel, or more to taste (Optional)"
48,6594800,½,teaspoon,baking powder
49,6594800,1,drop,"green food coloring, or as desired (Optional)"
50,6594800,1 ½,cups,confectioners' sugar
51,6594800,1,tablespoon,lime juice
52,6594800,1,teaspoon,grated lime peel (Optional)
53,6587804,,,cooking spray
54,6586043,1 ½,cups,all-purpose flour
55,6586043,⅔,cup,confectioners' sugar
56,6586043,¾,cup,"butter or margarine, softened"
57,6586043,3,,eggs
58,6586043,1 ½,cups,white sugar
59,6586043,3,tablespoons,all-purpose flour
60,6586043,¼,cup,lemon juice
61,6586043,⅓,cup,confectioners' sugar for decoration
62,6601891,1 ¾,cups,graham cracker crumbs
63,6601891,7,tablespoons,"butter, softened"
64,6601891,2,tablespoons,white sugar
65,6601891,5,,eggs
66,6601891,3,cups,white sugar
67,6601891,6,tablespoons,all-purpose flour
68,6601891,½,cup,lemon juice
69,6601891,⅓,cup,confectioners' sugar for decoration
70,6736627,1 ½,cups,shortbread cookie crumbs
71,6736627,1,cup,all-purpose flour
72,6736627,½,cup,brown sugar
73,6736627,½,cup,cold butter
74,6573948,1,(18.25 ounce) package,lemon cake mix with pudding
75,6573948,1,,egg
76,6573948,½,cup,vegetable oil
77,6573948,1,(8 ounce) package,cream cheese
78,6573948,⅓,cup,white sugar
79,6573948,1,tablespoon,lemon juice
80,6572285,1,cup,all-purpose flour
81,6572285,¼,cup,confectioners' sugar
82,6572285,¼,cup,butter
83,6572285,1,cup,white sugar
84,6572285,2,tablespoons,all-purpose flour
85,6572285,½,teaspoon,baking powder
86,6572285,2,large,eggs
87,6572285,3,tablespoons,lemon juice
88,6572285,1,tablespoon,lemon zest
89,6572285,⅓,cup,confectioners' sugar for decoration
90,6604016,2 ½,cups,all-purpose flour
91,6604016,1 ½,cups,white sugar
92,6604016,2,teaspoons,baking soda
93,6604016,¼,teaspoon,salt
94,6604016,2,tablespoons,lemon zest
95,6604016,¾,cup,vegetable oil
96,6604016,½,cup,fresh lemon juice
97,6604016,2,teaspoons,vanilla extract
98,6589194,1 ½,cups,all-purpose flour
99,6589194,⅓,cup,powdered sugar
100,6589194,¾,cup,"butter, softened"
101,6739443,⅜,cup,butter
102,6739443,¼,cup,confectioners' sugar
103,6739443,1,cup,all-purpose flour
104,6739443,3,,eggs
105,6739443,1,cup,white sugar
106,6739443,1,tablespoon,grated lemon zest
107,6739443,¼,cup,lemon juice
108,6739443,3,tablespoons,all-purpose flour
109,6739443,2,tablespoons,confectioners' sugar for dusting
110,6571698,1,cup,unsalted butter
111,6571698,2,cups,all-purpose flour
112,6571698,1,cup,white sugar
113,6571698,½,teaspoon,baking soda
114,6571698,1,(10 ounce) jar,lemon curd
115,6571698,⅔,cup,flaked coconut
116,6571698,½,cup,toasted and chopped almonds
117,6588848,2,cups,all-purpose flour
118,6588848,2,tablespoons,white sugar
119,6588848,2,teaspoons,lemon zest
120,6588848,1,pinch,salt
121,6588848,½,cup,"butter, chilled and diced"
122,6588848,1,,egg
123,6588848,1,teaspoon,vanilla extract
124,6598883,,,cooking spray
125,6598883,1,cup,brown sugar
126,6598883,½,cup,"unsalted butter, softened"
127,6598883,1 ⅓,cups,all-purpose flour
128,6598883,1,cup,rolled oats
129,6598883,1,teaspoon,baking powder
130,6598883,½,teaspoon,salt
131,6598883,1,(14 ounce) can,condensed milk
132,6598883,¼,cup,lemon juice
133,6598883,1,teaspoon,lemon extract
134,6598883,1,teaspoon,almond extract
135,6599980,,,cooking spray
136,6599980,½,cup,"butter, softened"
137,6599980,¼,cup,confectioners' sugar
138,6599980,1,cup,all-purpose flour
139,6599980,¼,teaspoon,salt
140,6599980,⅛,teaspoon,ground cardamom (Optional)
141,6599980,1,tablespoon,poppy seeds
142,6574305,1 ½,cups,all-purpose flour
143,6574305,½,cup,almond flour
144,6574305,⅛,teaspoon,salt
145,6574305,½,cup,white sugar
146,6574305,4,tablespoons,"unsalted butter, at room temperature"
147,6574305,4,tablespoons,butter-flavored shortening
148,6574305,¼,teaspoon,almond extract
149,6582949,2,cups,sifted all-purpose flour
150,6582949,1,cup,confectioners' sugar
151,6582949,1,tablespoon,lemon zest
152,6582949,1,cup,"butter, softened"
153,6580810,2,cups,all-purpose flour
154,6580810,1,cup,"cold butter, cut into pieces"
155,6580810,½,cup,powdered sugar
156,6737596,1,cup,"butter, softened"
157,6737596,½,cup,white sugar
158,6737596,2,cups,all-purpose flour
159,6737596,1,teaspoon,cornstarch
160,6596965,1 ½,cups,all-purpose flour
161,6596965,⅓,cup,powdered sugar
162,6596965,½,teaspoon,"salt, divided"
163,6596965,¾,cup,"unsalted butter, cut into 1/2-inch cubes"
164,6596965,1,cup,white sugar
165,6596965,2,large,"eggs, at room temperature"
166,6596965,¼,cup,lemon juice
167,6596965,2,tablespoons,lemon zest
168,6596965,2,tablespoons,all-purpose flour
169,6596965,¼,teaspoon,baking powder
170,6596965,6,ounces,fresh raspberries
171,6562650,,,cooking spray
172,6562650,3,tablespoons,white sugar
173,6562650,2,medium,"lemons, zested and juiced, divided"
174,6562650,2,(8 ounce) packages,"refrigerated crescent roll dough (such as Pillsbury® Recipe Creations®), divided"
175,6562650,2,(8 ounce) packages,"cream cheese, softened"
176,6562650,½,cup,white sugar
177,6562650,2,tablespoons,"unsalted butter, melted"
178,6589753,⅓,cup,butter
179,6589753,1,cup,all-purpose flour
180,6589753,2,tablespoons,white sugar
181,6589753,2,,"eggs, beaten"
182,6589753,½,cup,packed brown sugar
183,6589753,¾,cup,flaked coconut
184,6589753,½,cup,chopped walnuts
185,6589753,¼,teaspoon,salt
186,6589753,¼,teaspoon,baking powder
187,6589753,½,teaspoon,vanilla extract
188,6589753,2,teaspoons,lemon zest
189,6589753,2,tablespoons,lemon juice
190,6589753,1,cup,sifted confectioners' sugar
191,6571882,2,cups,all-purpose flour
192,6571882,¼,cup,powdered sugar
193,6571882,2,tablespoons,cornstarch
194,6571882,2,teaspoons,lemon zest
195,6571882,⅛,teaspoon,salt
196,6571882,¼,cup,"unsalted butter, cut into chunks"
197,6571882,2,tablespoons,vegetable oil
198,6563411,½,(14.4 ounce) package,"graham crackers, coarsely broken"
199,6563411,3,tablespoons,white sugar
200,6563411,¾,teaspoon,ground cinnamon
201,6563411,6,tablespoons,"unsalted butter, melted"
202,6585075,2,(8 ounce) packages,refrigerated crescent roll dough (such as Pillsbury®)
203,6585075,2,(8 ounce) packages,"cream cheese, softened"
204,6585075,½,cup,white sugar
205,6585075,½,(21 ounce) can,Lemon Pie Filling
206,6585075,1,medium,"lemon, zested and juiced"
207,6585075,1 ½,teaspoons,vanilla extract
208,6585075,4,tablespoons,"unsalted butter, melted"
209,6585075,1,tablespoon,"white sugar, or to taste"
210,6585075,2,tablespoons,"confectioners' sugar, or to taste"
211,6603705,1 ⅓,cups,all-purpose flour
212,6603705,¼,cup,white sugar
213,6603705,1,tablespoon,lemon zest
214,6603705,¼,cup,ground almonds
215,6603705,½,cup,softened butter
216,6603705,½,cup,brown sugar
217,6603705,¼,cup,white sugar
218,6603705,1,tablespoon,all-purpose flour
219,6603705,1,teaspoon,baking powder
220,6603705,2,,eggs
221,6603705,⅓,cup,"flaked coconut, toasted (Optional)"
222,6603705,2,tablespoons,lemon zest
223,6603705,¼,cup,lemon juice
224,6601554,1 ½,cups,all-purpose flour
225,6601554,¼,cup,white sugar
226,6601554,½,cup,butter
227,6601554,2,,eggs
228,6601554,3,tablespoons,lemon juice
229,6601554,1,cup,white sugar
230,6601554,2,tablespoons,all-purpose flour
231,6601554,½,teaspoon,baking powder
232,6601554,¼,teaspoon,salt (Optional)
233,6601554,1,cup,flaked coconut
234,6601554,1 ½,cups,confectioners' sugar
235,6601554,2,tablespoons,"butter, softened"
236,6601554,4,teaspoons,lemon juice
237,6578773,2,cups,all-purpose flour
238,6578773,1,cup,"butter or margarine, chilled"
239,6578773,½,cup,confectioners' sugar
240,6578773,½,teaspoon,chipotle chile powder
241,6578773,⅓,cup,"apricot preserves, or preserves of your choice"
242,6578773,½,teaspoon,chipotle chile powder
243,6578773,4,,eggs
244,6578773,1 ¾,cups,white sugar
245,6578773,⅜,cup,lemon juice
246,6578773,⅓,cup,all-purpose flour
247,6578773,1,teaspoon,baking powder
248,6578773,¼,teaspoon,salt
249,6578773,⅓,cup,confectioners' sugar for dusting
250,6578773,½,teaspoon,chipotle chile powder
251,6575652,1,cup,unsalted butter
252,6575652,2,cups,sifted all-purpose flour
253,6575652,½,cup,sifted confectioners' sugar
254,6575652,2,cups,white sugar
255,6575652,4,,eggs
256,6575652,1,,lemon
257,6575652,6,tablespoons,lemon juice
258,6575652,½,teaspoon,baking powder
259,6575652,1 ½,cups,chopped walnuts
260,6575652,1,tablespoon,all-purpose flour
261,6564884,½,cup,coconut flour
262,6564884,¼,cup,almond flour
263,6564884,2,tablespoons,granulated sugar
264,6564884,¼,teaspoon,kosher salt
265,6564884,¼,cup,shredded toasted coconut
266,6564884,¼,teaspoon,poppy seeds
267,6564884,,,Zest of 1 lemon
268,6564884,2,tablespoons,"unsalted butter, melted"
269,6564884,2,tablespoons,Mott's® Original Applesauce
270,6564884,1,large,egg yolk
