,id_recipe,Quantity,Unit of Measure,Ingredient
0,7481614,2,tablespoons,vegetable oil
1,7481614,6,ounces,"fully cooked luncheon meat (such as SPAM®), chopped"
2,7481614,3,,"jalapeno peppers, seeded and chopped"
3,7481614,1,ounce) package,"cream cheese, softened"
4,7481614,1,cup,shredded Cheddar cheese
5,7481614,2,tablespoons,"water, or as needed"
6,7481614,3/4,cup,"vegetable oil for frying, or as needed"
7,7481614,8,(7-inch) square,egg roll wrappers
8,7481614,1 1/2,cups,sweet and sour sauce for dipping (optional)
9,6649019,1,tablespoon,vegetable oil
10,6649019,1,pound,ground pork
11,6649019,½,cup,chopped onion
12,6649019,2,cloves,"garlic, crushed"
13,6649019,½,cup,minced carrots
14,6649019,½,cup,chopped green onions
15,6649019,½,cup,thinly sliced green cabbage
16,6649019,2,tablespoons,chopped fresh cilantro (Optional)
17,6649019,1,teaspoon,ground black pepper
18,6649019,1,teaspoon,salt
19,6649019,1,teaspoon,garlic powder
20,6649019,1,teaspoon,soy sauce
21,6649019,30,,lumpia wrappers
22,6649019,2,cups,"vegetable oil for frying, or as needed"
23,6649166,1,pound,ground pork
24,6649166,1,teaspoon,"ground ginger, or more to taste"
25,6649166,1,teaspoon,"garlic powder, or more to taste"
26,6649166,2,cups,shredded cabbage
27,6649166,2,ounces,shredded carrots
28,6649166,2,tablespoons,all-purpose flour
29,6649166,2,tablespoons,water
30,6649166,1,quart,"peanut oil for frying, or as needed"
31,6649166,8,(7 inch square),egg roll wrappers
32,6649166,2,tablespoons,sesame seeds (Optional)
33,6648864,2,tablespoons,"vegetable oil, divided"
34,6648864,1,,"skinless, boneless chicken breast half"
35,6648864,2,tablespoons,minced green onion
36,6648864,2,tablespoons,minced red bell pepper
37,6648864,⅓,cup,frozen corn kernels
38,6648864,¼,cup,"black beans, rinsed and drained"
39,6648864,2,tablespoons,"frozen chopped spinach, thawed and drained"
40,6648864,2,tablespoons,diced jalapeno peppers
41,6648864,½,tablespoon,minced fresh parsley
42,6648864,½,teaspoon,ground cumin
43,6648864,½,teaspoon,chili powder
44,6648864,⅓,teaspoon,salt
45,6648864,1,pinch,ground cayenne pepper
46,6648864,¾,cup,shredded Monterey Jack cheese
47,6648864,5,(6 inch),flour tortillas
48,6648864,1,quart,oil for deep frying
49,6581074,3,tablespoons,soy sauce
50,6581074,3,tablespoons,rice vinegar
51,6581074,1,teaspoon,ground ginger
52,6581074,½,teaspoon,garlic powder
53,6581074,½,teaspoon,onion powder
54,6581074,⅛,teaspoon,sesame oil
55,6663768,2,ounces,dried thin rice noodles
56,6663768,¾,cup,ground chicken
57,6663768,¼,cup,"shrimp - washed, peeled, and cut into small pieces"
58,6663768,2,large,"eggs, beaten"
59,6663768,1,,"carrot, grated"
60,6663768,4,,"wood fungus mushrooms, chopped"
61,6663768,2,,"green onions, chopped"
62,6663768,½,teaspoon,white sugar
63,6663768,½,teaspoon,salt
64,6663768,½,teaspoon,ground black pepper
65,6663768,24,,rice paper wrappers
66,6663768,2,cups,vegetable oil for frying
67,6650487,4,teaspoons,"vegetable oil, divided"
68,6650487,3,large,"eggs, beaten"
69,6650487,1,medium head,"cabbage, finely shredded"
70,6650487,½,,"carrot, julienned"
71,6650487,1,pound,"Chinese barbequed or roasted pork, cut into matchsticks"
72,6650487,1,(8 ounce) can,shredded bamboo shoots
73,6650487,1,cup,"dried, shredded wood ear mushroom, rehydrated"
74,6650487,2,,"green onions, thinly sliced"
75,6650487,2 ½,teaspoons,soy sauce
76,6650487,1,teaspoon,salt
77,6650487,1,teaspoon,sugar
78,6650487,½,teaspoon,monosodium glutamate (MSG)
79,6650487,1,(14 ounce) package,egg roll wrappers
80,6650487,1,,"egg white, beaten"
81,6650487,4,cups,"oil for frying, or as needed"
82,6573177,1,pound,ground beef
83,6573177,1,tablespoon,Worcestershire sauce
84,6573177,½,teaspoon,salt
85,6573177,½,teaspoon,ground black pepper
86,6573177,2,tablespoons,butter
87,6573177,1,medium,"yellow onion, chopped"
88,6573177,½,medium,"green bell pepper, chopped"
89,6573177,24,,egg roll wrappers
90,6573177,12,slices,"American cheese, cut in half"
91,6573177,¾,cup,vegetable oil for frying
92,6606355,¾,cup,cold water
93,6606355,1,large,"egg, beaten"
94,6606355,¼,teaspoon,salt
95,6606355,⅞,cup,all-purpose flour
96,6606355,2,tablespoons,"peanut oil, divided"
97,6650079,1,pound,bulk pork sausage
98,6650079,1,(16 ounce) package,coleslaw mix
99,6650079,¼,cup,soy sauce
100,6650079,¼,cup,toasted sesame oil
101,6650079,1,tablespoon,grated ginger
102,6650079,1,clove,"garlic, minced"
103,6650079,1,tablespoon,lemon zest
104,6650079,1,teaspoon,chopped fresh cilantro
105,6596271,1,pound,lean ground beef
106,6596271,1,medium,"onion, thinly sliced"
107,6596271,½,teaspoon,dried minced garlic
108,6596271,1,teaspoon,ground ginger
109,6596271,4,tablespoons,"soy sauce, divided"
110,6596271,4,tablespoons,"dry sherry, divided"
111,6596271,1,teaspoon,"salt, divided"
112,6596271,1,teaspoon,"ground black pepper, divided"
113,6596271,1,tablespoon,vegetable oil
114,6596271,1,large head,"cabbage, finely shredded"
115,6596271,¼,cup,water
116,6596271,1,teaspoon,white sugar
117,6596271,2,quarts,vegetable oil for deep frying
118,6596271,16,,egg roll wrappers
119,6596614,2,ounces,dried rice noodles
120,6596614,1,tablespoon,sesame oil
121,6596614,7,ounces,ground beef
122,6596614,1,cup,frozen mixed vegetables
123,6596614,1,small,"onion, diced"
124,6596614,3,cloves,"garlic, crushed"
125,6596614,1,teaspoon,soy sauce
126,6596614,1,(16 ounce) package,egg roll wrappers
127,6596614,1,tablespoon,"vegetable oil, or to taste"
128,6649309,1,pound,ground beef
129,6649309,1,,"onion, chopped"
130,6649309,1,cup,chopped dill pickles or sweet pickles
131,6649309,1,cup,shredded Cheddar cheese
132,6649309,1,tablespoon,"prepared yellow mustard, or to taste"
133,6649309,1,(16 ounce) package,egg roll wrappers
134,6649309,1,cup,vegetable oil for frying
135,6577301,1,tablespoon,vegetable oil
136,6577301,1,,"onion, chopped"
137,6577301,1,(12.5 ounce) package,frozen sandwich steak meat
138,6577301,1,(14 ounce) package,egg roll wrappers
139,6577301,4,slices,"American cheese, halved"
140,6577301,2,cups,"oil for frying, or as needed"
141,6577301,¼,cup,ketchup
142,6649955,½,pound,ground pork
143,6649955,1,cup,finely shredded cabbage
144,6649955,¼,cup,finely shredded carrot
145,6649955,2,,"green onions, thinly sliced"
146,6649955,2,tablespoons,chopped fresh cilantro
147,6649955,2,teaspoons,grated fresh ginger root
148,6649955,1 ½,teaspoons,oyster sauce
149,6649955,1 ½,teaspoons,minced garlic
150,6649955,1,teaspoon,chile sauce
151,6649955,½,teaspoon,sesame oil
152,6649955,1,tablespoon,cornstarch
153,6649955,1,tablespoon,water
154,6649955,12,(7 inch square),spring roll wrappers
155,6649955,4,teaspoons,vegetable oil
156,6604588,1,tsp,"vegetable oil, or as needed"
157,6604588,1,large,"egg, beaten"
158,6604588,6,cups,"cabbage, shredded"
159,6604588,½,cup,fresh bean sprouts
160,6604588,1,,"carrot, shredded"
161,6604588,1,,"celery stalk, diced"
162,6604588,2,tablespoons,chopped onion (Optional)
163,6604588,1,(4 ounce) can,"shrimp, drained"
164,6604588,2,tablespoons,soy sauce
165,6604588,⅛,teaspoon,garlic powder
166,6604588,,,black pepper to taste
167,6604588,2,tbsp,"cornstarch, divided"
168,6604588,,,"vegetable oil for frying, or as needed"
169,6604588,2,tbsp,cold water
170,6604588,20,,egg roll wrappers
171,6664809,6,(3.5 inch square),wonton wrappers
172,6664809,2,teaspoons,vegetable oil
173,6737977,4,ounces,chopped corned beef
174,6737977,1,cup,shredded steamed cabbage
175,6737977,1,cup,diced cooked potatoes
176,6737977,1,cup,shredded carrot
177,6737977,½,cup,thinly sliced onion
178,6737977,,,"salt and pepper, to taste"
179,6737977,8,(7 inch square),egg roll wrappers
180,6737977,1 ½,quarts,oil for deep frying
181,6600718,1,(8 ounce) package,"cream cheese, softened"
182,6600718,¼,cup,white sugar
183,6600718,¼,teaspoon,vanilla extract
184,6600718,1,tablespoon,milk (Optional)
185,6600718,1,(16 ounce) package,egg roll wrappers
186,6600718,1,cup,"chocolate chips, or as needed"
187,6600718,,,vegetable oil for frying
188,6604847,1,pound,ground pork sausage
189,6604847,6,cups,coleslaw mix
190,6604847,2,,"carrots, peeled and grated"
191,6604847,¼,cup,chopped green onions
192,6604847,4,cloves,"garlic, minced"
193,6604847,1,tablespoon,low-sodium soy sauce
194,6604847,1,tablespoon,sesame oil
195,6604847,2,tablespoons,shelled sunflower seeds (Optional)
196,6604847,1,tablespoon,grated ginger root
197,6738916,½,pound,cooked chicken breast
198,6738916,⅓,cup,diced celery
199,6738916,2,ounces,blue cheese
200,6738916,2,ounces,cream cheese
201,6738916,1,tablespoon,Louisiana-style hot sauce
202,6738916,,,salt
203,6738916,,,freshly ground black pepper
204,6738916,,,cayenne pepper
205,6738916,14,,"wonton wrappers, or more as needed"
206,6738916,1,,egg
207,6738916,1,tablespoon,water
208,6738916,,,oil for frying
209,6588126,1,pound,ground pork
210,6588126,1,cup,finely chopped raw shrimp
211,6588126,½,cup,finely chopped onion
212,6588126,½,cup,grated carrots
213,6588126,¼,cup,finely chopped green onions
214,6588126,3,tablespoons,soy sauce
215,6588126,1,teaspoon,salt
216,6588126,½,teaspoon,black pepper
217,6588126,1,teaspoon,monosodium glutamate (MSG) (Optional)
218,6588126,1,(16 ounce) package,spring roll wrappers
219,6588126,1,,"egg white, beaten"
220,6588126,1,quart,vegetable oil for frying
221,6581846,1,(14 ounce) package,egg roll wrappers
222,6581846,1,pound,lean ground beef
223,6581846,1,(1.25 ounce) package,taco seasoning mix
224,6581846,1,(4 ounce) can,"diced green chilies, drained"
225,6581846,2,cups,shredded pepper Jack cheese
226,6581846,4,cups,"oil for frying, or as needed"
227,6583610,1,cup,uncooked bean threads (cellophane noodles)
228,6583610,1,,large dried shiitake mushroom
229,6583610,1,pound,ground pork
230,6583610,½,pound,"shrimp, chopped"
231,6583610,1,large,"carrot, peeled and grated"
232,6583610,1,small,"shallot, minced"
233,6583610,2 ¼,teaspoons,Vietnamese fish sauce
234,6583610,1 ¼,teaspoons,white sugar
235,6583610,1 ¼,teaspoons,salt
236,6583610,1 ¼,teaspoons,ground black pepper
237,6583610,24,,egg roll wrappers
238,6583610,1,,"egg, beaten"
239,6583610,,,oil for deep frying
240,6574416,2,(12 ounce) packages,egg roll wrappers
241,6574416,1,(27 ounce) can,"whole green chiles - seeded, drained well, and patted dry"
242,6574416,1,pound,"Monterey Jack cheese, cut into 3x1/2-inch thick strips"
243,6574416,1,cup,"vegetable oil for frying, or as needed"
244,6578525,2,tablespoons,sesame oil
245,6578525,½,cup,diced onion
246,6578525,5,,"green onions, chopped, white and green parts separated"
247,6578525,3,cloves,"garlic, minced"
248,6578525,1 ½,pounds,ground beef
249,6578525,1,tablespoon,chili-garlic sauce (such as sriracha)
250,6578525,½,teaspoon,ground ginger
251,6578525,,,sea salt to taste
252,6578525,,,ground black pepper to taste
253,6578525,1,(14 ounce) package,coleslaw mix
254,6578525,3,tablespoons,soy sauce
255,6578525,1,tablespoon,apple cider vinegar
256,6592416,1,,"mango, peeled and diced"
257,6592416,¾,cup,water
258,6592416,1,tablespoon,seasoned rice vinegar
259,6592416,1,clove,"garlic, minced"
260,6592416,1,pinch,salt
261,6592416,½,cup,"brown sugar, divided"
262,6592416,2,,"habanero peppers, seeded and minced"
263,6592416,2,tablespoons,water
264,6592416,1,teaspoon,cornstarch
265,6586735,1,cup,white sugar
266,6586735,¼,cup,water
267,6586735,20,,spring roll wrappers
268,6586735,5,,"plantains, peeled and quartered"
269,6586735,⅓,cup,brown sugar
270,6586735,1 ½,cups,vegetable oil
271,6592933,2,cups,"frozen corn, thawed"
272,6592933,1,(15 ounce) can,"black beans, drained and rinsed"
273,6592933,1,(13.5 ounce) can,"spinach, drained"
274,6592933,1 ½,cups,shredded jalapeno Jack cheese
275,6592933,1,cup,"sharp Cheddar cheese, shredded"
276,6592933,1,(4 ounce) can,"diced green chiles, drained"
277,6592933,4,,"green onions, sliced"
278,6592933,1,teaspoon,salt
279,6592933,1,teaspoon,ground cumin
280,6592933,1,teaspoon,chili powder
281,6592933,1,(16 ounce) package,egg roll wrappers
282,6592933,,,cooking spray
283,6649440,1,(21 ounce) can,peach pie filling
284,6649440,½,teaspoon,ground cinnamon
285,6649440,¼,teaspoon,ground allspice
286,6649440,¼,teaspoon,ground cloves
287,6649440,¼,teaspoon,ground ginger
288,6649440,¼,teaspoon,ground nutmeg
289,6649440,¼,teaspoon,pumpkin pie spice
290,6649440,1,pinch,salt
291,6649440,12,,egg roll wrappers
292,6649440,1,(8 ounce) package,"cream cheese, softened"
293,6649440,½,cup,water
294,6649440,1,quart,canola oil for frying
295,6649440,½,cup,raspberry jam
296,6649440,1,tablespoon,honey
297,6649440,1,quart,vanilla ice cream
298,6649440,¼,cup,confectioners' sugar
299,6590292,½,pound,ground beef
300,6590292,½,pound,ground pork
301,6590292,1,cup,shredded cabbage
302,6590292,1,quart,"vegetable oil for frying, or as needed"
303,6590292,1,(14 ounce) can,"bean sprouts - drained, rinsed, and finely chopped"
304,6590292,⅓,cup,minced celery
305,6590292,1,,"green onion, chopped (white part only)"
306,6590292,1,tablespoon,soy sauce
307,6590292,1 ½,teaspoons,cornstarch
308,6590292,1,teaspoon,sesame oil
309,6590292,1,teaspoon,salt
310,6590292,½,teaspoon,ground black pepper
311,6590292,2,(12 ounce) packages,wonton wrappers
312,6590292,1,large,"egg, beaten"
313,6605546,1,(16 ounce) package,wonton wrappers
314,6605546,1,pound,lean ground beef
315,6605546,1,pound,"shrimp - peeled, deveined and coarsely chopped"
316,6605546,5,tablespoons,soy sauce
317,6605546,3,tablespoons,oyster sauce
318,6605546,1,pound,bean sprouts
319,6605546,2,,green onions
320,6605546,3,stalks,"celery, chopped"
321,6605546,1,medium head,"cabbage, finely shredded"
322,6605546,2,cloves,"garlic, minced"
323,6605546,1,teaspoon,monosodium glutamate (MSG)
324,6605546,1,cup,vegetable oil
325,6589860,½,tablespoon,"sesame oil, or to taste"
326,6589860,4,teaspoons,minced fresh ginger
327,6589860,2,teaspoons,minced garlic
328,6589860,4,cups,shredded cabbage
329,6589860,1,(14 ounce) can,"bean sprouts, drained and rinsed"
330,6589860,4,tablespoons,oyster sauce
331,6589860,½,pound,tiny cooked shrimp
332,6589860,3,dashes,"soy sauce, or to taste"
333,6589860,2,cups,oil for frying
334,6589860,12,,egg roll wrappers
335,6586619,2,pounds,shaved steak
336,6586619,6,slices,American cheese
337,6586619,1,,"green bell pepper, chopped"
338,6586619,1,,"red bell pepper, chopped"
339,6586619,1,,"yellow bell pepper, chopped"
340,6586619,,,salt and ground black pepper to taste
341,6586619,1,(16 ounce) package,egg roll wrappers
342,6586619,2,cups,vegetable oil for frying
343,6592155,1,teaspoon,"vegetable oil, divided"
344,6592155,2,teaspoons,sesame oil
345,6592155,2,cloves,"garlic, minced"
346,6592155,2,teaspoons,minced fresh ginger
347,6592155,2,cups,shredded cooked chicken
348,6592155,1,cup,shredded cabbage
349,6592155,1,large,"carrot, finely shredded"
350,6592155,2,tablespoons,soy sauce
351,6592155,,,2 tablespoons dry garlic sauce
352,6592155,½,cup,cooked jasmine rice
353,6592155,12,,rice paper sheets
354,6738158,1,(6 ounce) can,"fancy crabmeat, drained"
355,6738158,4,ounces,"cream cheese, softened"
356,6738158,½,stalk,"celery, diced"
357,6738158,1,,"green onion, chopped"
358,6738158,1,tablespoon,Worcestershire sauce
359,6738158,½,teaspoon,seafood seasoning (such as Old Bay®)
360,6738158,8,,"whole dill pickles, halved lengthwise"
361,6738158,8,,egg roll wrappers
362,6738158,,,vegetable oil for frying
363,6602074,4,tablespoons,"vegetable oil, divided"
364,6602074,1,pound,"lean boneless pork, cut into thin strips"
365,6602074,4,cups,shredded cabbage
366,6602074,1,large,"carrot, shredded"
367,6602074,½,,"green bell pepper, cut into thin strips"
368,6602074,1,medium,"onion, chopped"
369,6602074,3,cloves,"garlic, minced"
370,6602074,3,teaspoons,"fresh ginger root, grated"
371,6602074,1,tablespoon,cornstarch
372,6602074,2,tablespoons,soy sauce
373,6602074,1 ½,tablespoons,molasses
374,6602074,2,tablespoons,vegetable oil
375,6602074,1,quart,oil for frying
376,6602074,1 ½,(14 ounce) packages,egg roll wrappers
377,6602074,¼,cup,"water, as needed"
378,6602074,1 ½,cups,sweet and sour sauce for dipping
379,6602702,1 ½,tablespoons,olive oil
380,6602702,1,teaspoon,"sesame oil, divided"
381,6602702,1,(12 ounce) package,"extra-firm tofu, cut into long thin strips about 1/3-inch wide"
382,6602702,3,tablespoons,"water, or more as needed"
383,6602702,1,tablespoon,soy sauce
384,6602702,1,teaspoon,brown sugar
385,6602702,1,teaspoon,cornstarch
386,6602702,1,pinch,ground ancho chile pepper
387,6602702,1,clove,"garlic, minced"
388,6602702,⅛,head,"cabbage, shredded"
389,6602702,1,,"carrot, grated"
390,6602702,1,,"Persian cucumber, grated"
391,6602702,⅓,bunch,"fresh cilantro, chopped"
392,6602702,4,,"green onions, chopped"
393,6602702,12,,egg roll wrappers
394,6602702,,,cooking spray
395,6603321,15,,egg roll wrappers
396,6603321,1,pound,pasteurized lump crabmeat
397,6603321,1,quart,vegetable oil
398,6585743,2,tablespoons,olive oil
399,6585743,½,cup,diced sweet onion
400,6585743,½,cup,grated carrot
401,6585743,1,teaspoon,minced garlic
402,6585743,½,pound,ground chicken
403,6585743,½,cup,bulk pork sausage
404,6585743,4 ½,cups,sliced cabbage
405,6585743,½,cup,water
406,6585743,2,tablespoons,tamari
407,6585743,1,tablespoon,honey
408,6585743,½,teaspoon,ground ginger
409,6585743,½,teaspoon,freshly ground black pepper
410,6585743,¼,teaspoon,salt
411,6585743,1,teaspoon,sesame oil (Optional)
412,6591495,1,(2 ounce) package,mung bean noodles
413,6591495,½,cup,ground pork
414,6591495,1 ¼,cups,bean sprouts
415,6591495,1,cup,finely chopped cabbage
