,id_recipe,Quantity,Unit of Measure,Ingredient
0,7775410,2,cups,all purpose flour
1,7775410,1,teaspoon,salt
2,7775410,1,teaspoon,baking powder
3,7775410,1/4,teaspoon,baking soda
4,7775410,2/3,cup,unsalted butter
5,7775410,1 1/4,cups,brown sugar
6,7775410,1/2,cup,maple syrup
7,7775410,2,large,eggs
8,7775410,2,teaspoons,vanilla extract
9,7775410,1 1/2,cups,"pecans, toasted and chopped, divided"
10,6738962,1,cup,sifted all-purpose flour
11,6738962,½,teaspoon,baking powder
12,6738962,½,teaspoon,salt
13,6738962,⅛,teaspoon,baking soda
14,6738962,½,cup,chopped walnuts
15,6738962,1,cup,packed brown sugar
16,6738962,⅓,cup,"butter, melted"
17,6738962,1,large,"egg, beaten"
18,6738962,1,tablespoon,vanilla extract
19,6738962,⅔,cup,semisweet chocolate chips
20,7561826,1/2,cup,"unsalted butter, melted and cooled"
21,7561826,1/2,cup,maple syrup
22,7561826,1/4,cup,dark brown sugar
23,7561826,1,large,"egg, at room temperature"
24,7561826,1,teaspoon,extract
25,7561826,1,teaspoon,vanilla extract
26,7561826,1 1/4,cups,all-purpose flour
27,7561826,1/2,teaspoon,baking soda
28,7561826,1/2,teaspoon,salt
29,7561826,1/8,teaspoon,ground cinnamon
30,7561826,1/8,teaspoon,ground nutmeg
31,6648702,2,cups,all-purpose flour
32,6648702,1 ½,teaspoons,baking powder
33,6648702,½,teaspoon,salt
34,6648702,1,cup,"unsalted butter, melted and cooled slightly"
35,6648702,2,cups,packed light brown sugar
36,6648702,2,teaspoons,vanilla extract
37,6648702,3,large,eggs
38,6648702,1,cup,chopped walnuts
39,6603506,1,cup,butter at room temperature
40,6603506,1,cup,firmly packed light brown sugar
41,6603506,½,cup,white sugar
42,6603506,2,,eggs
43,6603506,2,teaspoons,vanilla extract
44,6603506,½,teaspoon,salt
45,6603506,1,teaspoon,baking soda
46,6603506,1,teaspoon,baking powder
47,6603506,1 ½,cups,all-purpose flour
48,6603506,2,cups,rolled oats
49,6603506,½,cup,chocolate chips
