,id_recipe,Quantity,Unit of Measure,Ingredient
0,6649411,4,,"apples - peeled, cored and chopped"
1,6649411,¾,cup,water
2,6649411,¼,cup,white sugar
3,6649411,½,teaspoon,ground cinnamon
4,6649424,8,,"apples - peeled, cored, and thinly sliced"
5,6649424,½,cup,water
6,6649424,¾,cup,packed brown sugar
7,6649424,½,teaspoon,pumpkin pie spice
8,6586409,6,cups,"apples - peeled, cored and chopped"
9,6586409,¾,cup,water
10,6586409,⅛,teaspoon,ground cinnamon
11,6586409,⅛,teaspoon,ground cloves
12,6586409,½,cup,white sugar
13,6663636,3 ½,pounds,"apples - peeled, cored, and quartered"
14,6663636,1,cup,water
15,6663636,¼,cup,dark brown sugar
16,6663636,¼,cup,"white sugar, or less to taste"
17,6663636,3,tablespoons,"lemon juice, or more to taste"
18,6663636,1,(3 inch) piece,cinnamon stick
19,6663636,4,,strips lemon zest
20,6663636,½,teaspoon,salt
21,6571454,1,cup,water
22,6571454,1,cup,white sugar
23,6571454,1,(12 ounce) package,fresh cranberries
24,6571454,1,,"orange, peeled and pureed"
25,6571454,1,,"apple - peeled, cored and diced"
26,6571454,1,,"pear - peeled, cored and diced"
27,6571454,1,cup,chopped dried mixed fruit
28,6571454,1,cup,chopped pecans
29,6571454,½,teaspoon,salt
30,6571454,1,teaspoon,ground cinnamon
31,6571454,½,teaspoon,ground nutmeg
32,6575446,1,(12 ounce) package,"fresh cranberries, rinsed and sorted"
33,6575446,2,large,"Granny Smith apples - peeled, cored, and diced"
34,6575446,1,cup,water
35,6575446,1,cup,white sugar
36,6575446,½,teaspoon,ground cinnamon
37,6569951,12,,"apples - peeled, cored, and chopped"
38,6569951,1,cup,brown sugar
39,6569951,1,cup,water
40,6569951,1 ½,tablespoons,lemon juice
41,6569951,1,teaspoon,ground cinnamon
42,6605101,6,,"apples - peeled, cored, and chopped"
43,6605101,¼,cup,water
44,6605101,¼,cup,cinnamon candies (such as Red Hots®)
45,6605101,2,tablespoons,white sugar
46,6575891,5,pounds,"Macintosh apples, quartered and cored"
47,6575891,¾,cup,sugar
48,6575891,¾,cup,water
49,6575891,¼,cup,lemon juice
50,6575891,1,teaspoon,cinnamon
51,6575891,½,teaspoon,nutmeg
52,6578614,5,pounds,"apples - peeled, cored, and thinly sliced"
53,6578614,1 ½,tablespoons,ground cinnamon
54,6578614,½,teaspoon,ground cloves
55,6578614,¼,teaspoon,ground nutmeg
56,6664895,12,medium,"apples - peeled, cored and chopped"
57,6664895,⅓,cup,light brown sugar
58,6664895,1 ½,teaspoons,ground cinnamon
59,6664895,1 ½,teaspoons,lemon juice
60,6664895,1,cup,apple cider
61,6664895,1,pinch,"salt, or to taste"
62,6561461,2,pounds,"apples - peeled, cored, and cut into 1-inch chunks"
63,6561461,1,cup,fresh cranberries
64,6561461,¼,cup,white sugar
65,6561461,3,tablespoons,water
66,6561461,½,teaspoon,ground cinnamon
67,6561461,1,pinch,salt
68,6561461,1 ½,teaspoons,lemon juice
69,6591622,1,,lemon
70,6591622,1,,cinnamon stick
71,6591622,1,(1/4 inch thick) slice,fresh ginger
72,6591622,1,,star anise pod
73,6591622,2,,whole cloves
74,6591622,,,1 piece cheesecloth
75,6591622,3,pounds,"apples - peeled, cored, and quartered"
76,6591622,½,cup,water
77,6591622,½,teaspoon,salt
78,6591622,2,tablespoons,"brown sugar, or more to taste"
79,6563652,3,cups,orange juice
80,6563652,3,medium,"Fuji apples, peeled and finely chopped"
81,6563652,1,(12 ounce) package,fresh cranberries
82,6563652,1 ½,cups,white sugar
83,6563652,½,cup,brown sugar
84,6563652,¼,teaspoon,"pumpkin pie spice, or more to taste"
85,6563652,2,tablespoons,"butter, softened"
86,6565292,5,(3 inch),cinnamon sticks
87,6565292,8,,whole allspice berries
88,6565292,8,,whole cloves
89,6565292,6,cups,fresh cranberries
90,6565292,2 ¼,cups,orange juice
91,6565292,4,,"Gala apples, peeled, cored and diced"
92,6565292,4,,"Bosc pears, peeled, cored and diced"
93,6565292,3,cups,white sugar
94,6565292,1,cup,brown sugar
95,6597418,5,large,"Red Delicious apples, finely chopped"
96,6597418,4,cups,hulled and halved strawberries
97,6597418,4,cups,finely chopped rhubarb
98,6597418,½,cup,white sugar
99,6597418,¼,cup,water
100,6597418,2,teaspoons,"vanilla extract, or to taste"
101,6599418,3,tablespoons,lemon juice
102,6599418,2 ¼,pounds,Golden Delicious apples
103,6599418,1 ⅛,pounds,red Anjou pears
104,6599418,¼,cup,water
105,6599418,1,,cinnamon stick
106,6602740,12,,"Granny Smith apples - peeled, cored, and cut into large chunks"
107,6602740,1 ½,cups,freshly squeezed orange juice
108,6602740,¾,cup,"white sugar, or to taste"
109,6602740,2,tablespoons,brown sugar
110,6602740,1,tablespoon,"ground cinnamon, or to taste"
111,6602740,2,teaspoons,orange zest
112,6602740,2,teaspoons,lemon zest
113,6602740,1,teaspoon,ground nutmeg
114,6602740,¼,teaspoon,freshly squeezed lemon juice
115,6599370,6,,"Red Delicious apples - peeled, cored, and cut into cubes"
116,6599370,4,,"Asian pears - peeled, cored, and cut into cubes"
117,6599370,½,cup,apple cider
118,6599370,2,tablespoons,white sugar
119,6599370,2,tablespoons,ground cinnamon
120,6580265,2,cups,water
121,6580265,1,pound,"quinces - peeled, cored, and diced"
122,6580265,½,,"lemon, juiced"
123,6580265,1,pound,"apples - peeled, cored and chopped"
124,6580265,½,cup,"sugar, or more to taste"
125,6565671,2,large,tart apples
126,6565671,2,,"pomegranates, peeled and seeds separated"
127,6565671,1,(16 fl oz) bottle,pomegranate juice
128,6565671,2,cups,white sugar
129,6565671,2,large,oranges
130,6565671,2,(12 ounce) bags,"fresh cranberries, rinsed and sorted"
131,6565671,1,cup,"pecans, chopped"
132,6576272,8,cups,peeled and thinly sliced apples
133,6576272,2,cups,sliced rhubarb
134,6576272,1 ¾,cups,apple cider
135,6576272,¾,cup,white sugar
136,6576272,1,teaspoon,ground cinnamon
137,6592455,12,,"green apples - peeled, cored, and cut into chunks"
138,6592455,1,(12 ounce) package,frozen raspberries
139,6592455,¾,cup,water
140,6592455,⅓,cup,"brown sugar, or more to taste"
