,id_recipe,Quantity,Unit of Measure,Ingredient
0,6663654,3,cups,sweetened condensed milk
1,6663654,¾,cup,key lime juice
2,6663654,½,cup,sour cream
3,6663654,1,tablespoon,grated lime zest
4,6663654,1,(9 inch),prepared graham cracker crust
5,6650829,5,,"egg yolks, beaten"
6,6650829,1,(14 ounce) can,sweetened condensed milk
7,6650829,½,cup,key lime juice
8,6650829,1,(9 inch),prepared graham cracker crust
9,6595259,1,(15.25 ounce) package,lemon cake mix
10,6595259,1 ⅓,cups,vegetable oil
11,6595259,¾,cup,orange juice
12,6595259,4,large,eggs
13,6595259,1,(3 ounce) package,lime flavored Jell-O® mix
14,6595284,12,,mini graham cracker crusts
15,6595284,3,cups,sweetened condensed milk
16,6595284,1,cup,sour cream
17,6595284,1,cup,freshly squeezed Key lime juice
18,6595284,3,tablespoons,grated Key lime zest
19,6595284,2,,"fresh Key limes, thinly sliced"
20,6595284,1,(7 ounce) can,whipped cream topping
21,6599694,1,(10 inch),prepared graham cracker pie crust
22,6599694,1,(14 ounce) can,sweetened condensed milk
23,6599694,½,cup,key lime juice
24,6599694,1,(16 ounce) package,"frozen whipped topping, thawed"
25,6600952,1 ¼,cups,graham cracker crumbs
26,6600952,2,tablespoons,sugar
27,6600952,5,tablespoons,"butter, melted"
28,6738210,1,cup,graham cracker crumbs
29,6738210,3,tablespoons,white sugar
30,6738210,5,tablespoons,"butter, melted"
31,6738210,3,,eggs
32,6738210,½,cup,key lime juice
33,6738210,1,(14 ounce) can,sweetened condensed milk
34,6738210,1,pinch,salt
35,6738210,1,pinch,cream of tartar
36,6738210,1,cup,heavy whipping cream
37,6738210,1,,"lime, sliced"
38,6574869,1,(9 inch),prepared graham cracker crust
39,6574869,2,(8 ounce) packages,"cream cheese, softened"
40,6574869,2,(14 ounce) cans,low-fat sweetened condensed milk
41,6574869,¾,cup,key lime juice
42,6574869,1,teaspoon,grated lime zest
43,6574869,¼,teaspoon,salt
44,6574869,1,cup,"heavy cream, chilled"
45,6574869,1,teaspoon,vanilla extract
46,6574869,3,tablespoons,confectioners' sugar
47,6583009,⅔,cup,toasted slivered almonds
48,6583009,1,cup,graham cracker crumbs
49,6583009,¼,cup,white sugar
50,6583009,1,pinch,salt
51,6583009,¼,cup,"butter, melted"
52,6573571,1,cup,white sugar
53,6573571,¼,cup,all-purpose flour
54,6573571,3,tablespoons,cornstarch
55,6573571,¼,teaspoon,salt
56,6573571,2,cups,water
57,6573571,3,,eggs
58,6573571,1,tablespoon,butter
59,6573571,¼,cup,key lime juice
60,6573571,1,tablespoon,grated lime zest
61,6573571,1,(9 inch),"pie crust, baked"
62,6573571,¼,teaspoon,cream of tartar
63,6573571,6,tablespoons,white sugar
64,6591033,1,(12 fluid ounce) can,frozen lemonade concentrate
65,6591033,½,cup,water
66,6591033,1,(3 ounce) package,lime flavored Jell-O® mix
67,6591033,1,(8 ounce) package,"cream cheese, softened"
68,6591033,1,(8 ounce) container,"frozen whipped topping, thawed"
69,6591033,1,(9 inch),"pie crust, baked"
70,6594447,1,(10 inch),"pie crust, baked and cooled"
71,6594447,1,tablespoon,grated lime zest
72,6594447,1,cup,fresh lime juice
73,6594447,1,(14 ounce) can,sweetened condensed milk
74,6594447,1,(3.5 ounce) package,instant vanilla pudding mix
75,6594447,1,(8 ounce) container,"frozen whipped topping, thawed"
76,6566646,2,(14 ounce) cans,sweetened condensed milk
77,6566646,4,jumbo,egg yolks
78,6566646,½,cup,Key lime juice
79,6566646,1,(8 inch),graham cracker crust
80,6592790,1,cup,graham cracker crumbs
81,6592790,2,tablespoons,graham cracker crumbs
82,6592790,⅓,cup,"butter, melted"
83,6592790,¼,cup,white sugar
84,6592790,1,(14 ounce) can,sweetened condensed milk
85,6592790,1,(8 ounce) container,"frozen whipped topping, thawed"
86,6592790,½,(12 fluid ounce) can,frozen limeade concentrate
87,6592790,1,medium,"lime, zested"
88,6592790,1,medium,"lime, sliced"
89,6590291,1,cup,ground pecans
90,6590291,3,tablespoons,"butter, melted"
91,6590291,2,(1 gram) packets,Splenda® no calorie sweetener
92,6590291,½,teaspoon,coconut extract
93,6590291,½,cup,heavy cream
94,6590291,2,(1 gram) packets,Splenda® no calorie sweetener
95,6590291,1,(.6 ounce) package,sugar-free lime-flavor Jell-O®
96,6590291,⅓,cup,boiling water
97,6590291,⅓,cup,cold water
98,6590291,2,(8 ounce) packages,"cream cheese, cut into pieces and softened"
99,6590291,½,teaspoon,coconut extract
100,6590291,2,tablespoons,ground pecans
101,6567490,6,tablespoons,"unsalted butter, softened"
102,6567490,1,cup,all-purpose flour
103,6567490,¼,cup,firmly packed light brown sugar
104,6567490,¼,teaspoon,salt
105,6570046,1,(14 ounce) can,sweetened condensed milk
106,6570046,4,tablespoons,fresh lime juice
107,6570046,4,tablespoons,lemon juice
108,6570046,3,drops,green food coloring
109,6570046,1,cup,heavy whipping cream
110,6570046,1,(9 inch),"pie shell, baked"
111,6600478,4,,egg yolks
112,6600478,1,(5 ounce) can,sweetened condensed milk
113,6600478,¼,cup,key lime juice
114,6600478,4,,egg whites
115,6600478,¼,cup,white sugar
116,6600478,¼,teaspoon,cream of tartar
117,6600478,1,(9 inch),prepared graham cracker crust
118,6595288,12,,graham crackers
119,6595288,2,tablespoons,white sugar
120,6595288,6,tablespoons,"unsalted butter, melted"
121,6595288,6,,half pint canning jars
122,6595288,1,(14 ounce) can,sweetened condensed milk
123,6595288,4,,egg yolks
124,6595288,½,cup,fresh lime juice
125,6595288,1,tablespoon,"grated lime zest, divided"
126,6595288,½,cup,heavy whipping cream
127,6595288,1,teaspoon,white sugar
128,6595288,1,cup,fresh raspberries
129,6562383,2,cups,gluten-free graham cracker crumbs
130,6562383,½,cup,"unsalted butter, melted"
131,6562383,¼,cup,white sugar
132,6583600,1,(9 inch),prepared graham cracker crust
133,6583600,3,,"eggs, separated"
134,6583600,1,(14 ounce) can,sweetened condensed milk
135,6583600,1,teaspoon,grated lime zest
136,6583600,⅓,cup,fresh lime juice
137,6583600,1,cup,"frozen whipped topping, thawed (Optional)"
138,6567174,⅓,(14.4 ounce) package,"graham crackers, broken into quarters"
139,6567174,½,cup,"unsalted butter, melted"
140,6567174,1,(14 ounce) can,sweetened condensed milk
141,6567174,3,large,egg yolks
142,6567174,½,cup,Key lime juice
143,6602309,⅓,cup,butter
144,6602309,3,tablespoons,white sugar
145,6602309,1 ¼,cups,crushed pretzels
146,6602309,¼,cup,key lime juice
147,6602309,1,(14 ounce) can,sweetened condensed milk
148,6602309,1,cup,"frozen whipped topping, thawed"
149,6565738,7,tablespoons,"unsalted butter, melted"
150,6565738,2,cups,graham cracker crumbs
151,6565738,¼,cup,white sugar
152,6565738,¼,teaspoon,sea salt
153,6588174,3,cups,vanilla wafer crumbs
154,6588174,3,tablespoons,"butter, softened"
155,6588174,2,(14 ounce) cans,sweetened condensed milk
156,6588174,1,cup,fresh Key lime juice
157,6588174,6,,egg yolks
158,6588174,1,teaspoon,vanilla extract
159,6588174,1,teaspoon,Key lime zest
160,6588174,2,stalks,"fresh rhubarb, diced"
161,6588174,2,cups,chopped fresh strawberries
162,6588174,1,cup,white sugar
163,6588174,½,cup,water
164,6588174,2,teaspoons,powdered fruit pectin
165,6562083,3,large,"eggs, separated, divided"
166,6562083,1,tablespoon,grated lime zest
167,6562083,1,(14 ounce) can,sweetened condensed milk
168,6562083,¾,cup,cream of coconut
169,6562083,⅔,cup,fresh lime juice
170,6562083,1,teaspoon,vanilla extract
171,6562083,¼,teaspoon,ground nutmeg
172,6562083,1,(9 inch),prepared graham cracker crust
173,6562083,¼,cup,white sugar
174,6562083,¼,teaspoon,cream of tartar
175,6564624,1,teaspoon,shortening
176,6564624,½,cup,white sugar
177,6564624,½,cup,"unsalted butter, at room temperature"
178,6564624,1,cup,all-purpose flour
179,6564624,1,teaspoon,Key lime zest
180,6564624,1,teaspoon,vanilla extract
181,6564624,¼,cup,finely shredded coconut
