,id_recipe,Quantity,Unit of Measure,Ingredient
0,7968770,1/2,cup,"unsalted butter, softened"
1,7968770,1/2,cup,vanilla sugar
2,7968770,1,cup,self-rising flour
3,6664789,1 ½,cups,"butter, softened"
4,6664789,2,cups,white sugar
5,6664789,4,,eggs
6,6664789,1,teaspoon,vanilla extract
7,6664789,5,cups,all-purpose flour
8,6664789,2,teaspoons,baking powder
9,6664789,1,teaspoon,salt
10,6650740,2 ¾,cups,all-purpose flour
11,6650740,1,teaspoon,baking soda
12,6650740,½,teaspoon,baking powder
13,6650740,1,cup,"butter, softened"
14,6650740,1 ½,cups,white sugar
15,6650740,1,,egg
16,6650740,1,teaspoon,vanilla extract
17,6648990,3 ¾,cups,all-purpose flour
18,6648990,1,teaspoon,baking powder
19,6648990,½,teaspoon,salt
20,6648990,1 ½,cups,white sugar
21,6648990,1,cup,"margarine, softened"
22,6648990,2,,eggs
23,6648990,2,teaspoons,vanilla extract
24,6663712,1 ¾,cups,white sugar
25,6663712,1,cup,butter
26,6663712,2,large,eggs
27,6663712,1,teaspoon,vanilla extract
28,6663712,3,cups,all-purpose flour
29,6663712,½,teaspoon,baking soda
30,6663712,½,teaspoon,salt
31,6663712,¼,teaspoon,ground nutmeg
32,6603888,2,cups,all-purpose flour
33,6603888,1,teaspoon,baking soda
34,6603888,¼,teaspoon,salt
35,6603888,¾,cup,white sugar
36,6603888,½,cup,vegan margarine (such as Earth Balance)
37,6603888,1,teaspoon,vanilla extract
38,6603888,2,tablespoons,coconut milk
39,6740829,⅓,cup,colored decorating sugar
40,6740829,⅔,cup,shortening
41,6740829,⅔,cup,"unsalted butter, softened"
42,6740829,1 ½,cups,white sugar
43,6740829,2,large,eggs
44,6740829,2,teaspoons,vanilla extract
45,6740829,3 ½,cups,all-purpose flour
46,6740829,2,teaspoons,baking powder
47,6740829,1,teaspoon,salt
48,6740874,1,cup,white sugar
49,6740874,1,cup,"butter, softened"
50,6740874,1,(3 ounce) package,"cream cheese, softened"
51,6740874,1,large,egg yolk
52,6740874,½,teaspoon,salt
