category,id_recipe,url_recipe
divinity,6574665,https://www.allrecipes.com/recipe/9327/divinity/
divinity,6596732,https://www.allrecipes.com/recipe/15652/old-fashioned-divinity-candy/
divinity,6569539,https://www.allrecipes.com/recipe/230539/peanut-butter-divinity-roll/
divinity,6602957,https://www.allrecipes.com/recipe/230540/microwave-divinity/
divinity,6597324,https://www.allrecipes.com/recipe/9348/bills-divinity/
divinity,6605135,https://www.allrecipes.com/recipe/56492/gelatin-divinity/
divinity,6583810,https://www.allrecipes.com/recipe/94127/georgia-nuggets/
